"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5855 Ithaca Pl, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,880""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5855 Ithaca Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.848007,""longitude"":-117.21124},""url"":""https://www.zillow.com/homedetails/5855-Ithaca-Pl-San-Diego-CA-92122/48181588_zpid/""}","https://www.zillow.com/homedetails/5855-Ithaca-Pl-San-Diego-CA-92122/48181588_zpid/","5855 Ithaca Pl, San Diego, CA 92122","COLDWELL BANKER REALTY","$1.32M","- Sold","3","bds","2","ba","1,880","sqft","Sold 08/25/2020","https://www.zillow.com/homedetails/5855-Ithaca-Pl-San-Diego-CA-92122/48181588_zpid/","https://photos.zillowstatic.com/fp/f7b39cd598db69c0d4345d1c1ad4f3e4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6875 Fisk Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,650""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6875 Fisk Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.858356,""longitude"":-117.20774},""url"":""https://www.zillow.com/homedetails/6875-Fisk-Ave-San-Diego-CA-92122/16844451_zpid/""}","https://www.zillow.com/homedetails/6875-Fisk-Ave-San-Diego-CA-92122/16844451_zpid/","6875 Fisk Ave, San Diego, CA 92122","WILLIS ALLEN REAL ESTATE","$1.32M","- Sold","3","bds","2","ba","1,650","sqft","Sold 09/06/2022","https://www.zillow.com/homedetails/6875-Fisk-Ave-San-Diego-CA-92122/16844451_zpid/","https://photos.zillowstatic.com/fp/b7d4634322381d202347802fd3afbccd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2942 Gobat Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,296""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2942 Gobat Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.84897,""longitude"":-117.22353},""url"":""https://www.zillow.com/homedetails/2942-Gobat-Ave-San-Diego-CA-92122/17190932_zpid/""}","https://www.zillow.com/homedetails/2942-Gobat-Ave-San-Diego-CA-92122/17190932_zpid/","2942 Gobat Ave, San Diego, CA 92122","COMPASS","$1.32M","- Sold","3","bds","2","ba","1,296","sqft","Sold 10/28/2021","https://www.zillow.com/homedetails/2942-Gobat-Ave-San-Diego-CA-92122/17190932_zpid/","https://photos.zillowstatic.com/fp/809244483b32ea785bb1b97aa55cb4d6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4251 Robbins St, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,476""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4251 Robbins St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85897,""longitude"":-117.20019},""url"":""https://www.zillow.com/homedetails/4251-Robbins-St-San-Diego-CA-92122/16845467_zpid/""}","https://www.zillow.com/homedetails/4251-Robbins-St-San-Diego-CA-92122/16845467_zpid/","4251 Robbins St, San Diego, CA 92122","BERKSHIRE HATHAWAY HOMESERVICE","$1.31M","- Sold","3","bds","2","ba","1,476","sqft","Sold 02/08/2022","https://www.zillow.com/homedetails/4251-Robbins-St-San-Diego-CA-92122/16845467_zpid/","https://photos.zillowstatic.com/fp/e317a32c1e4c92cfca55391416629dab-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4081 Caminito Davila, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,427""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4081 Caminito Davila"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.858143,""longitude"":-117.22564},""url"":""https://www.zillow.com/homedetails/4081-Caminito-Davila-San-Diego-CA-92122/16843142_zpid/""}","https://www.zillow.com/homedetails/4081-Caminito-Davila-San-Diego-CA-92122/16843142_zpid/","4081 Caminito Davila, San Diego, CA 92122","BIG BLOCK REALTY, INC.","$1.31M","- Sold","3","bds","3","ba","1,427","sqft","Sold 05/27/2022","https://www.zillow.com/homedetails/4081-Caminito-Davila-San-Diego-CA-92122/16843142_zpid/","https://photos.zillowstatic.com/fp/0780af237371f436f18e3ab08eadadb6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7152 Caminito Zabala, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,630""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7152 Caminito Zabala"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85845,""longitude"":-117.22737},""url"":""https://www.zillow.com/homedetails/7152-Caminito-Zabala-San-Diego-CA-92122/16843161_zpid/""}","https://www.zillow.com/homedetails/7152-Caminito-Zabala-San-Diego-CA-92122/16843161_zpid/","7152 Caminito Zabala, San Diego, CA 92122","HOMESMART REALTY WEST","$1.31M","- Sold","3","bds","3","ba","1,630","sqft","Sold 06/09/2021","https://www.zillow.com/homedetails/7152-Caminito-Zabala-San-Diego-CA-92122/16843161_zpid/","https://photos.zillowstatic.com/fp/eb692c17b2a3d11df6fe93787fa62a88-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5424 Renaissance Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,429""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5424 Renaissance Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.868317,""longitude"":-117.2045},""url"":""https://www.zillow.com/homedetails/5424-Renaissance-Ave-San-Diego-CA-92122/16838309_zpid/""}","https://www.zillow.com/homedetails/5424-Renaissance-Ave-San-Diego-CA-92122/16838309_zpid/","5424 Renaissance Ave, San Diego, CA 92122","EXP REALTY OF CALIFORNIA INC","$1.30M","- Sold","3","bds","3","ba","2,429","sqft","Sold 04/08/2021","https://www.zillow.com/homedetails/5424-Renaissance-Ave-San-Diego-CA-92122/16838309_zpid/","https://photos.zillowstatic.com/fp/b5f2645710b424ebc5b6861091c40793-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5178 Renaissance Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,614""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5178 Renaissance Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8669,""longitude"":-117.204926},""url"":""https://www.zillow.com/homedetails/5178-Renaissance-Ave-San-Diego-CA-92122/16837876_zpid/""}","https://www.zillow.com/homedetails/5178-Renaissance-Ave-San-Diego-CA-92122/16837876_zpid/","5178 Renaissance Ave, San Diego, CA 92122","","$1.30M","- Sold","3","bds","3","ba","2,614","sqft","Sold 11/16/2021","https://www.zillow.com/homedetails/5178-Renaissance-Ave-San-Diego-CA-92122/16837876_zpid/","https://photos.zillowstatic.com/fp/9571ddb33d09a4004a16d98a10be2260-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4070 Caminito Meliado, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,427""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4070 Caminito Meliado"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.859413,""longitude"":-117.22577},""url"":""https://www.zillow.com/homedetails/4070-Caminito-Meliado-San-Diego-CA-92122/16843235_zpid/""}","https://www.zillow.com/homedetails/4070-Caminito-Meliado-San-Diego-CA-92122/16843235_zpid/","4070 Caminito Meliado, San Diego, CA 92122","","$1.30M","- Sold","3","bds","3","ba","1,427","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/4070-Caminito-Meliado-San-Diego-CA-92122/16843235_zpid/","https://photos.zillowstatic.com/fp/ce0915a75fde6b613621b52140912f03-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3748 Governor Dr, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,208""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3748 Governor Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.854244,""longitude"":-117.20723},""url"":""https://www.zillow.com/homedetails/3748-Governor-Dr-San-Diego-CA-92122/16844012_zpid/""}","https://www.zillow.com/homedetails/3748-Governor-Dr-San-Diego-CA-92122/16844012_zpid/","3748 Governor Dr, San Diego, CA 92122","CK PROPERTIES","$1.30M","- Sold","3","bds","2","ba","1,208","sqft","Sold 11/05/2021","https://www.zillow.com/homedetails/3748-Governor-Dr-San-Diego-CA-92122/16844012_zpid/","https://photos.zillowstatic.com/fp/d43dc1e4dbe435b017c4eb0b573bbaa7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6640 Fisk Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,820""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6640 Fisk Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85647,""longitude"":-117.2062},""url"":""https://www.zillow.com/homedetails/6640-Fisk-Ave-San-Diego-CA-92122/16844458_zpid/""}","https://www.zillow.com/homedetails/6640-Fisk-Ave-San-Diego-CA-92122/16844458_zpid/","6640 Fisk Ave, San Diego, CA 92122","COMPASS","$1.30M","- Sold","3","bds","2","ba","1,820","sqft","Sold 06/14/2021","https://www.zillow.com/homedetails/6640-Fisk-Ave-San-Diego-CA-92122/16844458_zpid/","https://photos.zillowstatic.com/fp/e6f7543314ed888fcaeb833d07a8fa85-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4934 Maynard St, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,036""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4934 Maynard St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.848682,""longitude"":-117.18779},""url"":""https://www.zillow.com/homedetails/4934-Maynard-St-San-Diego-CA-92122/16847042_zpid/""}","https://www.zillow.com/homedetails/4934-Maynard-St-San-Diego-CA-92122/16847042_zpid/","4934 Maynard St, San Diego, CA 92122","BERKSHIRE HATHAWAY HOMESERVICE","$1.30M","- Sold","3","bds","2","ba","2,036","sqft","Sold 08/20/2021","https://www.zillow.com/homedetails/4934-Maynard-St-San-Diego-CA-92122/16847042_zpid/","https://photos.zillowstatic.com/fp/0630751f1fb1bd6600f27e1e9fd713a5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2615 Nansen Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,457""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2615 Nansen Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.846073,""longitude"":-117.22828},""url"":""https://www.zillow.com/homedetails/2615-Nansen-Ave-San-Diego-CA-92122/17190972_zpid/""}","https://www.zillow.com/homedetails/2615-Nansen-Ave-San-Diego-CA-92122/17190972_zpid/","2615 Nansen Ave, San Diego, CA 92122","RE/MAX PACIFIC","$1.30M","- Sold","3","bds","2","ba","1,457","sqft","Sold 11/01/2021","https://www.zillow.com/homedetails/2615-Nansen-Ave-San-Diego-CA-92122/17190972_zpid/","https://photos.zillowstatic.com/fp/113f4e43cde4d5af6d3596b0a38415ac-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5865 Carnegie St, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,350""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5865 Carnegie St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.848225,""longitude"":-117.21753},""url"":""https://www.zillow.com/homedetails/5865-Carnegie-St-San-Diego-CA-92122/17191286_zpid/""}","https://www.zillow.com/homedetails/5865-Carnegie-St-San-Diego-CA-92122/17191286_zpid/","5865 Carnegie St, San Diego, CA 92122","MOVOTO INC","$1.30M","- Sold","3","bds","2","ba","1,350","sqft","Sold 05/27/2022","https://www.zillow.com/homedetails/5865-Carnegie-St-San-Diego-CA-92122/17191286_zpid/","https://photos.zillowstatic.com/fp/8704b7a049118a202ab9ed25049729ff-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7125 Caminito Pantoja, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,630""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7125 Caminito Pantoja"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85746,""longitude"":-117.22794},""url"":""https://www.zillow.com/homedetails/7125-Caminito-Pantoja-San-Diego-CA-92122/16843086_zpid/""}","https://www.zillow.com/homedetails/7125-Caminito-Pantoja-San-Diego-CA-92122/16843086_zpid/","7125 Caminito Pantoja, San Diego, CA 92122","WINDERMERE HOMES & ESTATES","$1.29M","- Sold","3","bds","3","ba","1,630","sqft","Sold 08/31/2021","https://www.zillow.com/homedetails/7125-Caminito-Pantoja-San-Diego-CA-92122/16843086_zpid/","https://photos.zillowstatic.com/fp/701e0a294d0edef17db794abfbc9e285-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7120 Calabria Ct Unit A, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,076""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7120 Calabria Ct UNIT A"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.864605,""longitude"":-117.205475},""url"":""https://www.zillow.com/homedetails/7120-Calabria-Ct-UNIT-A-San-Diego-CA-92122/16837956_zpid/""}","https://www.zillow.com/homedetails/7120-Calabria-Ct-UNIT-A-San-Diego-CA-92122/16837956_zpid/","7120 Calabria Ct UNIT A, San Diego, CA 92122","","$1.28M","- Sold","3","bds","2.5","ba","2,076","sqft","Sold 06/15/2022","https://www.zillow.com/homedetails/7120-Calabria-Ct-UNIT-A-San-Diego-CA-92122/16837956_zpid/","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.86460494995117,-117.20547485351562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rTEj5dKfL1P45-br7zEYn_DHz8g=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3141 Bunche Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,943""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3141 Bunche Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85355,""longitude"":-117.21908},""url"":""https://www.zillow.com/homedetails/3141-Bunche-Ave-San-Diego-CA-92122/16841987_zpid/""}","https://www.zillow.com/homedetails/3141-Bunche-Ave-San-Diego-CA-92122/16841987_zpid/","3141 Bunche Ave, San Diego, CA 92122","BERKSHIRE HATHAWAY HOMESERVICE","$1.28M","- Sold","3","bds","2","ba","1,943","sqft","Sold 03/03/2021","https://www.zillow.com/homedetails/3141-Bunche-Ave-San-Diego-CA-92122/16841987_zpid/","https://photos.zillowstatic.com/fp/2dd3a5af63c118be21e253f03c5c5ac9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5838 Tulane St, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,385""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5838 Tulane St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.847797,""longitude"":-117.21645},""url"":""https://www.zillow.com/homedetails/5838-Tulane-St-San-Diego-CA-92122/17191557_zpid/""}","https://www.zillow.com/homedetails/5838-Tulane-St-San-Diego-CA-92122/17191557_zpid/","5838 Tulane St, San Diego, CA 92122","COLDWELL BANKER REALTY","$1.28M","- Sold","3","bds","2","ba","1,385","sqft","Sold 07/07/2022","https://www.zillow.com/homedetails/5838-Tulane-St-San-Diego-CA-92122/17191557_zpid/","https://photos.zillowstatic.com/fp/6bd36c845f745d23f93059afaf94da9e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7120-7120 Calabria Ct #a, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,076""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7120-7120 Calabria Ct #A"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/7120-7120-Calabria-Ct-A-San-Diego-CA-92122/2063467834_zpid/""}","https://www.zillow.com/homedetails/7120-7120-Calabria-Ct-A-San-Diego-CA-92122/2063467834_zpid/","7120-7120 Calabria Ct #A, San Diego, CA 92122","SUPER STARZ REALTY OF SD, INC.","$1.28M","- Sold","3","bds","3","ba","2,076","sqft","Sold 06/15/2022","https://www.zillow.com/homedetails/7120-7120-Calabria-Ct-A-San-Diego-CA-92122/2063467834_zpid/","https://photos.zillowstatic.com/fp/712a98a25caaceeeb1b337b8db2dbd2a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4476 Via Amable, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,716""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4476 Via Amable"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.86857,""longitude"":-117.21007},""url"":""https://www.zillow.com/homedetails/4476-Via-Amable-San-Diego-CA-92122/16836764_zpid/""}","https://www.zillow.com/homedetails/4476-Via-Amable-San-Diego-CA-92122/16836764_zpid/","4476 Via Amable, San Diego, CA 92122","UNITED REAL ESTATE SAN DIEGO","$1.27M","- Sold","3","bds","3","ba","1,716","sqft","Sold 04/19/2022","https://www.zillow.com/homedetails/4476-Via-Amable-San-Diego-CA-92122/16836764_zpid/","https://photos.zillowstatic.com/fp/801410b88f377d691d3c94c4084d64b3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7066 Whipple Ave, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,414""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7066 Whipple Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.857147,""longitude"":-117.188286},""url"":""https://www.zillow.com/homedetails/7066-Whipple-Ave-San-Diego-CA-92122/16844237_zpid/""}","https://www.zillow.com/homedetails/7066-Whipple-Ave-San-Diego-CA-92122/16844237_zpid/","7066 Whipple Ave, San Diego, CA 92122","DOLAN REALTY COMPANY","$1.27M","- Sold","3","bds","2","ba","1,414","sqft","Sold 01/05/2022","https://www.zillow.com/homedetails/7066-Whipple-Ave-San-Diego-CA-92122/16844237_zpid/","https://photos.zillowstatic.com/fp/2feb0f87e6f1eec718894a0201dffdf8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4480 Robbins St, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,714""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4480 Robbins St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.856503,""longitude"":-117.19616},""url"":""https://www.zillow.com/homedetails/4480-Robbins-St-San-Diego-CA-92122/16845420_zpid/""}","https://www.zillow.com/homedetails/4480-Robbins-St-San-Diego-CA-92122/16845420_zpid/","4480 Robbins St, San Diego, CA 92122","SCOTT & QUINN REAL ESTATE","$1.26M","- Sold","3","bds","3","ba","1,714","sqft","Sold 07/30/2021","https://www.zillow.com/homedetails/4480-Robbins-St-San-Diego-CA-92122/16845420_zpid/","https://photos.zillowstatic.com/fp/ca0964993a1f3d3eb0994a75a8982c1b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4031 Caminito Meliado, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,630""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4031 Caminito Meliado"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85886,""longitude"":-117.226494},""url"":""https://www.zillow.com/homedetails/4031-Caminito-Meliado-San-Diego-CA-92122/16843179_zpid/""}","https://www.zillow.com/homedetails/4031-Caminito-Meliado-San-Diego-CA-92122/16843179_zpid/","4031 Caminito Meliado, San Diego, CA 92122","HOMESMART REALTY WEST","$1.26M","- Sold","3","bds","3","ba","1,630","sqft","Sold 11/02/2021","https://www.zillow.com/homedetails/4031-Caminito-Meliado-San-Diego-CA-92122/16843179_zpid/","https://photos.zillowstatic.com/fp/3f60d7b9c9f36979ff3c5a60a86e3c95-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5123 Renaissance Ave Unit D, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,282""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5123 Renaissance Ave UNIT D"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8651,""longitude"":-117.20698},""url"":""https://www.zillow.com/homedetails/5123-Renaissance-Ave-UNIT-D-San-Diego-CA-92122/16838141_zpid/""}","https://www.zillow.com/homedetails/5123-Renaissance-Ave-UNIT-D-San-Diego-CA-92122/16838141_zpid/","5123 Renaissance Ave UNIT D, San Diego, CA 92122","KELLER WILLIAMS REALTY","$1.25M","- Sold","3","bds","3","ba","2,282","sqft","Sold 10/15/2021","https://www.zillow.com/homedetails/5123-Renaissance-Ave-UNIT-D-San-Diego-CA-92122/16838141_zpid/","https://photos.zillowstatic.com/fp/26f90b361773497c4da00e7377be6234-p_e.jpg","Save this home"
