"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3890 Nobel Dr Unit 707, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,812""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3890 Nobel Dr UNIT 707"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.868797,""longitude"":-117.22301},""url"":""https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-707-San-Diego-CA-92122/16837269_zpid/""}","https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-707-San-Diego-CA-92122/16837269_zpid/","3890 Nobel Dr UNIT 707, San Diego, CA 92122","","$650,000","- Sold","2","bds","2.5","ba","1,812","sqft","Sold 02/09/2023","https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-707-San-Diego-CA-92122/16837269_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.868797302246094,-117.22300720214844&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ZforbIZqzE2G_iujHNByCMPyHTI=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3890 Nobel Dr Unit 1602, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,153""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3890 Nobel Dr UNIT 1602"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.868797,""longitude"":-117.22301},""url"":""https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-1602-San-Diego-CA-92122/16837305_zpid/""}","https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-1602-San-Diego-CA-92122/16837305_zpid/","3890 Nobel Dr UNIT 1602, San Diego, CA 92122","PACIFIC REGENT REALTY","$650,000","- Sold","2","bds","2","ba","1,153","sqft","Sold 11/19/2021","https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-1602-San-Diego-CA-92122/16837305_zpid/","https://photos.zillowstatic.com/fp/1826a2adbe364ac2a311cf61b4a7ced7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3890 Nobel Dr Unit 1607, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,153""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3890 Nobel Dr UNIT 1607"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.868797,""longitude"":-117.22301},""url"":""https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-1607-San-Diego-CA-92122/16837308_zpid/""}","https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-1607-San-Diego-CA-92122/16837308_zpid/","3890 Nobel Dr UNIT 1607, San Diego, CA 92122","PACIFIC REGENT REALTY","$650,000","- Sold","2","bds","2","ba","1,153","sqft","Sold 04/30/2021","https://www.zillow.com/homedetails/3890-Nobel-Dr-UNIT-1607-San-Diego-CA-92122/16837308_zpid/","https://photos.zillowstatic.com/fp/9fb8ba3eff1bf573bcb8896b87910610-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7245 Calabria Ct Unit 49, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,014""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7245 Calabria Ct UNIT 49"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.865993,""longitude"":-117.20325},""url"":""https://www.zillow.com/homedetails/7245-Calabria-Ct-UNIT-49-San-Diego-CA-92122/16838058_zpid/""}","https://www.zillow.com/homedetails/7245-Calabria-Ct-UNIT-49-San-Diego-CA-92122/16838058_zpid/","7245 Calabria Ct UNIT 49, San Diego, CA 92122","","$650,000","- Sold","2","bds","2","ba","1,014","sqft","Sold 09/29/2021","https://www.zillow.com/homedetails/7245-Calabria-Ct-UNIT-49-San-Diego-CA-92122/16838058_zpid/","https://photos.zillowstatic.com/fp/c43224fd7799bafc0ec7a0bc4df5e49b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7245 Calabria Ct Unit 56, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""885""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7245 Calabria Ct UNIT 56"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.865993,""longitude"":-117.20325},""url"":""https://www.zillow.com/homedetails/7245-Calabria-Ct-UNIT-56-San-Diego-CA-92122/16838065_zpid/""}","https://www.zillow.com/homedetails/7245-Calabria-Ct-UNIT-56-San-Diego-CA-92122/16838065_zpid/","7245 Calabria Ct UNIT 56, San Diego, CA 92122","DOUGLAS ELLIMAN OF CALIFORNIA","$650,000","- Sold","2","bds","2","ba","885","sqft","Sold 07/09/2021","https://www.zillow.com/homedetails/7245-Calabria-Ct-UNIT-56-San-Diego-CA-92122/16838065_zpid/","https://photos.zillowstatic.com/fp/831d7f3b6c8b433d0904aa3abf415cd7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7215 Calabria Ct Unit 80, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,019""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7215 Calabria Ct UNIT 80"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8657,""longitude"":-117.203896},""url"":""https://www.zillow.com/homedetails/7215-Calabria-Ct-UNIT-80-San-Diego-CA-92122/16838113_zpid/""}","https://www.zillow.com/homedetails/7215-Calabria-Ct-UNIT-80-San-Diego-CA-92122/16838113_zpid/","7215 Calabria Ct UNIT 80, San Diego, CA 92122","COLDWELL BANKER REALTY","$650,000","- Sold","2","bds","2","ba","1,019","sqft","Sold 03/02/2020","https://www.zillow.com/homedetails/7215-Calabria-Ct-UNIT-80-San-Diego-CA-92122/16838113_zpid/","https://photos.zillowstatic.com/fp/d2c1c205b0bbde6c5a5b81a054c1dc51-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4145 Porte De Merano Unit 124, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""882""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4145 Porte De Merano UNIT 124"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.859634,""longitude"":-117.22366},""url"":""https://www.zillow.com/homedetails/4145-Porte-De-Merano-UNIT-124-San-Diego-CA-92122/16842369_zpid/""}","https://www.zillow.com/homedetails/4145-Porte-De-Merano-UNIT-124-San-Diego-CA-92122/16842369_zpid/","4145 Porte De Merano UNIT 124, San Diego, CA 92122","COLDWELL BANKER REALTY","$650,000","- Sold","2","bds","1","ba","882","sqft","Sold 12/16/2021","https://www.zillow.com/homedetails/4145-Porte-De-Merano-UNIT-124-San-Diego-CA-92122/16842369_zpid/","https://photos.zillowstatic.com/fp/6a72ab2c7b99bc1c50952dc33118039e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7640 Palmilla Dr Unit 104, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,004""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7640 Palmilla Dr UNIT 104"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.863304,""longitude"":-117.226494},""url"":""https://www.zillow.com/homedetails/7640-Palmilla-Dr-UNIT-104-San-Diego-CA-92122/16842981_zpid/""}","https://www.zillow.com/homedetails/7640-Palmilla-Dr-UNIT-104-San-Diego-CA-92122/16842981_zpid/","7640 Palmilla Dr UNIT 104, San Diego, CA 92122","BERKSHIRE HATHAWAY HOMESERVICE","$650,000","- Sold","2","bds","2","ba","1,004","sqft","Sold 09/13/2021","https://www.zillow.com/homedetails/7640-Palmilla-Dr-UNIT-104-San-Diego-CA-92122/16842981_zpid/","https://photos.zillowstatic.com/fp/78468e3b5da677d0b2697d4173c79dd1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7833 Camino Glorita, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,126""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7833 Camino Glorita"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8623,""longitude"":-117.21533},""url"":""https://www.zillow.com/homedetails/7833-Camino-Glorita-San-Diego-CA-92122/16846278_zpid/""}","https://www.zillow.com/homedetails/7833-Camino-Glorita-San-Diego-CA-92122/16846278_zpid/","7833 Camino Glorita, San Diego, CA 92122","RE/MAX SELECT ONE","$650,000","- Sold","2","bds","2","ba","1,126","sqft","Sold 10/11/2021","https://www.zillow.com/homedetails/7833-Camino-Glorita-San-Diego-CA-92122/16846278_zpid/","https://photos.zillowstatic.com/fp/818b017a7e351935680dfe1146e41bd8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7909 Caminito Dia Unit 2, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,103""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7909 Caminito Dia UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.86248,""longitude"":-117.222115},""url"":""https://www.zillow.com/homedetails/7909-Caminito-Dia-UNIT-2-San-Diego-CA-92122/16846671_zpid/""}","https://www.zillow.com/homedetails/7909-Caminito-Dia-UNIT-2-San-Diego-CA-92122/16846671_zpid/","7909 Caminito Dia UNIT 2, San Diego, CA 92122","CENTURY 21 AWARD","$650,000","- Sold","2","bds","2","ba","1,103","sqft","Sold 06/01/2021","https://www.zillow.com/homedetails/7909-Caminito-Dia-UNIT-2-San-Diego-CA-92122/16846671_zpid/","https://photos.zillowstatic.com/fp/5e3358f0c05a676b9f0e6ff7d8997819-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7190 Shoreline Dr Unit 6210, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""848""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7190 Shoreline Dr UNIT 6210"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.863594,""longitude"":-117.19556},""url"":""https://www.zillow.com/homedetails/7190-Shoreline-Dr-UNIT-6210-San-Diego-CA-92122/66111024_zpid/""}","https://www.zillow.com/homedetails/7190-Shoreline-Dr-UNIT-6210-San-Diego-CA-92122/66111024_zpid/","7190 Shoreline Dr UNIT 6210, San Diego, CA 92122","ACTIVE REALTY","$650,000","- Sold","2","bds","2","ba","848","sqft","Sold 01/20/2022","https://www.zillow.com/homedetails/7190-Shoreline-Dr-UNIT-6210-San-Diego-CA-92122/66111024_zpid/","https://photos.zillowstatic.com/fp/952402219fcfee0d0bfbdf30d9255a2e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7190 Shoreline Dr Unit 6210, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""848""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7190 Shoreline Dr UNIT 6210"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.863594,""longitude"":-117.19556},""url"":""https://www.zillow.com/homedetails/7190-Shoreline-Dr-UNIT-6210-San-Diego-CA-92122/2069743787_zpid/""}","https://www.zillow.com/homedetails/7190-Shoreline-Dr-UNIT-6210-San-Diego-CA-92122/2069743787_zpid/","7190 Shoreline Dr UNIT 6210, San Diego, CA 92122","ACTIVE REALTY","$650,000","- Sold","2","bds","2","ba","848","sqft","Sold 01/20/2022","https://www.zillow.com/homedetails/7190-Shoreline-Dr-UNIT-6210-San-Diego-CA-92122/2069743787_zpid/","https://photos.zillowstatic.com/fp/e46798120bfd104755279c114aa79cf2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3890 Nobel Dr #707/08, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,812""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3890 Nobel Dr #707/08"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/3890-Nobel-Dr-707-08-San-Diego-CA-92122/2082020370_zpid/""}","https://www.zillow.com/homedetails/3890-Nobel-Dr-707-08-San-Diego-CA-92122/2082020370_zpid/","3890 Nobel Dr #707/08, San Diego, CA 92122","PACIFIC REGENT REALTY","$650,000","- Sold","2","bds","3","ba","1,812","sqft","Sold 02/09/2023","https://www.zillow.com/homedetails/3890-Nobel-Dr-707-08-San-Diego-CA-92122/2082020370_zpid/","https://photos.zillowstatic.com/fp/2d0781ffaca38ef4104f54f74e77fad0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7860 Camino Glorita, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""896""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7860 Camino Glorita"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.861,""longitude"":-117.21614},""url"":""https://www.zillow.com/homedetails/7860-Camino-Glorita-San-Diego-CA-92122/16846394_zpid/""}","https://www.zillow.com/homedetails/7860-Camino-Glorita-San-Diego-CA-92122/16846394_zpid/","7860 Camino Glorita, San Diego, CA 92122","CENTURY 21 AWARD","$649,000","- Sold","2","bds","1","ba","896","sqft","Sold 04/15/2022","https://www.zillow.com/homedetails/7860-Camino-Glorita-San-Diego-CA-92122/16846394_zpid/","https://photos.zillowstatic.com/fp/d87ebb8ef4f14f1c266f51772e1a1340-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8324 Regents Rd #2e, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""894""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8324 Regents Rd #2E"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.866642,""longitude"":-117.221695},""url"":""https://www.zillow.com/homedetails/8324-Regents-Rd-2E-San-Diego-CA-92122/16836579_zpid/""}","https://www.zillow.com/homedetails/8324-Regents-Rd-2E-San-Diego-CA-92122/16836579_zpid/","8324 Regents Rd #2E, San Diego, CA 92122","EPICPOINT PROPERTIES","$645,000","- Sold","2","bds","2","ba","894","sqft","Sold 10/18/2022","https://www.zillow.com/homedetails/8324-Regents-Rd-2E-San-Diego-CA-92122/16836579_zpid/","https://photos.zillowstatic.com/fp/61819b39f97997c2d4df57c42bdce786-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7244 Shoreline Dr Unit 141, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,019""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7244 Shoreline Dr UNIT 141"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.864628,""longitude"":-117.20151},""url"":""https://www.zillow.com/homedetails/7244-Shoreline-Dr-UNIT-141-San-Diego-CA-92122/16837768_zpid/""}","https://www.zillow.com/homedetails/7244-Shoreline-Dr-UNIT-141-San-Diego-CA-92122/16837768_zpid/","7244 Shoreline Dr UNIT 141, San Diego, CA 92122","PACIFIC SOTHEBY'S INT'L REALTY","$645,000","- Sold","2","bds","2","ba","1,019","sqft","Sold 04/29/2021","https://www.zillow.com/homedetails/7244-Shoreline-Dr-UNIT-141-San-Diego-CA-92122/16837768_zpid/","https://photos.zillowstatic.com/fp/2f98ec5657dbc9e506b359c1a7035c35-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7234 Shoreline Dr Unit 151, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,019""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7234 Shoreline Dr UNIT 151"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.865036,""longitude"":-117.20219},""url"":""https://www.zillow.com/homedetails/7234-Shoreline-Dr-UNIT-151-San-Diego-CA-92122/16837778_zpid/""}","https://www.zillow.com/homedetails/7234-Shoreline-Dr-UNIT-151-San-Diego-CA-92122/16837778_zpid/","7234 Shoreline Dr UNIT 151, San Diego, CA 92122","KELLER WILLIAMS REALTY","$645,000","- Sold","2","bds","2","ba","1,019","sqft","Open: Fri. 1-4pm","https://www.zillow.com/homedetails/7234-Shoreline-Dr-UNIT-151-San-Diego-CA-92122/16837778_zpid/","https://photos.zillowstatic.com/fp/ec6571be654026a1ab7ce56e2bebebff-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7130 Shoreline Dr #1303, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""848""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7130 Shoreline Dr #1303"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.86367,""longitude"":-117.201675},""url"":""https://www.zillow.com/homedetails/7130-Shoreline-Dr-1303-San-Diego-CA-92122/66657962_zpid/""}","https://www.zillow.com/homedetails/7130-Shoreline-Dr-1303-San-Diego-CA-92122/66657962_zpid/","7130 Shoreline Dr #1303, San Diego, CA 92122","ACTIVE REALTY","$645,000","- Sold","2","bds","2","ba","848","sqft","Sold 11/05/2021","https://www.zillow.com/homedetails/7130-Shoreline-Dr-1303-San-Diego-CA-92122/66657962_zpid/","https://photos.zillowstatic.com/fp/82082eb1db496c5fa1d9c357c3298085-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9245 Regents Rd #m212, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,063""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9245 Regents Rd #M212"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.871582,""longitude"":-117.21832},""url"":""https://www.zillow.com/homedetails/9245-Regents-Rd-M212-San-Diego-CA-92122/2072376185_zpid/""}","https://www.zillow.com/homedetails/9245-Regents-Rd-M212-San-Diego-CA-92122/2072376185_zpid/","9245 Regents Rd #M212, San Diego, CA 92122","COMPASS","$643,000","- Sold","2","bds","2","ba","1,063","sqft","Sold 12/10/2020","https://www.zillow.com/homedetails/9245-Regents-Rd-M212-San-Diego-CA-92122/2072376185_zpid/","https://photos.zillowstatic.com/fp/265bc8107cb7147a5a882107e40f1869-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4034 Nobel Dr Unit 204, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,073""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4034 Nobel Dr UNIT 204"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.868248,""longitude"":-117.21941},""url"":""https://www.zillow.com/homedetails/4034-Nobel-Dr-UNIT-204-San-Diego-CA-92122/16837186_zpid/""}","https://www.zillow.com/homedetails/4034-Nobel-Dr-UNIT-204-San-Diego-CA-92122/16837186_zpid/","4034 Nobel Dr UNIT 204, San Diego, CA 92122","UNITED REAL ESTATE SAN DIEGO","$640,000","- Sold","2","bds","2","ba","1,073","sqft","Sold 05/05/2021","https://www.zillow.com/homedetails/4034-Nobel-Dr-UNIT-204-San-Diego-CA-92122/16837186_zpid/","https://photos.zillowstatic.com/fp/1eb48ce316b8a79e2e9934853a5f1e87-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4060 Rosenda Ct Unit 233, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""966""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4060 Rosenda Ct UNIT 233"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.854774,""longitude"":-117.22982},""url"":""https://www.zillow.com/homedetails/4060-Rosenda-Ct-UNIT-233-San-Diego-CA-92122/16842783_zpid/""}","https://www.zillow.com/homedetails/4060-Rosenda-Ct-UNIT-233-San-Diego-CA-92122/16842783_zpid/","4060 Rosenda Ct UNIT 233, San Diego, CA 92122","CENTURY 21 AWARD","$640,000","- Sold","2","bds","2","ba","966","sqft","Sold 01/12/2022","https://www.zillow.com/homedetails/4060-Rosenda-Ct-UNIT-233-San-Diego-CA-92122/16842783_zpid/","https://photos.zillowstatic.com/fp/406a79aec1605f8746041b0282d39eb4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7871 Camino Kiosco, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""810""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7871 Camino Kiosco"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.86264,""longitude"":-117.214386},""url"":""https://www.zillow.com/homedetails/7871-Camino-Kiosco-San-Diego-CA-92122/16845903_zpid/""}","https://www.zillow.com/homedetails/7871-Camino-Kiosco-San-Diego-CA-92122/16845903_zpid/","7871 Camino Kiosco, San Diego, CA 92122","COLDWELL BANKER REALTY","$640,000","- Sold","2","bds","1","ba","810","sqft","Sold 04/15/2022","https://www.zillow.com/homedetails/7871-Camino-Kiosco-San-Diego-CA-92122/16845903_zpid/","https://photos.zillowstatic.com/fp/7d03cbe004524deef9d6d0dca7ee09c7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4146 Camino Islay, San Diego, CA 92122"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""896""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4146 Camino Islay"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92122""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.86405,""longitude"":-117.214165},""url"":""https://www.zillow.com/homedetails/4146-Camino-Islay-San-Diego-CA-92122/16846029_zpid/""}","https://www.zillow.com/homedetails/4146-Camino-Islay-San-Diego-CA-92122/16846029_zpid/","4146 Camino Islay, San Diego, CA 92122","COMPASS","$640,000","- Sold","2","bds","1","ba","896","sqft","Sold 02/21/2023","https://www.zillow.com/homedetails/4146-Camino-Islay-San-Diego-CA-92122/16846029_zpid/","https://photos.zillowstatic.com/fp/26d9c3e480aede3d797d86790145aa06-p_e.jpg","Save this home"
