"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4952 Haight Trl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4952 Haight Trl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827564,""longitude"":-117.137314},""url"":""https://www.zillow.com/homedetails/4952-Haight-Trl-San-Diego-CA-92123/63775351_zpid/""}","https://www.zillow.com/homedetails/4952-Haight-Trl-San-Diego-CA-92123/63775351_zpid/","4952 Haight Trl, San Diego, CA 92123","REDFIN CORPORATION","$620,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 05/06/2021","https://www.zillow.com/homedetails/4952-Haight-Trl-San-Diego-CA-92123/63775351_zpid/","https://photos.zillowstatic.com/fp/ce800e9e10c8565631c350db022ae7ff-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4855 Haight Trl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4855 Haight Trl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827156,""longitude"":-117.13669},""url"":""https://www.zillow.com/homedetails/4855-Haight-Trl-San-Diego-CA-92123/63775289_zpid/""}","https://www.zillow.com/homedetails/4855-Haight-Trl-San-Diego-CA-92123/63775289_zpid/","4855 Haight Trl, San Diego, CA 92123","COLDWELL BANKER WEST","$615,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 04/26/2021","https://www.zillow.com/homedetails/4855-Haight-Trl-San-Diego-CA-92123/63775289_zpid/","https://photos.zillowstatic.com/fp/a07d819099d65080525cb79199318a20-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9681 W Canyon Ter Unit 2, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,169""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9681 W Canyon Ter UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80279,""longitude"":-117.11739},""url"":""https://www.zillow.com/homedetails/9681-W-Canyon-Ter-UNIT-2-San-Diego-CA-92123/16933530_zpid/""}","https://www.zillow.com/homedetails/9681-W-Canyon-Ter-UNIT-2-San-Diego-CA-92123/16933530_zpid/","9681 W Canyon Ter UNIT 2, San Diego, CA 92123","SKOGLIN REAL ESTATE, INC.","$610,888","- Sold","2","bds","2","ba","1,169","sqft","Sold 05/12/2021","https://www.zillow.com/homedetails/9681-W-Canyon-Ter-UNIT-2-San-Diego-CA-92123/16933530_zpid/","https://photos.zillowstatic.com/fp/111cc7ea389e9bed0fb2825e9e749f28-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7851 Hummingbird Ln, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7851 Hummingbird Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.792255,""longitude"":-117.156334},""url"":""https://www.zillow.com/homedetails/7851-Hummingbird-Ln-San-Diego-CA-92123/16929494_zpid/""}","https://www.zillow.com/homedetails/7851-Hummingbird-Ln-San-Diego-CA-92123/16929494_zpid/","7851 Hummingbird Ln, San Diego, CA 92123","GEM REAL ESTATE","$610,000","- Sold","2","bds","3","ba","1,200","sqft","Sold 05/17/2022","https://www.zillow.com/homedetails/7851-Hummingbird-Ln-San-Diego-CA-92123/16929494_zpid/","https://photos.zillowstatic.com/fp/86c332a3649bd2a8be60700441e76724-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7763 Starling Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7763 Starling Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.792755,""longitude"":-117.155334},""url"":""https://www.zillow.com/homedetails/7763-Starling-Dr-San-Diego-CA-92123/16929603_zpid/""}","https://www.zillow.com/homedetails/7763-Starling-Dr-San-Diego-CA-92123/16929603_zpid/","7763 Starling Dr, San Diego, CA 92123","BERKSHIRE HATHAWAY HOMESERVICE","$600,000","- Sold","2","bds","3","ba","1,200","sqft","Sold 02/18/2022","https://www.zillow.com/homedetails/7763-Starling-Dr-San-Diego-CA-92123/16929603_zpid/","https://photos.zillowstatic.com/fp/a8dfcb7926a29ca386c40aa13653e05b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8862 Spectrum Center Blvd, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8862 Spectrum Center Blvd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.826736,""longitude"":-117.13703},""url"":""https://www.zillow.com/homedetails/8862-Spectrum-Center-Blvd-San-Diego-CA-92123/63477669_zpid/""}","https://www.zillow.com/homedetails/8862-Spectrum-Center-Blvd-San-Diego-CA-92123/63477669_zpid/","8862 Spectrum Center Blvd, San Diego, CA 92123","BIG BLOCK REALTY, INC.","$600,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 03/08/2021","https://www.zillow.com/homedetails/8862-Spectrum-Center-Blvd-San-Diego-CA-92123/63477669_zpid/","https://photos.zillowstatic.com/fp/80e418efc765d0512dc10000dcafb3c9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8849 Promenade North Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,128""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8849 Promenade North Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828476,""longitude"":-117.137054},""url"":""https://www.zillow.com/homedetails/8849-Promenade-North-Pl-San-Diego-CA-92123/81963569_zpid/""}","https://www.zillow.com/homedetails/8849-Promenade-North-Pl-San-Diego-CA-92123/81963569_zpid/","8849 Promenade North Pl, San Diego, CA 92123","COMPASS","$600,000","- Sold","2","bds","2","ba","1,128","sqft","Sold 06/02/2021","https://www.zillow.com/homedetails/8849-Promenade-North-Pl-San-Diego-CA-92123/81963569_zpid/","https://photos.zillowstatic.com/fp/4fd4e20f95398cb2e55e79a509031e00-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3282 Berger Ave Unit D6, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,036""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3282 Berger Ave UNIT D6"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803528,""longitude"":-117.15254},""url"":""https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-D6-San-Diego-CA-92123/16929151_zpid/""}","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-D6-San-Diego-CA-92123/16929151_zpid/","3282 Berger Ave UNIT D6, San Diego, CA 92123","BERKSHIRE HATHAWAY HOMESERVICE","$592,000","- Sold","2","bds","2","ba","1,036","sqft","Sold 04/29/2022","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-D6-San-Diego-CA-92123/16929151_zpid/","https://photos.zillowstatic.com/fp/9c74c7b518fac491cdbf42a598d9ec05-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5830 Mission Center Rd Unit D, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5830 Mission Center Rd UNIT D"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/17201200_zpid/""}","https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/17201200_zpid/","5830 Mission Center Rd UNIT D, San Diego, CA 92123","REEF POINT REALTY, INC","$590,000","- Sold","2","bds","3","ba","1,440","sqft","Sold 05/24/2021","https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/17201200_zpid/","https://photos.zillowstatic.com/fp/fac6fdf0aa184f4ffae9a756ed0d4775-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5970 Mission Center Rd #b, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,480""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5970 Mission Center Rd #B"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.782967,""longitude"":-117.153625},""url"":""https://www.zillow.com/homedetails/5970-Mission-Center-Rd-B-San-Diego-CA-92123/17201223_zpid/""}","https://www.zillow.com/homedetails/5970-Mission-Center-Rd-B-San-Diego-CA-92123/17201223_zpid/","5970 Mission Center Rd #B, San Diego, CA 92123","","$590,000","- Sold","2","bds","3","ba","1,480","sqft","Sold 11/22/2021","https://www.zillow.com/homedetails/5970-Mission-Center-Rd-B-San-Diego-CA-92123/17201223_zpid/","https://photos.zillowstatic.com/fp/85fccb4873c19a30fd2e844ea53bf808-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5830 Mission Center Rd Unit D, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5830 Mission Center Rd UNIT D"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/2070136132_zpid/""}","https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/2070136132_zpid/","5830 Mission Center Rd UNIT D, San Diego, CA 92123","REEF POINT REALTY, INC","$590,000","- Sold","2","bds","3","ba","1,440","sqft","Sold 05/24/2021","https://www.zillow.com/homedetails/5830-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/2070136132_zpid/","https://photos.zillowstatic.com/fp/d40d70aa3207e012cd50338ee0503531-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4864 Paramount Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,695""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4864 Paramount Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827316,""longitude"":-117.13587},""url"":""https://www.zillow.com/homedetails/4864-Paramount-Dr-San-Diego-CA-92123/63477717_zpid/""}","https://www.zillow.com/homedetails/4864-Paramount-Dr-San-Diego-CA-92123/63477717_zpid/","4864 Paramount Dr, San Diego, CA 92123","BERKSHIRE HATHAWAY HOMESERVICE","$589,000","- Sold","2","bds","3","ba","1,695","sqft","Sold 06/15/2020","https://www.zillow.com/homedetails/4864-Paramount-Dr-San-Diego-CA-92123/63477717_zpid/","https://photos.zillowstatic.com/fp/8ebaacba14649c4f431c5fbabc2775ce-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3282 Berger Ave Unit C1, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,036""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3282 Berger Ave UNIT C1"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803528,""longitude"":-117.15254},""url"":""https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-C1-San-Diego-CA-92123/16929115_zpid/""}","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-C1-San-Diego-CA-92123/16929115_zpid/","3282 Berger Ave UNIT C1, San Diego, CA 92123","BIG BLOCK REALTY, INC.","$585,000","- Sold","2","bds","2","ba","1,036","sqft","Sold 11/07/2022","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-C1-San-Diego-CA-92123/16929115_zpid/","https://photos.zillowstatic.com/fp/393093754c4dfbb1b8ee06cac1e933f9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7843 Hummingbird Ln, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,278""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7843 Hummingbird Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.792255,""longitude"":-117.156334},""url"":""https://www.zillow.com/homedetails/7843-Hummingbird-Ln-San-Diego-CA-92123/16929496_zpid/""}","https://www.zillow.com/homedetails/7843-Hummingbird-Ln-San-Diego-CA-92123/16929496_zpid/","7843 Hummingbird Ln, San Diego, CA 92123","TEAM METRO","$585,000","- Sold","2","bds","3","ba","1,278","sqft","Sold 04/06/2021","https://www.zillow.com/homedetails/7843-Hummingbird-Ln-San-Diego-CA-92123/16929496_zpid/","https://photos.zillowstatic.com/fp/85f084c171cac62aea02d88fff49d67e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5822 Mission Center Rd Unit B, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,248""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5822 Mission Center Rd UNIT B"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-B-San-Diego-CA-92123/17201207_zpid/""}","https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-B-San-Diego-CA-92123/17201207_zpid/","5822 Mission Center Rd UNIT B, San Diego, CA 92123","BERKSHIRE HATHAWAY HOMESERVICE","$585,000","- Sold","2","bds","2","ba","1,248","sqft","Sold 07/26/2021","https://www.zillow.com/homedetails/5822-Mission-Center-Rd-UNIT-B-San-Diego-CA-92123/17201207_zpid/","https://photos.zillowstatic.com/fp/97953bd6487a39c80d37b06c0a79e3ef-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5089 Plaza Promenade, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,277""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5089 Plaza Promenade"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828476,""longitude"":-117.137054},""url"":""https://www.zillow.com/homedetails/5089-Plaza-Promenade-San-Diego-CA-92123/72149271_zpid/""}","https://www.zillow.com/homedetails/5089-Plaza-Promenade-San-Diego-CA-92123/72149271_zpid/","5089 Plaza Promenade, San Diego, CA 92123","SERENO","$580,000","- Sold","2","bds","2","ba","1,277","sqft","Sold 05/13/2021","https://www.zillow.com/homedetails/5089-Plaza-Promenade-San-Diego-CA-92123/72149271_zpid/","https://photos.zillowstatic.com/fp/460ef36a14c3abdf5bee3c0e1d8644eb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3282 Berger Ave Unit G6, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,036""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3282 Berger Ave UNIT G6"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803528,""longitude"":-117.15254},""url"":""https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-G6-San-Diego-CA-92123/16929137_zpid/""}","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-G6-San-Diego-CA-92123/16929137_zpid/","3282 Berger Ave UNIT G6, San Diego, CA 92123","SHERMAN REALTY GROUP","$570,000","- Sold","2","bds","2","ba","1,036","sqft","Sold 04/29/2022","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-G6-San-Diego-CA-92123/16929137_zpid/","https://photos.zillowstatic.com/fp/b85def4ab814937b32e16fc7f839e388-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8857 Promenade North Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,254""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8857 Promenade North Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828476,""longitude"":-117.137054},""url"":""https://www.zillow.com/homedetails/8857-Promenade-North-Pl-San-Diego-CA-92123/81963571_zpid/""}","https://www.zillow.com/homedetails/8857-Promenade-North-Pl-San-Diego-CA-92123/81963571_zpid/","8857 Promenade North Pl, San Diego, CA 92123","CENTURY 21 AWARD","$570,000","- Sold","2","bds","3","ba","1,254","sqft","Sold 03/24/2021","https://www.zillow.com/homedetails/8857-Promenade-North-Pl-San-Diego-CA-92123/81963571_zpid/","https://photos.zillowstatic.com/fp/d3aa45dce78133cc3989743da1b66931-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4938 Haight Trl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,008""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4938 Haight Trl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827164,""longitude"":-117.13731},""url"":""https://www.zillow.com/homedetails/4938-Haight-Trl-San-Diego-CA-92123/63775307_zpid/""}","https://www.zillow.com/homedetails/4938-Haight-Trl-San-Diego-CA-92123/63775307_zpid/","4938 Haight Trl, San Diego, CA 92123","UNITED HOME TEAMS, INC.","$565,000","- Sold","2","bds","2","ba","1,008","sqft","Sold 08/06/2021","https://www.zillow.com/homedetails/4938-Haight-Trl-San-Diego-CA-92123/63775307_zpid/","https://photos.zillowstatic.com/fp/a1e4a0d92df6619946f82de2dbaeee64-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2726 Meadow Lark Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,278""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2726 Meadow Lark Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79205,""longitude"":-117.15505},""url"":""https://www.zillow.com/homedetails/2726-Meadow-Lark-Dr-San-Diego-CA-92123/16929472_zpid/""}","https://www.zillow.com/homedetails/2726-Meadow-Lark-Dr-San-Diego-CA-92123/16929472_zpid/","2726 Meadow Lark Dr, San Diego, CA 92123","ROBERT C. HUDNALL, BROKER","$561,000","- Sold","2","bds","3","ba","1,278","sqft","Sold 05/03/2021","https://www.zillow.com/homedetails/2726-Meadow-Lark-Dr-San-Diego-CA-92123/16929472_zpid/","https://photos.zillowstatic.com/fp/2ceb7820e440f6487f55fe7ee8027c0c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3282 Berger Ave Unit C4, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,036""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3282 Berger Ave UNIT C4"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803528,""longitude"":-117.15254},""url"":""https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-C4-San-Diego-CA-92123/16929118_zpid/""}","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-C4-San-Diego-CA-92123/16929118_zpid/","3282 Berger Ave UNIT C4, San Diego, CA 92123","ACTIVE REALTY","$560,000","- Sold","2","bds","2","ba","1,036","sqft","Sold 08/04/2022","https://www.zillow.com/homedetails/3282-Berger-Ave-UNIT-C4-San-Diego-CA-92123/16929118_zpid/","https://photos.zillowstatic.com/fp/71bd21cc65e99593e8f87a54ac96c3e8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9229 Village Glen Dr Unit 136, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,050""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9229 Village Glen Dr UNIT 136"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.804447,""longitude"":-117.12967},""url"":""https://www.zillow.com/homedetails/9229-Village-Glen-Dr-UNIT-136-San-Diego-CA-92123/16931215_zpid/""}","https://www.zillow.com/homedetails/9229-Village-Glen-Dr-UNIT-136-San-Diego-CA-92123/16931215_zpid/","9229 Village Glen Dr UNIT 136, San Diego, CA 92123","COMPASS","$560,000","- Sold","2","bds","2","ba","1,050","sqft","Sold 05/19/2022","https://www.zillow.com/homedetails/9229-Village-Glen-Dr-UNIT-136-San-Diego-CA-92123/16931215_zpid/","https://photos.zillowstatic.com/fp/7ce401c3975f0eabe7733bff4987f2a2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5846 Mission Center Rd Unit C, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5846 Mission Center Rd UNIT C"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781086,""longitude"":-117.15418},""url"":""https://www.zillow.com/homedetails/5846-Mission-Center-Rd-UNIT-C-San-Diego-CA-92123/17201187_zpid/""}","https://www.zillow.com/homedetails/5846-Mission-Center-Rd-UNIT-C-San-Diego-CA-92123/17201187_zpid/","5846 Mission Center Rd UNIT C, San Diego, CA 92123","BERKSHIRE HATHAWAY HOMESERVICE","$560,000","- Sold","2","bds","3","ba","1,440","sqft","Sold 12/08/2020","https://www.zillow.com/homedetails/5846-Mission-Center-Rd-UNIT-C-San-Diego-CA-92123/17201187_zpid/","https://photos.zillowstatic.com/fp/127685d5833ecd3720002268769054b6-p_e.jpg","Save this home"
