"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13443 Tiverton Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,203""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13443 Tiverton Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.959583,""longitude"":-117.23478},""url"":""https://www.zillow.com/homedetails/13443-Tiverton-Rd-San-Diego-CA-92130/16769848_zpid/""}","https://www.zillow.com/homedetails/13443-Tiverton-Rd-San-Diego-CA-92130/16769848_zpid/","13443 Tiverton Rd, San Diego, CA 92130","COLDWELL BANKER REALTY","$920,000","- Sold","2","bds","3","ba","1,203","sqft","Sold 07/07/2022","https://photos.zillowstatic.com/fp/f214d6f22477208f36a72771056d1eca-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3654 Ruette De Vl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,276""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3654 Ruette De Vl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.943226,""longitude"":-117.23598},""url"":""https://www.zillow.com/homedetails/3654-Ruette-De-Vl-San-Diego-CA-92130/16777117_zpid/""}","https://www.zillow.com/homedetails/3654-Ruette-De-Vl-San-Diego-CA-92130/16777117_zpid/","3654 Ruette De Vl, San Diego, CA 92130","KELLER WILLIAMS REALTY","$920,000","- Sold","2","bds","3","ba","1,276","sqft","Sold 10/01/2021","https://photos.zillowstatic.com/fp/669542a9fdd560c2b76146b1284446ee-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3774 Mykonos Ln Unit 69, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,202""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3774 Mykonos Ln UNIT 69"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948406,""longitude"":-117.229294},""url"":""https://www.zillow.com/homedetails/3774-Mykonos-Ln-UNIT-69-San-Diego-CA-92130/67402548_zpid/""}","https://www.zillow.com/homedetails/3774-Mykonos-Ln-UNIT-69-San-Diego-CA-92130/67402548_zpid/","3774 Mykonos Ln UNIT 69, San Diego, CA 92130","PACIFIC SOTHEBY'S INT'L REALTY","$920,000","- Sold","2","bds","3","ba","1,202","sqft","Sold 11/05/2021","https://photos.zillowstatic.com/fp/b3c662740db9e5b35ddfa2544436b50e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13588 Jadestone Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,428""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13588 Jadestone Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.963238,""longitude"":-117.23343},""url"":""https://www.zillow.com/homedetails/13588-Jadestone-Way-San-Diego-CA-92130/16772113_zpid/""}","https://www.zillow.com/homedetails/13588-Jadestone-Way-San-Diego-CA-92130/16772113_zpid/","13588 Jadestone Way, San Diego, CA 92130","BERKSHIRE HATHAWAY HOMESERVICE","$910,800","- Sold","2","bds","3","ba","1,428","sqft","Sold 07/12/2021","https://photos.zillowstatic.com/fp/3960dba25ddb74345bbae8a8981461f2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3502 Seahorn Cir, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,097""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3502 Seahorn Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95427,""longitude"":-117.23953},""url"":""https://www.zillow.com/homedetails/3502-Seahorn-Cir-San-Diego-CA-92130/16768970_zpid/""}","https://www.zillow.com/homedetails/3502-Seahorn-Cir-San-Diego-CA-92130/16768970_zpid/","3502 Seahorn Cir, San Diego, CA 92130","SAND & SEA INVESTMENTS","$910,000","- Sold","2","bds","2","ba","1,097","sqft","Sold 05/26/2022","https://photos.zillowstatic.com/fp/f10852cb2ca1fdc5d60ec8dca19e4163-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12245 Carmel Vista Rd Unit 292, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,269""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12245 Carmel Vista Rd UNIT 292"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.941204,""longitude"":-117.236626},""url"":""https://www.zillow.com/homedetails/12245-Carmel-Vista-Rd-UNIT-292-San-Diego-CA-92130/16775404_zpid/""}","https://www.zillow.com/homedetails/12245-Carmel-Vista-Rd-UNIT-292-San-Diego-CA-92130/16775404_zpid/","12245 Carmel Vista Rd UNIT 292, San Diego, CA 92130","COLDWELL BANKER REALTY","$910,000","- Sold","2","bds","2","ba","1,269","sqft","Sold 01/24/2022","https://photos.zillowstatic.com/fp/bd02fd25c900068c9564202756ee8694-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12245 Carmel Vista Rd Unit 292, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,269""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12245 Carmel Vista Rd UNIT 292"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.941204,""longitude"":-117.236626},""url"":""https://www.zillow.com/homedetails/12245-Carmel-Vista-Rd-UNIT-292-San-Diego-CA-92130/2068546962_zpid/""}","https://www.zillow.com/homedetails/12245-Carmel-Vista-Rd-UNIT-292-San-Diego-CA-92130/2068546962_zpid/","12245 Carmel Vista Rd UNIT 292, San Diego, CA 92130","COLDWELL BANKER REALTY","$910,000","- Sold","2","bds","2","ba","1,269","sqft","Sold 01/24/2022","https://photos.zillowstatic.com/fp/c3b72ba2040d6e2c0ae5da11f7c743b0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3738 Mykonos Ln Unit 126, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,202""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3738 Mykonos Ln UNIT 126"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948563,""longitude"":-117.22978},""url"":""https://www.zillow.com/homedetails/3738-Mykonos-Ln-UNIT-126-San-Diego-CA-92130/67402526_zpid/""}","https://www.zillow.com/homedetails/3738-Mykonos-Ln-UNIT-126-San-Diego-CA-92130/67402526_zpid/","3738 Mykonos Ln UNIT 126, San Diego, CA 92130","KELLER WILLIAMS REALTY","$906,750","- Sold","2","bds","3","ba","1,202","sqft","Sold 08/05/2022","https://photos.zillowstatic.com/fp/ed77e1841f78945afe5a117a4f987b13-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10623 Golden Willow Trl #131, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10623 Golden Willow Trl #131"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92783,""longitude"":-117.19943},""url"":""https://www.zillow.com/homedetails/10623-Golden-Willow-Trl-131-San-Diego-CA-92130/112904978_zpid/""}","https://www.zillow.com/homedetails/10623-Golden-Willow-Trl-131-San-Diego-CA-92130/112904978_zpid/","10623 Golden Willow Trl #131, San Diego, CA 92130","REGENCYONE PROPERTIES","$906,000","- Sold","2","bds","3","ba","1,274","sqft","Sold 12/14/2021","https://photos.zillowstatic.com/fp/eccf894d424032f9e27c6dbe8a5e4790-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10623 Golden Willow Unit 131, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10623 Golden Willow UNIT 131"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92783,""longitude"":-117.19943},""url"":""https://www.zillow.com/homedetails/10623-Golden-Willow-UNIT-131-San-Diego-CA-92130/2122170676_zpid/""}","https://www.zillow.com/homedetails/10623-Golden-Willow-UNIT-131-San-Diego-CA-92130/2122170676_zpid/","10623 Golden Willow UNIT 131, San Diego, CA 92130","REGENCYONE PROPERTIES","$906,000","- Sold","2","bds","3","ba","1,274","sqft","Sold 12/14/2021","https://photos.zillowstatic.com/fp/2a4e6ac280c809f532c6299d863c69d7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12624 Carmel Country Rd Unit 92, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,178""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12624 Carmel Country Rd UNIT 92"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94954,""longitude"":-117.22986},""url"":""https://www.zillow.com/homedetails/12624-Carmel-Country-Rd-UNIT-92-San-Diego-CA-92130/16768325_zpid/""}","https://www.zillow.com/homedetails/12624-Carmel-Country-Rd-UNIT-92-San-Diego-CA-92130/16768325_zpid/","12624 Carmel Country Rd UNIT 92, San Diego, CA 92130","COMPASS","$905,000","- Sold","2","bds","3","ba","1,178","sqft","Sold 07/26/2022","https://photos.zillowstatic.com/fp/56e58b50009f885135127117c6bd70f2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13327 Tiverton Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,063""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13327 Tiverton Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.957935,""longitude"":-117.23526},""url"":""https://www.zillow.com/homedetails/13327-Tiverton-Rd-San-Diego-CA-92130/16769888_zpid/""}","https://www.zillow.com/homedetails/13327-Tiverton-Rd-San-Diego-CA-92130/16769888_zpid/","13327 Tiverton Rd, San Diego, CA 92130","ALLISON JAMES ESTATES & HOMES","$905,000","- Sold","2","bds","2","ba","1,063","sqft","Sold 04/01/2022","https://photos.zillowstatic.com/fp/b52cc09f3c6b9038c86cb181cd4abf87-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13520 Jadestone Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,231""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13520 Jadestone Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.962982,""longitude"":-117.232506},""url"":""https://www.zillow.com/homedetails/13520-Jadestone-Way-San-Diego-CA-92130/16772061_zpid/""}","https://www.zillow.com/homedetails/13520-Jadestone-Way-San-Diego-CA-92130/16772061_zpid/","13520 Jadestone Way, San Diego, CA 92130","EPICPOINT PROPERTIES","$905,000","- Sold","2","bds","3","ba","1,231","sqft","Sold 10/20/2021","https://photos.zillowstatic.com/fp/a44f753b3edc8a56abe67bd8db31ba64-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3857 Pell Pl Unit 309, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,020""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3857 Pell Pl UNIT 309"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94945,""longitude"":-117.23204},""url"":""https://www.zillow.com/homedetails/3857-Pell-Pl-UNIT-309-San-Diego-CA-92130/69023019_zpid/""}","https://www.zillow.com/homedetails/3857-Pell-Pl-UNIT-309-San-Diego-CA-92130/69023019_zpid/","3857 Pell Pl UNIT 309, San Diego, CA 92130","KELLER WILLIAMS REALTY","$902,000","- Sold","2","bds","2","ba","1,020","sqft","Sold 03/15/2022","https://photos.zillowstatic.com/fp/6189cd453d572686c02579f22807092d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3762 Mykonos Ln Unit 90, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,202""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3762 Mykonos Ln UNIT 90"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94907,""longitude"":-117.22971},""url"":""https://www.zillow.com/homedetails/3762-Mykonos-Ln-UNIT-90-San-Diego-CA-92130/66111986_zpid/""}","https://www.zillow.com/homedetails/3762-Mykonos-Ln-UNIT-90-San-Diego-CA-92130/66111986_zpid/","3762 Mykonos Ln UNIT 90, San Diego, CA 92130","EXP REALTY OF CALIFORNIA INC.","$900,000","- Sold","2","bds","3","ba","1,202","sqft","Sold 11/03/2021","https://photos.zillowstatic.com/fp/73040ad0401ee7dcf41467e1ae0fd4c5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3776 Mykonos Ln Unit 60, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,202""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3776 Mykonos Ln UNIT 60"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948406,""longitude"":-117.229294},""url"":""https://www.zillow.com/homedetails/3776-Mykonos-Ln-UNIT-60-San-Diego-CA-92130/67402539_zpid/""}","https://www.zillow.com/homedetails/3776-Mykonos-Ln-UNIT-60-San-Diego-CA-92130/67402539_zpid/","3776 Mykonos Ln UNIT 60, San Diego, CA 92130","KATHLEEN BAKER PROPERTIES","$900,000","- Sold","2","bds","3","ba","1,202","sqft","Sold 11/10/2021","https://photos.zillowstatic.com/fp/84f224dacf07f2daaf161548b00a9b9a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3849 Creststone Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,405""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3849 Creststone Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.959717,""longitude"":-117.23307},""url"":""https://www.zillow.com/homedetails/3849-Creststone-Pl-San-Diego-CA-92130/16771261_zpid/""}","https://www.zillow.com/homedetails/3849-Creststone-Pl-San-Diego-CA-92130/16771261_zpid/","3849 Creststone Pl, San Diego, CA 92130","BAHA & ASSOCIATES INC","$890,000","- Sold","2","bds","3","ba","1,405","sqft","Sold 04/13/2021","https://photos.zillowstatic.com/fp/bf6c6271d0ffdc4e81abb8b7daf3f573-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3768 Mykonos Ln Unit 73, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,202""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3768 Mykonos Ln UNIT 73"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948406,""longitude"":-117.229294},""url"":""https://www.zillow.com/homedetails/3768-Mykonos-Ln-UNIT-73-San-Diego-CA-92130/67402552_zpid/""}","https://www.zillow.com/homedetails/3768-Mykonos-Ln-UNIT-73-San-Diego-CA-92130/67402552_zpid/","3768 Mykonos Ln UNIT 73, San Diego, CA 92130","KATHLEEN BAKER PROPERTIES","$888,888","- Sold","2","bds","3","ba","1,202","sqft","Sold 06/18/2021","https://photos.zillowstatic.com/fp/30ecbd4346e1103fb4516fc53ef0faa6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12626 Carmel Country Rd Unit 98, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,191""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12626 Carmel Country Rd UNIT 98"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94954,""longitude"":-117.22986},""url"":""https://www.zillow.com/homedetails/12626-Carmel-Country-Rd-UNIT-98-San-Diego-CA-92130/16768331_zpid/""}","https://www.zillow.com/homedetails/12626-Carmel-Country-Rd-UNIT-98-San-Diego-CA-92130/16768331_zpid/","12626 Carmel Country Rd UNIT 98, San Diego, CA 92130","ALLISON JAMES ESTATES & HOMES","$888,000","- Sold","2","bds","3","ba","1,191","sqft","Sold 06/16/2022","https://photos.zillowstatic.com/fp/2d0dabc22da83eb8e53b672f9f955326-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4175 Via Candidiz Unit 13, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,133""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4175 Via Candidiz UNIT 13"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94982,""longitude"":-117.226395},""url"":""https://www.zillow.com/homedetails/4175-Via-Candidiz-UNIT-13-San-Diego-CA-92130/16768680_zpid/""}","https://www.zillow.com/homedetails/4175-Via-Candidiz-UNIT-13-San-Diego-CA-92130/16768680_zpid/","4175 Via Candidiz UNIT 13, San Diego, CA 92130","COMPASS","$885,000","- Sold","2","bds","2","ba","1,133","sqft","Sold 07/19/2022","https://photos.zillowstatic.com/fp/948a236e2a9802167169b8e7f35b19a8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12929 Candela Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,401""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12929 Candela Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.954098,""longitude"":-117.238106},""url"":""https://www.zillow.com/homedetails/12929-Candela-Pl-San-Diego-CA-92130/16769997_zpid/""}","https://www.zillow.com/homedetails/12929-Candela-Pl-San-Diego-CA-92130/16769997_zpid/","12929 Candela Pl, San Diego, CA 92130","PROFESSIONAL REALTY SERVICES","$885,000","- Sold","2","bds","3","ba","1,401","sqft","Sold 10/12/2021","https://photos.zillowstatic.com/fp/bbcdff8911fce23d42619980f311e273-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3691 Ruette De Vl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,276""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3691 Ruette De Vl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.942303,""longitude"":-117.23693},""url"":""https://www.zillow.com/homedetails/3691-Ruette-De-Vl-San-Diego-CA-92130/16777159_zpid/""}","https://www.zillow.com/homedetails/3691-Ruette-De-Vl-San-Diego-CA-92130/16777159_zpid/","3691 Ruette De Vl, San Diego, CA 92130","COLDWELL BANKER WEST","$885,000","- Sold","2","bds","3","ba","1,276","sqft","Sold 07/13/2021","https://photos.zillowstatic.com/fp/79abebd3cae19ab55919505d220451ea-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10650 Canyon Grove Trl #18, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10650 Canyon Grove Trl #18"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.929585,""longitude"":-117.199745},""url"":""https://www.zillow.com/homedetails/10650-Canyon-Grove-Trl-18-San-Diego-CA-92130/95063940_zpid/""}","https://www.zillow.com/homedetails/10650-Canyon-Grove-Trl-18-San-Diego-CA-92130/95063940_zpid/","10650 Canyon Grove Trl #18, San Diego, CA 92130","COMPASS","$880,100","- Sold","2","bds","3","ba","1,274","sqft","Sold 09/01/2021","https://photos.zillowstatic.com/fp/764f9a287a64a8b28a01ccdc0077f6ce-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12620 Carmel Country Rd Unit 79, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,116""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12620 Carmel Country Rd UNIT 79"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94962,""longitude"":-117.229256},""url"":""https://www.zillow.com/homedetails/12620-Carmel-Country-Rd-UNIT-79-San-Diego-CA-92130/16768461_zpid/""}","https://www.zillow.com/homedetails/12620-Carmel-Country-Rd-UNIT-79-San-Diego-CA-92130/16768461_zpid/","12620 Carmel Country Rd UNIT 79, San Diego, CA 92130","EQUITY PLUS FINANCIAL","$880,000","- Sold","2","bds","3","ba","1,116","sqft","Sold 02/11/2022","https://photos.zillowstatic.com/fp/8aa35fb9d273311c09fda17345359e20-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3548 Caminito Carmel Lndg, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,066""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3548 Caminito Carmel Lndg"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94008,""longitude"":-117.236595},""url"":""https://www.zillow.com/homedetails/3548-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775566_zpid/""}","https://www.zillow.com/homedetails/3548-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775566_zpid/","3548 Caminito Carmel Lndg, San Diego, CA 92130","$880,000","- Sold","COMPASS","2","bds","2","ba","1,066","sqft","Sold 07/01/2022","https://photos.zillowstatic.com/fp/452c5572886ab7fbe5bc74f2f1e257e1-p_e.jpg","Save this home"
