"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""705 Comondu Ct, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,345""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""705 Comondu Ct"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.787483,""longitude"":-116.9592},""url"":""https://www.zillow.com/homedetails/705-Comondu-Ct-El-Cajon-CA-92020/17031585_zpid/""}","https://www.zillow.com/homedetails/705-Comondu-Ct-El-Cajon-CA-92020/17031585_zpid/","705 Comondu Ct, El Cajon, CA 92020","$560,000","- Sold","2","bds","2","ba","1,345","sqft","Sold 05/25/2021","https://www.zillow.com/homedetails/705-Comondu-Ct-El-Cajon-CA-92020/17031585_zpid/","https://photos.zillowstatic.com/fp/471b2d9ec5045468ace9eb215a29e5fb-p_e.jpg","Save this home","REDFIN CORPORATION"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""915 Gray Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""768""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""915 Gray Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78362,""longitude"":-116.95048},""url"":""https://www.zillow.com/homedetails/915-Gray-Dr-El-Cajon-CA-92020/17032329_zpid/""}","https://www.zillow.com/homedetails/915-Gray-Dr-El-Cajon-CA-92020/17032329_zpid/","915 Gray Dr, El Cajon, CA 92020","$560,000","- Sold","2","bds","1","ba","768","sqft","Sold 06/04/2021","https://www.zillow.com/homedetails/915-Gray-Dr-El-Cajon-CA-92020/17032329_zpid/","https://photos.zillowstatic.com/fp/55ccef30d8ed1b29b9d2c28b22a1a3fa-p_e.jpg","Save this home","TC REAL ESTATE, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""149-51 Wisconsin Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,084""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""149-51 Wisconsin Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.799026,""longitude"":-116.96339},""url"":""https://www.zillow.com/homedetails/149-51-Wisconsin-Ave-El-Cajon-CA-92020/17025884_zpid/""}","https://www.zillow.com/homedetails/149-51-Wisconsin-Ave-El-Cajon-CA-92020/17025884_zpid/","149-51 Wisconsin Ave, El Cajon, CA 92020","$557,500","- Sold","2","bds","2","ba","1,084","sqft","Sold 06/11/2020","https://www.zillow.com/homedetails/149-51-Wisconsin-Ave-El-Cajon-CA-92020/17025884_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.79902648925781,-116.96338653564453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=uqzxMHiRL9C2LK0Zo2Rxv0utO9o=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""149 Wisconsin Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""149 Wisconsin Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79903,""longitude"":-116.963394},""url"":""https://www.zillow.com/homedetails/149-Wisconsin-Ave-El-Cajon-CA-92020/2076359914_zpid/""}","https://www.zillow.com/homedetails/149-Wisconsin-Ave-El-Cajon-CA-92020/2076359914_zpid/","149 Wisconsin Ave, El Cajon, CA 92020","$557,500","- Sold","2","bds","2","ba","--","sqft","Sold 06/11/2020","https://www.zillow.com/homedetails/149-Wisconsin-Ave-El-Cajon-CA-92020/2076359914_zpid/","https://photos.zillowstatic.com/fp/f67b9882b7102031c6e49b710afc7506-p_e.jpg","Save this home","ALLISON JAMES ESTATES & HOMES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1143 Boulevard Pl, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""984""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1143 Boulevard Pl"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78346,""longitude"":-116.97614},""url"":""https://www.zillow.com/homedetails/1143-Boulevard-Pl-El-Cajon-CA-92020/17030522_zpid/""}","https://www.zillow.com/homedetails/1143-Boulevard-Pl-El-Cajon-CA-92020/17030522_zpid/","1143 Boulevard Pl, El Cajon, CA 92020","$555,000","- Sold","2","bds","1","ba","984","sqft","Sold 08/13/2021","https://www.zillow.com/homedetails/1143-Boulevard-Pl-El-Cajon-CA-92020/17030522_zpid/","https://photos.zillowstatic.com/fp/5155748f58d1e0c6f8f215c370522ef8-p_e.jpg","Save this home","AHUAGE REALTY GROUP, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1436 Robin Ln, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,151""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1436 Robin Ln"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.81513,""longitude"":-116.98168},""url"":""https://www.zillow.com/homedetails/1436-Robin-Ln-El-Cajon-CA-92020/17019741_zpid/""}","https://www.zillow.com/homedetails/1436-Robin-Ln-El-Cajon-CA-92020/17019741_zpid/","1436 Robin Ln, El Cajon, CA 92020","$551,000","- Sold","2","bds","2","ba","1,151","sqft","Sold 06/21/2022","https://www.zillow.com/homedetails/1436-Robin-Ln-El-Cajon-CA-92020/17019741_zpid/","https://photos.zillowstatic.com/fp/461e848e9053cf842e7bb8899ac75948-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""203 Richfield Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""830""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""203 Richfield Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.793633,""longitude"":-116.97295},""url"":""https://www.zillow.com/homedetails/203-Richfield-Ave-El-Cajon-CA-92020/17026089_zpid/""}","https://www.zillow.com/homedetails/203-Richfield-Ave-El-Cajon-CA-92020/17026089_zpid/","203 Richfield Ave, El Cajon, CA 92020","$550,000","- Sold","2","bds","1","ba","830","sqft","Sold 03/08/2021","https://www.zillow.com/homedetails/203-Richfield-Ave-El-Cajon-CA-92020/17026089_zpid/","https://photos.zillowstatic.com/fp/aa19212a4318051d155f1cd3af8ed861-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""544 Prescott Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""848""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""544 Prescott Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78903,""longitude"":-116.96034},""url"":""https://www.zillow.com/homedetails/544-Prescott-Ave-El-Cajon-CA-92020/17027316_zpid/""}","https://www.zillow.com/homedetails/544-Prescott-Ave-El-Cajon-CA-92020/17027316_zpid/","544 Prescott Ave, El Cajon, CA 92020","$550,000","- Sold","2","bds","1","ba","848","sqft","Sold 05/18/2021","https://www.zillow.com/homedetails/544-Prescott-Ave-El-Cajon-CA-92020/17027316_zpid/","https://photos.zillowstatic.com/fp/f11d1d274ee6574d303fc5bd8fca5dae-p_e.jpg","Save this home","COLDWELL BANKER DBA TWT"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""672 Taft Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""889""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""672 Taft Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.787975,""longitude"":-116.95667},""url"":""https://www.zillow.com/homedetails/672-Taft-Ave-El-Cajon-CA-92020/17027407_zpid/""}","https://www.zillow.com/homedetails/672-Taft-Ave-El-Cajon-CA-92020/17027407_zpid/","672 Taft Ave, El Cajon, CA 92020","$550,000","- Sold","2","bds","1","ba","889","sqft","Sold 04/29/2021","https://www.zillow.com/homedetails/672-Taft-Ave-El-Cajon-CA-92020/17027407_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.7879753112793,-116.95667266845703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=MCEPq3hBUS9Em-WnZce5907M3yE=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""250 N Pierce St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""848""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""250 N Pierce St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79696,""longitude"":-116.9778},""url"":""https://www.zillow.com/homedetails/250-N-Pierce-St-El-Cajon-CA-92020/52518935_zpid/""}","https://www.zillow.com/homedetails/250-N-Pierce-St-El-Cajon-CA-92020/52518935_zpid/","250 N Pierce St, El Cajon, CA 92020","$550,000","- Sold","2","bds","1","ba","848","sqft","Sold 11/28/2022","https://www.zillow.com/homedetails/250-N-Pierce-St-El-Cajon-CA-92020/52518935_zpid/","https://photos.zillowstatic.com/fp/b9be33d6aa521ec74cae14c1008681f9-p_e.jpg","Save this home","RE/MAX HOMETOWN REALTORS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""655 E Washington Ave Unit G, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""906""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""655 E Washington Ave UNIT G"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78696,""longitude"":-116.95447},""url"":""https://www.zillow.com/homedetails/655-E-Washington-Ave-UNIT-G-El-Cajon-CA-92020/52519106_zpid/""}","https://www.zillow.com/homedetails/655-E-Washington-Ave-UNIT-G-El-Cajon-CA-92020/52519106_zpid/","655 E Washington Ave UNIT G, El Cajon, CA 92020","$550,000","- Sold","2","bds","3","ba","906","sqft","Sold 05/03/2022","https://www.zillow.com/homedetails/655-E-Washington-Ave-UNIT-G-El-Cajon-CA-92020/52519106_zpid/","https://photos.zillowstatic.com/fp/014b21df2b852aa6884b63c300354176-p_e.jpg","Save this home","BHGRE BRUSH & ASSOCIATES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""657 N Pierce St N, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,014""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""657 N Pierce St N"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/657-N-Pierce-St-N-El-Cajon-CA-92020/2067237541_zpid/""}","https://www.zillow.com/homedetails/657-N-Pierce-St-N-El-Cajon-CA-92020/2067237541_zpid/","657 N Pierce St N, El Cajon, CA 92020","$550,000","- Sold","2","bds","1","ba","1,014","sqft","Sold 02/17/2023","https://www.zillow.com/homedetails/657-N-Pierce-St-N-El-Cajon-CA-92020/2067237541_zpid/","https://photos.zillowstatic.com/fp/0762f1fbef520ef0cf3dd72133359a5a-p_e.jpg","Save this home","MOVOTO INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""216 Minnesota Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""754""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""216 Minnesota Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78521,""longitude"":-116.95963},""url"":""https://www.zillow.com/homedetails/216-Minnesota-Ave-El-Cajon-CA-92020/17031615_zpid/""}","https://www.zillow.com/homedetails/216-Minnesota-Ave-El-Cajon-CA-92020/17031615_zpid/","216 Minnesota Ave, El Cajon, CA 92020","$549,900","- Sold","2","bds","1","ba","754","sqft","Sold 02/24/2022","https://www.zillow.com/homedetails/216-Minnesota-Ave-El-Cajon-CA-92020/17031615_zpid/","https://photos.zillowstatic.com/fp/ff00ec597766ccee3cd0457054bc1f7c-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""673 Claydelle Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""848""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""673 Claydelle Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.788113,""longitude"":-116.95844},""url"":""https://www.zillow.com/homedetails/673-Claydelle-Ave-El-Cajon-CA-92020/17027365_zpid/""}","https://www.zillow.com/homedetails/673-Claydelle-Ave-El-Cajon-CA-92020/17027365_zpid/","673 Claydelle Ave, El Cajon, CA 92020","$547,500","- Sold","2","bds","1","ba","848","sqft","Sold 11/13/2020","https://www.zillow.com/homedetails/673-Claydelle-Ave-El-Cajon-CA-92020/17027365_zpid/","https://photos.zillowstatic.com/fp/75b6d9fd0172ecda2624af0d75e09ae8-p_e.jpg","Save this home","BLY'S REALTY GROUP"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1524 Eagle Ln, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,151""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1524 Eagle Ln"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.81567,""longitude"":-116.98081},""url"":""https://www.zillow.com/homedetails/1524-Eagle-Ln-El-Cajon-CA-92020/17019757_zpid/""}","https://www.zillow.com/homedetails/1524-Eagle-Ln-El-Cajon-CA-92020/17019757_zpid/","1524 Eagle Ln, El Cajon, CA 92020","$545,000","- Sold","2","bds","2","ba","1,151","sqft","Sold 12/15/2021","https://www.zillow.com/homedetails/1524-Eagle-Ln-El-Cajon-CA-92020/17019757_zpid/","https://photos.zillowstatic.com/fp/dd3e3702587044376b04754509a75c61-p_e.jpg","Save this home","LEFT COAST REALTORS INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""824 Grant Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,206""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""824 Grant Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.786102,""longitude"":-116.97207},""url"":""https://www.zillow.com/homedetails/824-Grant-Ave-El-Cajon-CA-92020/17030142_zpid/""}","https://www.zillow.com/homedetails/824-Grant-Ave-El-Cajon-CA-92020/17030142_zpid/","824 Grant Ave, El Cajon, CA 92020","$535,000","- Sold","2","bds","2","ba","1,206","sqft","Sold 04/07/2021","https://www.zillow.com/homedetails/824-Grant-Ave-El-Cajon-CA-92020/17030142_zpid/","https://photos.zillowstatic.com/fp/441ea7da2c8812aa88e3322478cfd328-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""264 Garfield Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""819""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""264 Garfield Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79687,""longitude"":-116.997505},""url"":""https://www.zillow.com/homedetails/264-Garfield-Ave-El-Cajon-CA-92020/17023571_zpid/""}","https://www.zillow.com/homedetails/264-Garfield-Ave-El-Cajon-CA-92020/17023571_zpid/","264 Garfield Ave, El Cajon, CA 92020","$531,000","- Sold","2","bds","1","ba","819","sqft","Sold 12/31/2020","https://www.zillow.com/homedetails/264-Garfield-Ave-El-Cajon-CA-92020/17023571_zpid/","https://photos.zillowstatic.com/fp/980243a028f573cc1a419a156f505a80-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""484 Gardner St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,336""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""484 Gardner St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79921,""longitude"":-116.96835},""url"":""https://www.zillow.com/homedetails/484-Gardner-St-El-Cajon-CA-92020/17025827_zpid/""}","https://www.zillow.com/homedetails/484-Gardner-St-El-Cajon-CA-92020/17025827_zpid/","484 Gardner St, El Cajon, CA 92020","$530,000","- Sold","2","bds","1","ba","1,336","sqft","Sold 01/19/2021","https://www.zillow.com/homedetails/484-Gardner-St-El-Cajon-CA-92020/17025827_zpid/","https://photos.zillowstatic.com/fp/657879b4bfd8fa88cfbc62b56d35aa0c-p_e.jpg","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1167 Finch St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,111""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1167 Finch St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.81028,""longitude"":-116.98219},""url"":""https://www.zillow.com/homedetails/1167-Finch-St-El-Cajon-CA-92020/17019173_zpid/""}","https://www.zillow.com/homedetails/1167-Finch-St-El-Cajon-CA-92020/17019173_zpid/","1167 Finch St, El Cajon, CA 92020","$525,000","- Sold","2","bds","2","ba","1,111","sqft","Sold 04/21/2020","https://www.zillow.com/homedetails/1167-Finch-St-El-Cajon-CA-92020/17019173_zpid/","https://photos.zillowstatic.com/fp/2c2f9c7f8f3920979c140e89bab3c69c-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""460 S Lincoln Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""961""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""460 S Lincoln Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.790695,""longitude"":-116.95409},""url"":""https://www.zillow.com/homedetails/460-S-Lincoln-Ave-El-Cajon-CA-92020/17027155_zpid/""}","https://www.zillow.com/homedetails/460-S-Lincoln-Ave-El-Cajon-CA-92020/17027155_zpid/","460 S Lincoln Ave, El Cajon, CA 92020","$521,000","- Sold","2","bds","1","ba","961","sqft","Sold 01/26/2021","https://www.zillow.com/homedetails/460-S-Lincoln-Ave-El-Cajon-CA-92020/17027155_zpid/","https://photos.zillowstatic.com/fp/3a3d8762a2a1cc2522c25c108c904dfe-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""460 S Lincoln Ave S, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""961""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""460 S Lincoln Ave S"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/460-S-Lincoln-Ave-S-El-Cajon-CA-92020/2067211830_zpid/""}","https://www.zillow.com/homedetails/460-S-Lincoln-Ave-S-El-Cajon-CA-92020/2067211830_zpid/","460 S Lincoln Ave S, El Cajon, CA 92020","$521,000","- Sold","2","bds","1","ba","961","sqft","Sold 01/26/2021","https://www.zillow.com/homedetails/460-S-Lincoln-Ave-S-El-Cajon-CA-92020/2067211830_zpid/","https://photos.zillowstatic.com/fp/ea898fbb8b9ca5bd1d756e145fb5f46d-p_e.jpg","Save this home","KELLER WILLAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""750 Hawthorne Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,426""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""750 Hawthorne Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78653,""longitude"":-116.98398},""url"":""https://www.zillow.com/homedetails/750-Hawthorne-Ave-El-Cajon-CA-92020/17026183_zpid/""}","https://www.zillow.com/homedetails/750-Hawthorne-Ave-El-Cajon-CA-92020/17026183_zpid/","750 Hawthorne Ave, El Cajon, CA 92020","$520,000","- Sold","2","bds","2","ba","1,426","sqft","Sold 03/18/2020","https://www.zillow.com/homedetails/750-Hawthorne-Ave-El-Cajon-CA-92020/17026183_zpid/","https://photos.zillowstatic.com/fp/9b23bb5cf86875b93e381156491133ac-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""714 Laguna Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""816""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""714 Laguna Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779346,""longitude"":-116.97096},""url"":""https://www.zillow.com/homedetails/714-Laguna-Ave-El-Cajon-CA-92020/17031077_zpid/""}","https://www.zillow.com/homedetails/714-Laguna-Ave-El-Cajon-CA-92020/17031077_zpid/","714 Laguna Ave, El Cajon, CA 92020","$520,000","- Sold","2","bds","1","ba","816","sqft","Sold 01/04/2022","https://www.zillow.com/homedetails/714-Laguna-Ave-El-Cajon-CA-92020/17031077_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.77934646606445,-116.97096252441406&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=9j-Ba89tuWNwd6jySNS4EJ3N1jg=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1371 Pine Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,380""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1371 Pine Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77916,""longitude"":-116.98338},""url"":""https://www.zillow.com/homedetails/1371-Pine-Dr-El-Cajon-CA-92020/17029691_zpid/""}","https://www.zillow.com/homedetails/1371-Pine-Dr-El-Cajon-CA-92020/17029691_zpid/","1371 Pine Dr, El Cajon, CA 92020","$515,000","- Sold","2","bds","1","ba","1,380","sqft","Sold 07/29/2020","https://www.zillow.com/homedetails/1371-Pine-Dr-El-Cajon-CA-92020/17029691_zpid/","https://photos.zillowstatic.com/fp/4f9a8748befd7a5f2e5a0a852fd3c10b-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
