"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""800 Prospect St Unit 5d, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,260""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""800 Prospect St UNIT 5D"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.845547,""longitude"":-117.276924},""url"":""https://www.zillow.com/homedetails/800-Prospect-St-UNIT-5D-La-Jolla-CA-92037/16847926_zpid/""}","https://www.zillow.com/homedetails/800-Prospect-St-UNIT-5D-La-Jolla-CA-92037/16847926_zpid/","800 Prospect St UNIT 5D, La Jolla, CA 92037","COMPASS","$2.14M","- Sold","2","bds","2","ba","1,260","sqft","Sold 05/11/2022","https://www.zillow.com/homedetails/800-Prospect-St-UNIT-5D-La-Jolla-CA-92037/16847926_zpid/","https://photos.zillowstatic.com/fp/b6d808c118eecc6944f0a6cb12099f85-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7811 Eads Ave Unit 507, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,472""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7811 Eads Ave UNIT 507"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.84501,""longitude"":-117.27619},""url"":""https://www.zillow.com/homedetails/7811-Eads-Ave-UNIT-507-La-Jolla-CA-92037/16847987_zpid/""}","https://www.zillow.com/homedetails/7811-Eads-Ave-UNIT-507-La-Jolla-CA-92037/16847987_zpid/","7811 Eads Ave UNIT 507, La Jolla, CA 92037","","$650,000","- Sold","2","bds","2","ba","1,472","sqft","Sold 05/11/2022","https://www.zillow.com/homedetails/7811-Eads-Ave-UNIT-507-La-Jolla-CA-92037/16847987_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.845008850097656,-117.27619171142578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xD1jso4yc7VVfXLgwhEeMW4KJSc=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""356 Playa Del Norte Apt 1, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""356 Playa Del Norte APT 1"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.829975,""longitude"":-117.27818},""url"":""https://www.zillow.com/homedetails/356-Playa-Del-Norte-APT-1-La-Jolla-CA-92037/16850082_zpid/""}","https://www.zillow.com/homedetails/356-Playa-Del-Norte-APT-1-La-Jolla-CA-92037/16850082_zpid/","356 Playa Del Norte APT 1, La Jolla, CA 92037","COMPASS","$1.25M","- Sold","2","bds","2","ba","1,000","sqft","Sold 05/11/2022","https://www.zillow.com/homedetails/356-Playa-Del-Norte-APT-1-La-Jolla-CA-92037/16850082_zpid/","https://photos.zillowstatic.com/fp/164d1b737173b85518e046b89ad93874-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8585 Via Mallorca Unit 235, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,141""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8585 Via Mallorca UNIT 235"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.862057,""longitude"":-117.2317},""url"":""https://www.zillow.com/homedetails/8585-Via-Mallorca-UNIT-235-La-Jolla-CA-92037/16836118_zpid/""}","https://www.zillow.com/homedetails/8585-Via-Mallorca-UNIT-235-La-Jolla-CA-92037/16836118_zpid/","8585 Via Mallorca UNIT 235, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$925,000","- Sold","2","bds","2","ba","1,141","sqft","Sold 05/10/2022","https://www.zillow.com/homedetails/8585-Via-Mallorca-UNIT-235-La-Jolla-CA-92037/16836118_zpid/","https://photos.zillowstatic.com/fp/606addab4e840119ea9088668bddadd4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2243 Via Pravia, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,669""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2243 Via Pravia"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.83152,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/2243-Via-Pravia-La-Jolla-CA-92037/16858013_zpid/""}","https://www.zillow.com/homedetails/2243-Via-Pravia-La-Jolla-CA-92037/16858013_zpid/","2243 Via Pravia, La Jolla, CA 92037","","$1.30M","- Sold","2","bds","2","ba","1,669","sqft","Sold 05/06/2022","https://www.zillow.com/homedetails/2243-Via-Pravia-La-Jolla-CA-92037/16858013_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.831520080566406,-117.24742126464844&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=9QW2NRH__5b-dCwAKQrBzpxS0_c=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3115 Hamburg Sq, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,174""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3115 Hamburg Sq"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.883022,""longitude"":-117.2449},""url"":""https://www.zillow.com/homedetails/3115-Hamburg-Sq-La-Jolla-CA-92037/17204137_zpid/""}","https://www.zillow.com/homedetails/3115-Hamburg-Sq-La-Jolla-CA-92037/17204137_zpid/","3115 Hamburg Sq, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$1.15M","- Sold","2","bds","3","ba","2,174","sqft","Sold 05/05/2022","https://www.zillow.com/homedetails/3115-Hamburg-Sq-La-Jolla-CA-92037/17204137_zpid/","https://photos.zillowstatic.com/fp/4788f2f9f994146ffa9eb8d5461bbf58-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8755 Gilman Dr Unit A, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""843""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8755 Gilman Dr UNIT A"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.86711,""longitude"":-117.236984},""url"":""https://www.zillow.com/homedetails/8755-Gilman-Dr-UNIT-A-La-Jolla-CA-92037/16835710_zpid/""}","https://www.zillow.com/homedetails/8755-Gilman-Dr-UNIT-A-La-Jolla-CA-92037/16835710_zpid/","8755 Gilman Dr UNIT A, La Jolla, CA 92037","ALLISON JAMES ESTATES & HOMES","$685,000","- Sold","2","bds","1","ba","843","sqft","Sold 05/02/2022","https://www.zillow.com/homedetails/8755-Gilman-Dr-UNIT-A-La-Jolla-CA-92037/16835710_zpid/","https://photos.zillowstatic.com/fp/8037886ded182012b06075224d03eb53-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8803 Gilman Dr Unit C, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""822""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8803 Gilman Dr UNIT C"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.867527,""longitude"":-117.23662},""url"":""https://www.zillow.com/homedetails/8803-Gilman-Dr-UNIT-C-La-Jolla-CA-92037/16835736_zpid/""}","https://www.zillow.com/homedetails/8803-Gilman-Dr-UNIT-C-La-Jolla-CA-92037/16835736_zpid/","8803 Gilman Dr UNIT C, La Jolla, CA 92037","BILLIONAIRES ROW","$825,000","- Sold","2","bds","1","ba","822","sqft","Sold 04/25/2022","https://www.zillow.com/homedetails/8803-Gilman-Dr-UNIT-C-La-Jolla-CA-92037/16835736_zpid/","https://photos.zillowstatic.com/fp/7a49cd84af91758c4a7c061c725dd39e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""939 Coast Blvd Unit 11d, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,808""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""939 Coast Blvd UNIT 11D"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.847897,""longitude"":-117.2762},""url"":""https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-11D-La-Jolla-CA-92037/16847732_zpid/""}","https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-11D-La-Jolla-CA-92037/16847732_zpid/","939 Coast Blvd UNIT 11D, La Jolla, CA 92037","HORRELL REALTORS","$2.60M","- Sold","2","bds","2","ba","1,808","sqft","Sold 04/25/2022","https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-11D-La-Jolla-CA-92037/16847732_zpid/","https://photos.zillowstatic.com/fp/1b5624b8c321c652f29e9aa66590dc33-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7578 Cabrillo Ave, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,802""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7578 Cabrillo Ave"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.842552,""longitude"":-117.26997},""url"":""https://www.zillow.com/homedetails/7578-Cabrillo-Ave-La-Jolla-CA-92037/16849014_zpid/""}","https://www.zillow.com/homedetails/7578-Cabrillo-Ave-La-Jolla-CA-92037/16849014_zpid/","7578 Cabrillo Ave, La Jolla, CA 92037","WILLIS ALLEN REAL ESTATE","$3.33M","- Sold","2","bds","2","ba","1,802","sqft","Sold 04/21/2022","https://www.zillow.com/homedetails/7578-Cabrillo-Ave-La-Jolla-CA-92037/16849014_zpid/","https://photos.zillowstatic.com/fp/954f514a98b2b69921e856d4d56ea10a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2612 Torrey Pines Rd #d15, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,160""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2612 Torrey Pines Rd #D15"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.852,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/2612-Torrey-Pines-Rd-D15-La-Jolla-CA-92037/16839474_zpid/""}","https://www.zillow.com/homedetails/2612-Torrey-Pines-Rd-D15-La-Jolla-CA-92037/16839474_zpid/","2612 Torrey Pines Rd #D15, La Jolla, CA 92037","BALBOA REAL ESTATE INC","$755,000","- Sold","2","bds","2","ba","1,160","sqft","Sold 04/18/2022","https://www.zillow.com/homedetails/2612-Torrey-Pines-Rd-D15-La-Jolla-CA-92037/16839474_zpid/","https://photos.zillowstatic.com/fp/c661517ee69efdd63eb416eab75c3bf4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1250 Cave St Unit 1, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,064""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1250 Cave St UNIT 1"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.848335,""longitude"":-117.271194},""url"":""https://www.zillow.com/homedetails/1250-Cave-St-UNIT-1-La-Jolla-CA-92037/16848007_zpid/""}","https://www.zillow.com/homedetails/1250-Cave-St-UNIT-1-La-Jolla-CA-92037/16848007_zpid/","1250 Cave St UNIT 1, La Jolla, CA 92037","PACIFIC SOTHEBY'S INT'L REALTY","$1.15M","- Sold","2","bds","3","ba","1,064","sqft","Sold 04/15/2022","https://www.zillow.com/homedetails/1250-Cave-St-UNIT-1-La-Jolla-CA-92037/16848007_zpid/","https://photos.zillowstatic.com/fp/a7850b13e498b857412bdfa526a41705-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1001 Genter St Penthouse 4, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,941""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1001 Genter St PENTHOUSE 4"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.836784,""longitude"":-117.27129},""url"":""https://www.zillow.com/homedetails/1001-Genter-St-PENTHOUSE-4-La-Jolla-CA-92037/52514207_zpid/""}","https://www.zillow.com/homedetails/1001-Genter-St-PENTHOUSE-4-La-Jolla-CA-92037/52514207_zpid/","1001 Genter St PENTHOUSE 4, La Jolla, CA 92037","WILLIS ALLEN REAL ESTATE","$3.50M","- Sold","2","bds","2","ba","1,941","sqft","Sold 04/14/2022","https://www.zillow.com/homedetails/1001-Genter-St-PENTHOUSE-4-La-Jolla-CA-92037/52514207_zpid/","https://photos.zillowstatic.com/fp/d2f15af3c78bc6133615815459afd94d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3255 Caminito Ameca, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""984""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3255 Caminito Ameca"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85462,""longitude"":-117.23498},""url"":""https://www.zillow.com/homedetails/3255-Caminito-Ameca-La-Jolla-CA-92037/16840402_zpid/""}","https://www.zillow.com/homedetails/3255-Caminito-Ameca-La-Jolla-CA-92037/16840402_zpid/","3255 Caminito Ameca, La Jolla, CA 92037","PACIFIC SOTHEBY'S INT'L REALTY","$975,000","- Sold","2","bds","2","ba","984","sqft","Sold 04/12/2022","https://www.zillow.com/homedetails/3255-Caminito-Ameca-La-Jolla-CA-92037/16840402_zpid/","https://photos.zillowstatic.com/fp/ab333f87ad1320394bc63a13595fe338-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8666 Villa La Jolla Dr Unit 6, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,533""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8666 Villa La Jolla Dr UNIT 6"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.866825,""longitude"":-117.23465},""url"":""https://www.zillow.com/homedetails/8666-Villa-La-Jolla-Dr-UNIT-6-La-Jolla-CA-92037/16835519_zpid/""}","https://www.zillow.com/homedetails/8666-Villa-La-Jolla-Dr-UNIT-6-La-Jolla-CA-92037/16835519_zpid/","8666 Villa La Jolla Dr UNIT 6, La Jolla, CA 92037","KELLER WILLIAMS REALTY","$1.31M","- Sold","2","bds","3","ba","1,533","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/8666-Villa-La-Jolla-Dr-UNIT-6-La-Jolla-CA-92037/16835519_zpid/","https://photos.zillowstatic.com/fp/75dc4d57d90bee70b747fa5c883d7d91-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7550 Eads Ave Unit 403, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,356""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7550 Eads Ave UNIT 403"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.840626,""longitude"":-117.275505},""url"":""https://www.zillow.com/homedetails/7550-Eads-Ave-UNIT-403-La-Jolla-CA-92037/16848714_zpid/""}","https://www.zillow.com/homedetails/7550-Eads-Ave-UNIT-403-La-Jolla-CA-92037/16848714_zpid/","7550 Eads Ave UNIT 403, La Jolla, CA 92037","","$930,000","- Sold","2","bds","2","ba","1,356","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/7550-Eads-Ave-UNIT-403-La-Jolla-CA-92037/16848714_zpid/","https://photos.zillowstatic.com/fp/7a3a5ea78d4665b46307b5d2e989191b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7635 Eads Ave Unit 207, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,247""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7635 Eads Ave UNIT 207"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.84279,""longitude"":-117.27546},""url"":""https://www.zillow.com/homedetails/7635-Eads-Ave-UNIT-207-La-Jolla-CA-92037/50894944_zpid/""}","https://www.zillow.com/homedetails/7635-Eads-Ave-UNIT-207-La-Jolla-CA-92037/50894944_zpid/","7635 Eads Ave UNIT 207, La Jolla, CA 92037","WILLIS ALLEN REAL ESTATE","$1.20M","- Sold","2","bds","2","ba","1,247","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/7635-Eads-Ave-UNIT-207-La-Jolla-CA-92037/50894944_zpid/","https://photos.zillowstatic.com/fp/2081499814cf9015796b14ed13972b72-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""464 Prospect St #101, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,283""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""464 Prospect St #101"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.842636,""longitude"":-117.27914},""url"":""https://www.zillow.com/homedetails/464-Prospect-St-101-La-Jolla-CA-92037/59310426_zpid/""}","https://www.zillow.com/homedetails/464-Prospect-St-101-La-Jolla-CA-92037/59310426_zpid/","464 Prospect St #101, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$3.40M","- Sold","2","bds","3","ba","3,283","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/464-Prospect-St-101-La-Jolla-CA-92037/59310426_zpid/","https://photos.zillowstatic.com/fp/bedc8f6c2dc4c7301227baad928a6aa7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""322 Palomar Ave, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""963""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""322 Palomar Ave"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.82683,""longitude"":-117.27781},""url"":""https://www.zillow.com/homedetails/322-Palomar-Ave-La-Jolla-CA-92037/66658835_zpid/""}","https://www.zillow.com/homedetails/322-Palomar-Ave-La-Jolla-CA-92037/66658835_zpid/","322 Palomar Ave, La Jolla, CA 92037","","$1.32M","- Sold","2","bds","2","ba","963","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/322-Palomar-Ave-La-Jolla-CA-92037/66658835_zpid/","https://photos.zillowstatic.com/fp/fbea645882481af86b627eaf7f6cb957-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""322 Palomar Ave #322, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""963""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""322 Palomar Ave #322"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/322-Palomar-Ave-322-La-Jolla-CA-92037/2065575113_zpid/""}","https://www.zillow.com/homedetails/322-Palomar-Ave-322-La-Jolla-CA-92037/2065575113_zpid/","322 Palomar Ave #322, La Jolla, CA 92037","DUNN, REALTORS/PARK PACIFIC","$1.32M","- Sold","2","bds","2","ba","963","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/322-Palomar-Ave-322-La-Jolla-CA-92037/2065575113_zpid/","https://photos.zillowstatic.com/fp/22210a1d28b826cce4356fdd67a49c67-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7509 Draper Ave Unit 307, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""904""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7509 Draper Ave UNIT 307"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.840046,""longitude"":-117.275856},""url"":""https://www.zillow.com/homedetails/7509-Draper-Ave-UNIT-307-La-Jolla-CA-92037/63477646_zpid/""}","https://www.zillow.com/homedetails/7509-Draper-Ave-UNIT-307-La-Jolla-CA-92037/63477646_zpid/","7509 Draper Ave UNIT 307, La Jolla, CA 92037","","$1.06M","- Sold","2","bds","2","ba","904","sqft","Sold 04/08/2022","https://www.zillow.com/homedetails/7509-Draper-Ave-UNIT-307-La-Jolla-CA-92037/63477646_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.84004592895508,-117.2758560180664&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=plOGjRMrO1TrQFrkKfbLmo336rk=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7555 Eads Ave Unit 7, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,673""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7555 Eads Ave UNIT 7"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.841118,""longitude"":-117.27492},""url"":""https://www.zillow.com/homedetails/7555-Eads-Ave-UNIT-7-La-Jolla-CA-92037/63144996_zpid/""}","https://www.zillow.com/homedetails/7555-Eads-Ave-UNIT-7-La-Jolla-CA-92037/63144996_zpid/","7555 Eads Ave UNIT 7, La Jolla, CA 92037","COMPASS","$1.66M","- Sold","2","bds","2","ba","1,673","sqft","Sold 04/07/2022","https://www.zillow.com/homedetails/7555-Eads-Ave-UNIT-7-La-Jolla-CA-92037/63144996_zpid/","https://photos.zillowstatic.com/fp/76094d1ccce229042c5b4ab2a8b358b0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8453 Via Mallorca Unit 25, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,074""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8453 Via Mallorca UNIT 25"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.860123,""longitude"":-117.23322},""url"":""https://www.zillow.com/homedetails/8453-Via-Mallorca-UNIT-25-La-Jolla-CA-92037/16840473_zpid/""}","https://www.zillow.com/homedetails/8453-Via-Mallorca-UNIT-25-La-Jolla-CA-92037/16840473_zpid/","8453 Via Mallorca UNIT 25, La Jolla, CA 92037","NA LIU, BROKER","$886,000","- Sold","2","bds","2","ba","1,074","sqft","Sold 04/06/2022","https://www.zillow.com/homedetails/8453-Via-Mallorca-UNIT-25-La-Jolla-CA-92037/16840473_zpid/","https://photos.zillowstatic.com/fp/9a814887d602499085ed45b30cf6bdb0-p_e.jpg","Save this home"
