"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8447 Summerdale Rd #b, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,146""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8447 Summerdale Rd #B"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.918667,""longitude"":-117.142365},""url"":""https://www.zillow.com/homedetails/8447-Summerdale-Rd-B-San-Diego-CA-92126/16787154_zpid/""}","https://www.zillow.com/homedetails/8447-Summerdale-Rd-B-San-Diego-CA-92126/16787154_zpid/","8447 Summerdale Rd #B, San Diego, CA 92126","COMPASS","$615,000","- Sold","2","bds","3","ba","1,146","sqft","Sold 09/07/2021","https://www.zillow.com/homedetails/8447-Summerdale-Rd-B-San-Diego-CA-92126/16787154_zpid/","https://photos.zillowstatic.com/fp/dcb4a13f3f69e63dd3cdbfc6f17b98b3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8676 New Salem St Unit 132, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""831""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8676 New Salem St UNIT 132"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91351,""longitude"":-117.13756},""url"":""https://www.zillow.com/homedetails/8676-New-Salem-St-UNIT-132-San-Diego-CA-92126/16788228_zpid/""}","https://www.zillow.com/homedetails/8676-New-Salem-St-UNIT-132-San-Diego-CA-92126/16788228_zpid/","8676 New Salem St UNIT 132, San Diego, CA 92126","HOMESMART REALTY WEST","$615,000","- Sold","2","bds","2","ba","831","sqft","Sold 06/07/2022","https://www.zillow.com/homedetails/8676-New-Salem-St-UNIT-132-San-Diego-CA-92126/16788228_zpid/","https://photos.zillowstatic.com/fp/5198b2614d4d6c47c3af36075e9fd631-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9730 Mesa Springs Way Unit 30, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,041""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9730 Mesa Springs Way UNIT 30"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.90104,""longitude"":-117.11829},""url"":""https://www.zillow.com/homedetails/9730-Mesa-Springs-Way-UNIT-30-San-Diego-CA-92126/16833664_zpid/""}","https://www.zillow.com/homedetails/9730-Mesa-Springs-Way-UNIT-30-San-Diego-CA-92126/16833664_zpid/","9730 Mesa Springs Way UNIT 30, San Diego, CA 92126","COMPASS","$611,888","- Sold","2","bds","2","ba","1,041","sqft","Sold 03/14/2022","https://www.zillow.com/homedetails/9730-Mesa-Springs-Way-UNIT-30-San-Diego-CA-92126/16833664_zpid/","https://photos.zillowstatic.com/fp/f71f989adab01b99df226363980198ce-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7369 Calle Cristobal Unit 206, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,114""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7369 Calle Cristobal UNIT 206"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92284,""longitude"":-117.16615},""url"":""https://www.zillow.com/homedetails/7369-Calle-Cristobal-UNIT-206-San-Diego-CA-92126/16785091_zpid/""}","https://www.zillow.com/homedetails/7369-Calle-Cristobal-UNIT-206-San-Diego-CA-92126/16785091_zpid/","7369 Calle Cristobal UNIT 206, San Diego, CA 92126","ACTIVE REALTY","$610,000","- Sold","2","bds","2","ba","1,114","sqft","Sold 10/05/2021","https://www.zillow.com/homedetails/7369-Calle-Cristobal-UNIT-206-San-Diego-CA-92126/16785091_zpid/","https://photos.zillowstatic.com/fp/c783a4c42450aa2c6162947e346b1d33-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8032 Kenova St, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""744""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8032 Kenova St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.909786,""longitude"":-117.1505},""url"":""https://www.zillow.com/homedetails/8032-Kenova-St-San-Diego-CA-92126/16788821_zpid/""}","https://www.zillow.com/homedetails/8032-Kenova-St-San-Diego-CA-92126/16788821_zpid/","8032 Kenova St, San Diego, CA 92126","","$610,000","- Sold","2","bds","2","ba","744","sqft","Sold 01/27/2023","https://www.zillow.com/homedetails/8032-Kenova-St-San-Diego-CA-92126/16788821_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.909786224365234,-117.15049743652344&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=AUaKdN14cI_quWaewwfVUz-R0hM=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10766 Dabney Dr Apt 32, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""920""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10766 Dabney Dr APT 32"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.909935,""longitude"":-117.16135},""url"":""https://www.zillow.com/homedetails/10766-Dabney-Dr-APT-32-San-Diego-CA-92126/16790420_zpid/""}","https://www.zillow.com/homedetails/10766-Dabney-Dr-APT-32-San-Diego-CA-92126/16790420_zpid/","10766 Dabney Dr APT 32, San Diego, CA 92126","24/7 REALTY INC","$610,000","- Sold","2","bds","2","ba","920","sqft","Sold 04/20/2022","https://www.zillow.com/homedetails/10766-Dabney-Dr-APT-32-San-Diego-CA-92126/16790420_zpid/","https://photos.zillowstatic.com/fp/129a647206a90d0b4c026c51171462c7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10710 Aderman Ave Apt 44, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""920""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10710 Aderman Ave APT 44"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.909542,""longitude"":-117.16354},""url"":""https://www.zillow.com/homedetails/10710-Aderman-Ave-APT-44-San-Diego-CA-92126/16791154_zpid/""}","https://www.zillow.com/homedetails/10710-Aderman-Ave-APT-44-San-Diego-CA-92126/16791154_zpid/","10710 Aderman Ave APT 44, San Diego, CA 92126","SELECT HOMES","$610,000","- Sold","2","bds","2","ba","920","sqft","Sold 07/15/2022","https://www.zillow.com/homedetails/10710-Aderman-Ave-APT-44-San-Diego-CA-92126/16791154_zpid/","https://photos.zillowstatic.com/fp/f0fe02bd859de0a8e21e7c5257dba549-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10918 Black Mountain Rd Unit 9, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,204""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10918 Black Mountain Rd UNIT 9"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.918602,""longitude"":-117.126076},""url"":""https://www.zillow.com/homedetails/10918-Black-Mountain-Rd-UNIT-9-San-Diego-CA-92126/16816353_zpid/""}","https://www.zillow.com/homedetails/10918-Black-Mountain-Rd-UNIT-9-San-Diego-CA-92126/16816353_zpid/","10918 Black Mountain Rd UNIT 9, San Diego, CA 92126","RE/MAX UNITED","$610,000","- Sold","2","bds","3","ba","1,204","sqft","Sold 05/19/2021","https://www.zillow.com/homedetails/10918-Black-Mountain-Rd-UNIT-9-San-Diego-CA-92126/16816353_zpid/","https://photos.zillowstatic.com/fp/b52e543497d4a4524669ed75bd2ce24b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10056 Maya Linda Rd #3101, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""956""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10056 Maya Linda Rd #3101"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.901436,""longitude"":-117.11963},""url"":""https://www.zillow.com/homedetails/10056-Maya-Linda-Rd-3101-San-Diego-CA-92126/69812060_zpid/""}","https://www.zillow.com/homedetails/10056-Maya-Linda-Rd-3101-San-Diego-CA-92126/69812060_zpid/","10056 Maya Linda Rd #3101, San Diego, CA 92126","SAN DIEGO SUNRISE REALTY","$610,000","- Sold","2","bds","2","ba","956","sqft","Sold 06/22/2022","https://www.zillow.com/homedetails/10056-Maya-Linda-Rd-3101-San-Diego-CA-92126/69812060_zpid/","https://photos.zillowstatic.com/fp/4de45cef328621b6e4e7ef1b270c09f9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11565 Caminito La Bar Apt 30, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,110""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11565 Caminito La Bar APT 30"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92719,""longitude"":-117.16122},""url"":""https://www.zillow.com/homedetails/11565-Caminito-La-Bar-APT-30-San-Diego-CA-92126/16783610_zpid/""}","https://www.zillow.com/homedetails/11565-Caminito-La-Bar-APT-30-San-Diego-CA-92126/16783610_zpid/","11565 Caminito La Bar APT 30, San Diego, CA 92126","BHGRE CLARITY","$605,000","- Sold","2","bds","2","ba","1,110","sqft","Sold 09/03/2021","https://www.zillow.com/homedetails/11565-Caminito-La-Bar-APT-30-San-Diego-CA-92126/16783610_zpid/","https://photos.zillowstatic.com/fp/621e5506000b034e40c8f2ced093ae21-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8668 New Salem St Unit 103, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""831""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8668 New Salem St UNIT 103"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91351,""longitude"":-117.13756},""url"":""https://www.zillow.com/homedetails/8668-New-Salem-St-UNIT-103-San-Diego-CA-92126/16788201_zpid/""}","https://www.zillow.com/homedetails/8668-New-Salem-St-UNIT-103-San-Diego-CA-92126/16788201_zpid/","8668 New Salem St UNIT 103, San Diego, CA 92126","EPICPOINT PROPERTIES","$605,000","- Sold","2","bds","2","ba","831","sqft","Sold 05/17/2022","https://www.zillow.com/homedetails/8668-New-Salem-St-UNIT-103-San-Diego-CA-92126/16788201_zpid/","https://photos.zillowstatic.com/fp/41c689a0ee731d6fe92ef19c39943ae3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8405 Westmore Rd Apt 79, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""912""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8405 Westmore Rd APT 79"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.917263,""longitude"":-117.14292},""url"":""https://www.zillow.com/homedetails/8405-Westmore-Rd-APT-79-San-Diego-CA-92126/16787244_zpid/""}","https://www.zillow.com/homedetails/8405-Westmore-Rd-APT-79-San-Diego-CA-92126/16787244_zpid/","8405 Westmore Rd APT 79, San Diego, CA 92126","AMERICAN DREAMS REAL ESTATE","$603,000","- Sold","2","bds","2","ba","912","sqft","Sold 02/02/2022","https://www.zillow.com/homedetails/8405-Westmore-Rd-APT-79-San-Diego-CA-92126/16787244_zpid/","https://photos.zillowstatic.com/fp/57e4ab4dee6525afa75eef75f05de2b4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8460 Capricorn Way Unit 61, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""964""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8460 Capricorn Way UNIT 61"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.925575,""longitude"":-117.14168},""url"":""https://www.zillow.com/homedetails/8460-Capricorn-Way-UNIT-61-San-Diego-CA-92126/16781734_zpid/""}","https://www.zillow.com/homedetails/8460-Capricorn-Way-UNIT-61-San-Diego-CA-92126/16781734_zpid/","8460 Capricorn Way UNIT 61, San Diego, CA 92126","KO TAI REALTY","$600,000","- Sold","2","bds","2","ba","964","sqft","Sold 04/04/2022","https://www.zillow.com/homedetails/8460-Capricorn-Way-UNIT-61-San-Diego-CA-92126/16781734_zpid/","https://photos.zillowstatic.com/fp/18c70597f8bf87323fd9be764bc5423b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8387 Capricorn Way Apt 101, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""866""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8387 Capricorn Way APT 101"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.924248,""longitude"":-117.14283},""url"":""https://www.zillow.com/homedetails/8387-Capricorn-Way-APT-101-San-Diego-CA-92126/16781854_zpid/""}","https://www.zillow.com/homedetails/8387-Capricorn-Way-APT-101-San-Diego-CA-92126/16781854_zpid/","8387 Capricorn Way APT 101, San Diego, CA 92126","REDFIN CORPORATION","$600,000","- Sold","2","bds","2","ba","866","sqft","Sold 07/18/2022","https://www.zillow.com/homedetails/8387-Capricorn-Way-APT-101-San-Diego-CA-92126/16781854_zpid/","https://photos.zillowstatic.com/fp/926156acfcc93e74e32941d97918aa39-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8535 Summerdale Rd Apt 238, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""920""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8535 Summerdale Rd APT 238"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91832,""longitude"":-117.1391},""url"":""https://www.zillow.com/homedetails/8535-Summerdale-Rd-APT-238-San-Diego-CA-92126/16788087_zpid/""}","https://www.zillow.com/homedetails/8535-Summerdale-Rd-APT-238-San-Diego-CA-92126/16788087_zpid/","8535 Summerdale Rd APT 238, San Diego, CA 92126","CENTURY 21 UNITED BROKERS","$600,000","- Sold","2","bds","2","ba","920","sqft","Sold 03/08/2022","https://www.zillow.com/homedetails/8535-Summerdale-Rd-APT-238-San-Diego-CA-92126/16788087_zpid/","https://photos.zillowstatic.com/fp/23297473fbc2d7b3d1e7f101c70aa4b0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10692 Dabney Dr Apt 102, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""920""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10692 Dabney Dr APT 102"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91009,""longitude"":-117.16018},""url"":""https://www.zillow.com/homedetails/10692-Dabney-Dr-APT-102-San-Diego-CA-92126/16790540_zpid/""}","https://www.zillow.com/homedetails/10692-Dabney-Dr-APT-102-San-Diego-CA-92126/16790540_zpid/","10692 Dabney Dr APT 102, San Diego, CA 92126","COLDWELL BANKER REALTY","$600,000","- Sold","2","bds","2","ba","920","sqft","Sold 09/07/2022","https://www.zillow.com/homedetails/10692-Dabney-Dr-APT-102-San-Diego-CA-92126/16790540_zpid/","https://photos.zillowstatic.com/fp/174eab28dc6f70e46e14209c729a4734-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10162 Lady Bess Way, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""744""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10162 Lady Bess Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.902584,""longitude"":-117.15157},""url"":""https://www.zillow.com/homedetails/10162-Lady-Bess-Way-San-Diego-CA-92126/16831462_zpid/""}","https://www.zillow.com/homedetails/10162-Lady-Bess-Way-San-Diego-CA-92126/16831462_zpid/","10162 Lady Bess Way, San Diego, CA 92126","KEVIN SHEEDY REALTY","$600,000","- Sold","2","bds","1","ba","744","sqft","Sold 10/20/2020","https://www.zillow.com/homedetails/10162-Lady-Bess-Way-San-Diego-CA-92126/16831462_zpid/","https://photos.zillowstatic.com/fp/7b4af825352f0e8838d44ccfb956455e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9919 Maya Linda Rd Unit 18, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""996""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9919 Maya Linda Rd UNIT 18"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.901085,""longitude"":-117.121185},""url"":""https://www.zillow.com/homedetails/9919-Maya-Linda-Rd-UNIT-18-San-Diego-CA-92126/16833590_zpid/""}","https://www.zillow.com/homedetails/9919-Maya-Linda-Rd-UNIT-18-San-Diego-CA-92126/16833590_zpid/","9919 Maya Linda Rd UNIT 18, San Diego, CA 92126","BEVERLY AND COMPANY","$600,000","- Sold","2","bds","2","ba","996","sqft","Sold 10/12/2022","https://www.zillow.com/homedetails/9919-Maya-Linda-Rd-UNIT-18-San-Diego-CA-92126/16833590_zpid/","https://photos.zillowstatic.com/fp/4ae1a5206b4aab9bf87ef1ff3234df4f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8291 Gold Coast Dr Unit 3, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,074""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8291 Gold Coast Dr UNIT 3"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.905033,""longitude"":-117.14376},""url"":""https://www.zillow.com/homedetails/8291-Gold-Coast-Dr-UNIT-3-San-Diego-CA-92126/16834375_zpid/""}","https://www.zillow.com/homedetails/8291-Gold-Coast-Dr-UNIT-3-San-Diego-CA-92126/16834375_zpid/","8291 Gold Coast Dr UNIT 3, San Diego, CA 92126","","$600,000","- Sold","2","bds","2","ba","1,074","sqft","Sold 02/25/2022","https://www.zillow.com/homedetails/8291-Gold-Coast-Dr-UNIT-3-San-Diego-CA-92126/16834375_zpid/","https://photos.zillowstatic.com/fp/a9d7cc29299877cdaf8cf4c6a5f30967-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8503 Summerdale Rd Apt 372, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""897""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8503 Summerdale Rd APT 372"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91872,""longitude"":-117.1412},""url"":""https://www.zillow.com/homedetails/8503-Summerdale-Rd-APT-372-San-Diego-CA-92126/16787769_zpid/""}","https://www.zillow.com/homedetails/8503-Summerdale-Rd-APT-372-San-Diego-CA-92126/16787769_zpid/","8503 Summerdale Rd APT 372, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$595,000","- Sold","2","bds","2","ba","897","sqft","Sold 03/01/2022","https://www.zillow.com/homedetails/8503-Summerdale-Rd-APT-372-San-Diego-CA-92126/16787769_zpid/","https://photos.zillowstatic.com/fp/9048786005cb0dfba695fa12eadf37c7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10710 Dabney Dr Apt 84, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""920""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10710 Dabney Dr APT 84"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.909935,""longitude"":-117.16135},""url"":""https://www.zillow.com/homedetails/10710-Dabney-Dr-APT-84-San-Diego-CA-92126/16790472_zpid/""}","https://www.zillow.com/homedetails/10710-Dabney-Dr-APT-84-San-Diego-CA-92126/16790472_zpid/","10710 Dabney Dr APT 84, San Diego, CA 92126","HOMESMART REALTY WEST","$595,000","- Sold","2","bds","2","ba","920","sqft","Sold 02/24/2022","https://www.zillow.com/homedetails/10710-Dabney-Dr-APT-84-San-Diego-CA-92126/16790472_zpid/","https://photos.zillowstatic.com/fp/1602b2467f12dfdafb887b506464a13b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10056 Maya Linda Rd Unit 3201, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""956""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10056 Maya Linda Rd UNIT 3201"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.901436,""longitude"":-117.11963},""url"":""https://www.zillow.com/homedetails/10056-Maya-Linda-Rd-UNIT-3201-San-Diego-CA-92126/69812064_zpid/""}","https://www.zillow.com/homedetails/10056-Maya-Linda-Rd-UNIT-3201-San-Diego-CA-92126/69812064_zpid/","10056 Maya Linda Rd UNIT 3201, San Diego, CA 92126","KELLER WILLIAMS SD SIGNATURE","$592,888","- Sold","2","bds","2","ba","956","sqft","Sold 04/13/2022","https://www.zillow.com/homedetails/10056-Maya-Linda-Rd-UNIT-3201-San-Diego-CA-92126/69812064_zpid/","https://photos.zillowstatic.com/fp/e57ae736acb0472287106c4bcb5c8169-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11130 Taloncrest Way Unit 12, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,161""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11130 Taloncrest Way UNIT 12"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.919113,""longitude"":-117.176254},""url"":""https://www.zillow.com/homedetails/11130-Taloncrest-Way-UNIT-12-San-Diego-CA-92126/120796018_zpid/""}","https://www.zillow.com/homedetails/11130-Taloncrest-Way-UNIT-12-San-Diego-CA-92126/120796018_zpid/","11130 Taloncrest Way UNIT 12, San Diego, CA 92126","EPICPOINT PROPERTIES","$592,000","- Sold","2","bds","2","ba","1,161","sqft","Sold 08/26/2020","https://www.zillow.com/homedetails/11130-Taloncrest-Way-UNIT-12-San-Diego-CA-92126/120796018_zpid/","https://photos.zillowstatic.com/fp/065bf2e3bfb0efe678dff56f658acbf4-p_e.jpg","Save this home"
