"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","property-card-link href","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2932 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,015""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2932 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2932-Via-Alta-Pl-San-Diego-CA-92108/305156738_zpid/""}","https://www.zillow.com/homedetails/2932-Via-Alta-Pl-San-Diego-CA-92108/305156738_zpid/","2932 Via Alta Pl, San Diego, CA 92108","$850,000","- Sold","2","bds","2.5","ba","2,015","sqft","Sold 02/19/2021","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7857 Inception Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,390""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7857 Inception Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77795,""longitude"":-117.151024},""url"":""https://www.zillow.com/homedetails/7857-Inception-Way-San-Diego-CA-92108/120795632_zpid/""}","https://www.zillow.com/homedetails/7857-Inception-Way-San-Diego-CA-92108/120795632_zpid/","7857 Inception Way, San Diego, CA 92108","$849,000","- Sold","2","bds","3","ba","1,390","sqft","Sold 10/04/2022","https://www.zillow.com/homedetails/7857-Inception-Way-San-Diego-CA-92108/120795632_zpid/","https://photos.zillowstatic.com/fp/0fb00a34dd208b0603e469e0e649dfdb-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2734 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2734 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2734-Via-Alta-Pl-San-Diego-CA-92108/333878149_zpid/""}","https://www.zillow.com/homedetails/2734-Via-Alta-Pl-San-Diego-CA-92108/333878149_zpid/","2734 Via Alta Pl, San Diego, CA 92108","$843,000","- Sold","2","bds","2.5","ba","1,411","sqft","Sold 07/02/2021","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2698 Piantino Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,611""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2698 Piantino Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784336,""longitude"":-117.13154},""url"":""https://www.zillow.com/homedetails/2698-Piantino-Cir-San-Diego-CA-92108/63145749_zpid/""}","https://www.zillow.com/homedetails/2698-Piantino-Cir-San-Diego-CA-92108/63145749_zpid/","2698 Piantino Cir, San Diego, CA 92108","$840,000","- Sold","2","bds","2","ba","1,611","sqft","Sold 05/20/2022","https://www.zillow.com/homedetails/2698-Piantino-Cir-San-Diego-CA-92108/63145749_zpid/","https://photos.zillowstatic.com/fp/2008f2d7164116a9d09e95e83dcabe2d-p_e.jpg","Save this home","EXP REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2756 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,401""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2756 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2756-Via-Alta-Pl-San-Diego-CA-92108/305156357_zpid/""}","https://www.zillow.com/homedetails/2756-Via-Alta-Pl-San-Diego-CA-92108/305156357_zpid/","2756 Via Alta Pl, San Diego, CA 92108","$840,000","- Sold","2","bds","3","ba","1,401","sqft","Sold 08/13/2021","https://www.zillow.com/homedetails/2756-Via-Alta-Pl-San-Diego-CA-92108/305156357_zpid/","https://photos.zillowstatic.com/fp/14abf18092ef087f49654dc421f55197-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Via Alta, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Via Alta"",""addressLocality"":""San diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779247,""longitude"":-117.14823},""url"":""https://www.zillow.com/homedetails/Via-Alta-San-Diego-CA-92108/305156532_zpid/""}","https://www.zillow.com/homedetails/Via-Alta-San-Diego-CA-92108/305156532_zpid/","Via Alta, San Diego, CA 92108","$839,000","- Sold","2","bds","2.5","ba","1,411","sqft","Sold 02/26/2021","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2938 Via Alta Pl #52, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2938 Via Alta Pl #52"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2938-Via-Alta-Pl-52-San-Diego-CA-92108/2076447449_zpid/""}","https://www.zillow.com/homedetails/2938-Via-Alta-Pl-52-San-Diego-CA-92108/2076447449_zpid/","2938 Via Alta Pl #52, San Diego, CA 92108","$839,000","- Sold","2","bds","3","ba","1,411","sqft","Sold 03/26/2021","https://www.zillow.com/homedetails/2938-Via-Alta-Pl-52-San-Diego-CA-92108/2076447449_zpid/","https://photos.zillowstatic.com/fp/a7cabf7802c1be809b33c594ad1f180a-p_e.jpg","Save this home","TNHC REALTY AND CONSTRUCTION"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8355 Station Village Ln Unit 4219, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,503""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8355 Station Village Ln UNIT 4219"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.773464,""longitude"":-117.14565},""url"":""https://www.zillow.com/homedetails/8355-Station-Village-Ln-UNIT-4219-San-Diego-CA-92108/63659405_zpid/""}","https://www.zillow.com/homedetails/8355-Station-Village-Ln-UNIT-4219-San-Diego-CA-92108/63659405_zpid/","8355 Station Village Ln UNIT 4219, San Diego, CA 92108","$836,000","- Sold","2","bds","2","ba","1,503","sqft","Sold 02/15/2022","https://www.zillow.com/homedetails/8355-Station-Village-Ln-UNIT-4219-San-Diego-CA-92108/63659405_zpid/","https://photos.zillowstatic.com/fp/be569fd6d58211330434e5f1ff68f7d5-p_e.jpg","Save this home","YARBROUGH GROUP"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8275 Station Village Ln Unit 3407, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,503""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8275 Station Village Ln UNIT 3407"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.773003,""longitude"":-117.146545},""url"":""https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3407-San-Diego-CA-92108/63659351_zpid/""}","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3407-San-Diego-CA-92108/63659351_zpid/","8275 Station Village Ln UNIT 3407, San Diego, CA 92108","$835,000","- Sold","2","bds","2","ba","1,503","sqft","Sold 11/30/2022","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3407-San-Diego-CA-92108/63659351_zpid/","https://photos.zillowstatic.com/fp/ab25d02284fd96ab2b69c430f3a6fddb-p_e.jpg","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2728 Piantino Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,611""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2728 Piantino Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.783543,""longitude"":-117.13193},""url"":""https://www.zillow.com/homedetails/2728-Piantino-Cir-San-Diego-CA-92108/66657961_zpid/""}","https://www.zillow.com/homedetails/2728-Piantino-Cir-San-Diego-CA-92108/66657961_zpid/","2728 Piantino Cir, San Diego, CA 92108","$832,600","- Sold","2","bds","2","ba","1,611","sqft","Sold 02/09/2022","https://www.zillow.com/homedetails/2728-Piantino-Cir-San-Diego-CA-92108/66657961_zpid/","https://photos.zillowstatic.com/fp/2a8402296baa3535497d8c25152d3d38-p_e.jpg","Save this home","ACTIVE REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2720 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2720 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2720-Via-Alta-Pl-San-Diego-CA-92108/333209969_zpid/""}","https://www.zillow.com/homedetails/2720-Via-Alta-Pl-San-Diego-CA-92108/333209969_zpid/","2720 Via Alta Pl, San Diego, CA 92108","$830,500","- Sold","2","bds","2.5","ba","1,411","sqft","Sold 05/26/2021","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2956 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,015""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2956 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2956-Via-Alta-Pl-San-Diego-CA-92108/305156526_zpid/""}","https://www.zillow.com/homedetails/2956-Via-Alta-Pl-San-Diego-CA-92108/305156526_zpid/","2956 Via Alta Pl, San Diego, CA 92108","$825,000","- Sold","2","bds","2.5","ba","2,015","sqft","Sold 08/31/2020","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""930 Camino De La Reina Unit 68, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,235""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""930 Camino De La Reina UNIT 68"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.768867,""longitude"":-117.15598},""url"":""https://www.zillow.com/homedetails/930-Camino-De-La-Reina-UNIT-68-San-Diego-CA-92108/16946971_zpid/""}","https://www.zillow.com/homedetails/930-Camino-De-La-Reina-UNIT-68-San-Diego-CA-92108/16946971_zpid/","930 Camino De La Reina UNIT 68, San Diego, CA 92108","$820,000","- Sold","2","bds","3","ba","1,235","sqft","Sold 04/29/2022","https://www.zillow.com/homedetails/930-Camino-De-La-Reina-UNIT-68-San-Diego-CA-92108/16946971_zpid/","https://photos.zillowstatic.com/fp/1fc2a6745f5470979db74e519f865561-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""930 Camino De La Reina Unit 68, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,235""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""930 Camino De La Reina UNIT 68"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.768867,""longitude"":-117.15598},""url"":""https://www.zillow.com/homedetails/930-Camino-De-La-Reina-UNIT-68-San-Diego-CA-92108/2064220069_zpid/""}","https://www.zillow.com/homedetails/930-Camino-De-La-Reina-UNIT-68-San-Diego-CA-92108/2064220069_zpid/","930 Camino De La Reina UNIT 68, San Diego, CA 92108","$820,000","- Sold","2","bds","3","ba","1,235","sqft","Sold 04/29/2022","https://www.zillow.com/homedetails/930-Camino-De-La-Reina-UNIT-68-San-Diego-CA-92108/2064220069_zpid/","https://photos.zillowstatic.com/fp/f28d8eb74c99333d66d1addc0fb04a8e-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2626 Escala Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,453""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2626 Escala Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781593,""longitude"":-117.132866},""url"":""https://www.zillow.com/homedetails/2626-Escala-Cir-San-Diego-CA-92108/66110573_zpid/""}","https://www.zillow.com/homedetails/2626-Escala-Cir-San-Diego-CA-92108/66110573_zpid/","2626 Escala Cir, San Diego, CA 92108","$815,000","- Sold","2","bds","3","ba","1,453","sqft","Sold 08/15/2022","https://www.zillow.com/homedetails/2626-Escala-Cir-San-Diego-CA-92108/66110573_zpid/","https://photos.zillowstatic.com/fp/dd826650b5938612f4db2f35f3db9aa0-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""958 Camino De La Reina Unit 2, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,235""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""958 Camino De La Reina UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.768867,""longitude"":-117.15598},""url"":""https://www.zillow.com/homedetails/958-Camino-De-La-Reina-UNIT-2-San-Diego-CA-92108/16946909_zpid/""}","https://www.zillow.com/homedetails/958-Camino-De-La-Reina-UNIT-2-San-Diego-CA-92108/16946909_zpid/","958 Camino De La Reina UNIT 2, San Diego, CA 92108","$810,000","- Sold","2","bds","3","ba","1,235","sqft","Sold 05/27/2022","https://www.zillow.com/homedetails/958-Camino-De-La-Reina-UNIT-2-San-Diego-CA-92108/16946909_zpid/","https://photos.zillowstatic.com/fp/f6967c7e0266c755cc5487d690c06164-p_e.jpg","Save this home","HARCOURTS PINNACLE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8275 Station Village Ln #3211, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,187""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8275 Station Village Ln #3211"",""addressLocality"":""SAN DIEGO"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.773003,""longitude"":-117.146545},""url"":""https://www.zillow.com/homedetails/8275-Station-Village-Ln-3211-San-Diego-CA-92108/63659335_zpid/""}","https://www.zillow.com/homedetails/8275-Station-Village-Ln-3211-San-Diego-CA-92108/63659335_zpid/","8275 Station Village Ln #3211, San Diego, CA 92108","$810,000","- Sold","2","bds","2","ba","1,187","sqft","Sold 08/12/2022","https://www.zillow.com/homedetails/8275-Station-Village-Ln-3211-San-Diego-CA-92108/63659335_zpid/","https://photos.zillowstatic.com/fp/9508153e9a6d76ed4b8b7100dcbf8e64-p_e.jpg","Save this home","REDFIN CORPORATION"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""958 Camino De La Reina Unit 2, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,235""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""958 Camino De La Reina UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.768867,""longitude"":-117.15598},""url"":""https://www.zillow.com/homedetails/958-Camino-De-La-Reina-UNIT-2-San-Diego-CA-92108/2070288108_zpid/""}","https://www.zillow.com/homedetails/958-Camino-De-La-Reina-UNIT-2-San-Diego-CA-92108/2070288108_zpid/","958 Camino De La Reina UNIT 2, San Diego, CA 92108","$810,000","- Sold","2","bds","3","ba","1,235","sqft","Sold 05/27/2022","https://www.zillow.com/homedetails/958-Camino-De-La-Reina-UNIT-2-San-Diego-CA-92108/2070288108_zpid/","https://photos.zillowstatic.com/fp/26c44f9377885500285a0aaf1b2a38a6-p_e.jpg","Save this home","HARCOURTS PINNACLE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2420 Community Ln #39, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2420 Community Ln #39"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2420-Community-Ln-39-San-Diego-CA-92108/2072319995_zpid/""}","https://www.zillow.com/homedetails/2420-Community-Ln-39-San-Diego-CA-92108/2072319995_zpid/","2420 Community Ln #39, San Diego, CA 92108","$810,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 06/16/2021","https://www.zillow.com/homedetails/2420-Community-Ln-39-San-Diego-CA-92108/2072319995_zpid/","https://photos.zillowstatic.com/fp/199c3cd99e4b4b2ddcca4e480a98709c-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2460 Community Ln Unit 1, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2460 Community Ln UNIT 1"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2460-Community-Ln-UNIT-1-San-Diego-CA-92108/2075936229_zpid/""}","https://www.zillow.com/homedetails/2460-Community-Ln-UNIT-1-San-Diego-CA-92108/2075936229_zpid/","2460 Community Ln UNIT 1, San Diego, CA 92108","$810,000","- Sold","2","bds","2","ba","1,232","sqft","Sold 08/13/2021","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2714 Bellezza Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,204""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2714 Bellezza Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.786545,""longitude"":-117.13088},""url"":""https://www.zillow.com/homedetails/2714-Bellezza-Dr-San-Diego-CA-92108/66658614_zpid/""}","https://www.zillow.com/homedetails/2714-Bellezza-Dr-San-Diego-CA-92108/66658614_zpid/","2714 Bellezza Dr, San Diego, CA 92108","$801,400","- Sold","2","bds","3","ba","1,204","sqft","Sold 10/22/2021","https://www.zillow.com/homedetails/2714-Bellezza-Dr-San-Diego-CA-92108/66658614_zpid/","https://photos.zillowstatic.com/fp/bfb047ad2354c71339879e21e2598db0-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7647 Hazard Center Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,090""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7647 Hazard Center Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.770206,""longitude"":-117.1569},""url"":""https://www.zillow.com/homedetails/7647-Hazard-Center-Dr-San-Diego-CA-92108/16945465_zpid/""}","https://www.zillow.com/homedetails/7647-Hazard-Center-Dr-San-Diego-CA-92108/16945465_zpid/","7647 Hazard Center Dr, San Diego, CA 92108","$800,000","- Sold","2","bds","3","ba","1,090","sqft","Sold 06/17/2022","https://www.zillow.com/homedetails/7647-Hazard-Center-Dr-San-Diego-CA-92108/16945465_zpid/","https://photos.zillowstatic.com/fp/7f5ad603cd4748f57941600c286d287a-p_e.jpg","Save this home","DEL CORONADO REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8275 Station Village Ln Unit 3108, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,274""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8275 Station Village Ln UNIT 3108"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.773003,""longitude"":-117.146545},""url"":""https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3108-San-Diego-CA-92108/63659326_zpid/""}","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3108-San-Diego-CA-92108/63659326_zpid/","8275 Station Village Ln UNIT 3108, San Diego, CA 92108","$800,000","- Sold","2","bds","2","ba","1,274","sqft","Sold 01/10/2022","https://www.zillow.com/homedetails/8275-Station-Village-Ln-UNIT-3108-San-Diego-CA-92108/63659326_zpid/","https://photos.zillowstatic.com/fp/809f00fd722fc17df75ec592f6eddeda-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2908 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2908 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2908-Via-Alta-Pl-San-Diego-CA-92108/305156613_zpid/""}","https://www.zillow.com/homedetails/2908-Via-Alta-Pl-San-Diego-CA-92108/305156613_zpid/","2908 Via Alta Pl, San Diego, CA 92108","$800,000","- Sold","2","bds","2.5","ba","1,411","sqft","Sold 03/13/2020","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2899 Escala Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,279""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2899 Escala Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78122,""longitude"":-117.133865},""url"":""https://www.zillow.com/homedetails/2899-Escala-Cir-San-Diego-CA-92108/63775667_zpid/""}","https://www.zillow.com/homedetails/2899-Escala-Cir-San-Diego-CA-92108/63775667_zpid/","2899 Escala Cir, San Diego, CA 92108","$799,000","- Sold","2","bds","3","ba","1,279","sqft","Sold 01/13/2023","https://www.zillow.com/homedetails/2899-Escala-Cir-San-Diego-CA-92108/63775667_zpid/","https://photos.zillowstatic.com/fp/13f5ab812ed86ab52590a73637776883-p_e.jpg","Save this home","REDFIN CORPORATION"
