"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7109 Monte Vista Ave, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,849""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7109 Monte Vista Ave"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.834023,""longitude"":-117.278885},""url"":""https://www.zillow.com/homedetails/7109-Monte-Vista-Ave-La-Jolla-CA-92037/16849455_zpid/""}","https://www.zillow.com/homedetails/7109-Monte-Vista-Ave-La-Jolla-CA-92037/16849455_zpid/","7109 Monte Vista Ave, La Jolla, CA 92037","$2.90M","- Sold","3","bds","2","ba","1,849","sqft","Sold 01/18/2023","https://www.zillow.com/homedetails/7109-Monte-Vista-Ave-La-Jolla-CA-92037/16849455_zpid/","https://photos.zillowstatic.com/fp/c14b74541b3b65ddb3d77a0affd92d86-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""243 Playa Del Norte St, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,224""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""243 Playa Del Norte St"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.829456,""longitude"":-117.279884},""url"":""https://www.zillow.com/homedetails/243-Playa-Del-Norte-St-La-Jolla-CA-92037/333879413_zpid/""}","https://www.zillow.com/homedetails/243-Playa-Del-Norte-St-La-Jolla-CA-92037/333879413_zpid/","243 Playa Del Norte St, La Jolla, CA 92037","$2.89M","- Sold","3","bds","4","ba","3,224","sqft","Sold 10/28/2020","https://www.zillow.com/homedetails/243-Playa-Del-Norte-St-La-Jolla-CA-92037/333879413_zpid/","https://photos.zillowstatic.com/fp/4bcbd2b976e8aa4b2ed6a5d5f565cb9f-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""243 Playa Del Norte St, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,224""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""243 Playa Del Norte St"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.829456,""longitude"":-117.279884},""url"":""https://www.zillow.com/homedetails/243-Playa-Del-Norte-St-La-Jolla-CA-92037/2078489992_zpid/""}","https://www.zillow.com/homedetails/243-Playa-Del-Norte-St-La-Jolla-CA-92037/2078489992_zpid/","243 Playa Del Norte St, La Jolla, CA 92037","$2.89M","- Sold","3","bds","4","ba","3,224","sqft","Sold 10/28/2020","https://www.zillow.com/homedetails/243-Playa-Del-Norte-St-La-Jolla-CA-92037/2078489992_zpid/","https://photos.zillowstatic.com/fp/ed1e019c0cb026dee82cca45554f6768-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6229 La Jolla Mesa Dr, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,708""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6229 La Jolla Mesa Dr"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.827328,""longitude"":-117.26069},""url"":""https://www.zillow.com/homedetails/6229-La-Jolla-Mesa-Dr-La-Jolla-CA-92037/16851762_zpid/""}","https://www.zillow.com/homedetails/6229-La-Jolla-Mesa-Dr-La-Jolla-CA-92037/16851762_zpid/","6229 La Jolla Mesa Dr, La Jolla, CA 92037","$2.89M","- Sold","3","bds","3","ba","2,708","sqft","Sold 04/26/2021","https://www.zillow.com/homedetails/6229-La-Jolla-Mesa-Dr-La-Jolla-CA-92037/16851762_zpid/","https://photos.zillowstatic.com/fp/4d74fa7fe4e39043493e0d94f457c140-p_e.jpg","Save this home","PACIFIC SOTHEBY'S INT'L REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""464 Prospect St Unit 9, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,557""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""464 Prospect St UNIT 9"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.842636,""longitude"":-117.27914},""url"":""https://www.zillow.com/homedetails/464-Prospect-St-UNIT-9-La-Jolla-CA-92037/59310448_zpid/""}","https://www.zillow.com/homedetails/464-Prospect-St-UNIT-9-La-Jolla-CA-92037/59310448_zpid/","464 Prospect St UNIT 9, La Jolla, CA 92037","$2.89M","- Sold","3","bds","4","ba","3,557","sqft","Sold 03/15/2021","https://www.zillow.com/homedetails/464-Prospect-St-UNIT-9-La-Jolla-CA-92037/59310448_zpid/","https://photos.zillowstatic.com/fp/7935f419970f8254f3ca8cbb7bbc47ff-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1737 Calle De Primra, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,600""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1737 Calle De Primra"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.821365,""longitude"":-117.245},""url"":""https://www.zillow.com/homedetails/1737-Calle-De-Primra-La-Jolla-CA-92037/16857911_zpid/""}","https://www.zillow.com/homedetails/1737-Calle-De-Primra-La-Jolla-CA-92037/16857911_zpid/","1737 Calle De Primra, La Jolla, CA 92037","$2.88M","- Sold","3","bds","3","ba","2,600","sqft","Sold 04/06/2021","https://www.zillow.com/homedetails/1737-Calle-De-Primra-La-Jolla-CA-92037/16857911_zpid/","https://photos.zillowstatic.com/fp/1778224f92be1c5847adf7c4561be5d5-p_e.jpg","Save this home","PACIFIC SOTHEBY'S INT'L REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5730 Rutgers Rd, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,680""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5730 Rutgers Rd"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.819515,""longitude"":-117.25446},""url"":""https://www.zillow.com/homedetails/5730-Rutgers-Rd-La-Jolla-CA-92037/16856640_zpid/""}","https://www.zillow.com/homedetails/5730-Rutgers-Rd-La-Jolla-CA-92037/16856640_zpid/","5730 Rutgers Rd, La Jolla, CA 92037","$2.87M","- Sold","3","bds","3","ba","2,680","sqft","Sold 03/15/2021","https://www.zillow.com/homedetails/5730-Rutgers-Rd-La-Jolla-CA-92037/16856640_zpid/","https://photos.zillowstatic.com/fp/68a7c86c836ba5a16458039d0616bd79-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""714 Silver St, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,257""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""714 Silver St"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.841644,""longitude"":-117.27629},""url"":""https://www.zillow.com/homedetails/714-Silver-St-La-Jolla-CA-92037/250193712_zpid/""}","https://www.zillow.com/homedetails/714-Silver-St-La-Jolla-CA-92037/250193712_zpid/","714 Silver St, La Jolla, CA 92037","$2.87M","- Sold","3","bds","3","ba","2,257","sqft","Sold 06/03/2022","https://www.zillow.com/homedetails/714-Silver-St-La-Jolla-CA-92037/250193712_zpid/","https://photos.zillowstatic.com/fp/8695184c12ba2c7257134b3778814e5f-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""290 Playa Del Sur, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,318""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""290 Playa Del Sur"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.829334,""longitude"":-117.279205},""url"":""https://www.zillow.com/homedetails/290-Playa-Del-Sur-La-Jolla-CA-92037/333842934_zpid/""}","https://www.zillow.com/homedetails/290-Playa-Del-Sur-La-Jolla-CA-92037/333842934_zpid/","290 Playa Del Sur, La Jolla, CA 92037","$2.85M","- Sold","3","bds","4","ba","2,318","sqft","Sold 10/27/2020","https://www.zillow.com/homedetails/290-Playa-Del-Sur-La-Jolla-CA-92037/333842934_zpid/","https://photos.zillowstatic.com/fp/2e8451fdbaa76dd4b7d923e6bcf1ddb7-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""290 Playa Del Sur, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,370""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""290 Playa Del Sur"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/290-Playa-Del-Sur-La-Jolla-CA-92037/2105509358_zpid/""}","https://www.zillow.com/homedetails/290-Playa-Del-Sur-La-Jolla-CA-92037/2105509358_zpid/","290 Playa Del Sur, La Jolla, CA 92037","$2.85M","- Sold","3","bds","4","ba","2,370","sqft","Sold 10/27/2020","https://www.zillow.com/homedetails/290-Playa-Del-Sur-La-Jolla-CA-92037/2105509358_zpid/","https://photos.zillowstatic.com/fp/07e4018080251bc775a589c1a0ddf3e6-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2085 Via Ladeta, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,276""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2085 Via Ladeta"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.824696,""longitude"":-117.248886},""url"":""https://www.zillow.com/homedetails/2085-Via-Ladeta-La-Jolla-CA-92037/16857754_zpid/""}","https://www.zillow.com/homedetails/2085-Via-Ladeta-La-Jolla-CA-92037/16857754_zpid/","2085 Via Ladeta, La Jolla, CA 92037","$2.84M","- Sold","3","bds","3","ba","3,276","sqft","Sold 04/12/2021","https://www.zillow.com/homedetails/2085-Via-Ladeta-La-Jolla-CA-92037/16857754_zpid/","https://photos.zillowstatic.com/fp/a53b36deb7f2a42486fe771df9d0ac4a-p_e.jpg","Save this home","WILLIS ALLEN REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1417 Caminito Faro, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,288""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1417 Caminito Faro"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.816006,""longitude"":-117.248856},""url"":""https://www.zillow.com/homedetails/1417-Caminito-Faro-La-Jolla-CA-92037/16858461_zpid/""}","https://www.zillow.com/homedetails/1417-Caminito-Faro-La-Jolla-CA-92037/16858461_zpid/","1417 Caminito Faro, La Jolla, CA 92037","$2.83M","- Sold","3","bds","4","ba","2,288","sqft","Sold 08/17/2022","https://www.zillow.com/homedetails/1417-Caminito-Faro-La-Jolla-CA-92037/16858461_zpid/","https://photos.zillowstatic.com/fp/1c48824ca24aaf4d0d41c8c7055c8939-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1532 Virginia Way, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,110""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1532 Virginia Way"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.847157,""longitude"":-117.266235},""url"":""https://www.zillow.com/homedetails/1532-Virginia-Way-La-Jolla-CA-92037/16848076_zpid/""}","https://www.zillow.com/homedetails/1532-Virginia-Way-La-Jolla-CA-92037/16848076_zpid/","1532 Virginia Way, La Jolla, CA 92037","COLDWELL BANKER REALTY","$2.80M","3","bds","3","ba","2,110","sqft","Sold 09/16/2021","https://www.zillow.com/homedetails/1532-Virginia-Way-La-Jolla-CA-92037/16848076_zpid/","https://photos.zillowstatic.com/fp/be622852037903b9f2d02d6cfc57e1f4-p_e.jpg","Save this home","- Sold"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6051 Folsom Dr, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,728""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6051 Folsom Dr"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.822395,""longitude"":-117.270164},""url"":""https://www.zillow.com/homedetails/6051-Folsom-Dr-La-Jolla-CA-92037/52514333_zpid/""}","https://www.zillow.com/homedetails/6051-Folsom-Dr-La-Jolla-CA-92037/52514333_zpid/","6051 Folsom Dr, La Jolla, CA 92037","$2.80M","- Sold","3","bds","4","ba","2,728","sqft","Sold 10/21/2020","https://www.zillow.com/homedetails/6051-Folsom-Dr-La-Jolla-CA-92037/52514333_zpid/","https://photos.zillowstatic.com/fp/e1b7faeefb9c5e6dfef8969e4438c524-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6099 S La Jolla Scenic Ln S, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,895""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6099 S La Jolla Scenic Ln S"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8265,""longitude"":-117.253},""url"":""https://www.zillow.com/homedetails/6099-S-La-Jolla-Scenic-Ln-S-La-Jolla-CA-92037/79975361_zpid/""}","https://www.zillow.com/homedetails/6099-S-La-Jolla-Scenic-Ln-S-La-Jolla-CA-92037/79975361_zpid/","6099 S La Jolla Scenic Ln S, La Jolla, CA 92037","$2.80M","- Sold","3","bds","3","ba","2,895","sqft","Sold 12/23/2021","","","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7210 Caminito Cruzada, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,124""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7210 Caminito Cruzada"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.838833,""longitude"":-117.25326},""url"":""https://www.zillow.com/homedetails/7210-Caminito-Cruzada-La-Jolla-CA-92037/16852164_zpid/""}","https://www.zillow.com/homedetails/7210-Caminito-Cruzada-La-Jolla-CA-92037/16852164_zpid/","7210 Caminito Cruzada, La Jolla, CA 92037","$2.80M","- Sold","3","bds","3","ba","3,124","sqft","Sold 09/13/2021","https://www.zillow.com/homedetails/7210-Caminito-Cruzada-La-Jolla-CA-92037/16852164_zpid/","https://photos.zillowstatic.com/fp/4d401f24944f72f1a2a32c733d2d1c2b-p_e.jpg","Save this home","PLATINUM CALIFORNIA REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7732 Ivanhoe Ave, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,249""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7732 Ivanhoe Ave"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.844654,""longitude"":-117.271614},""url"":""https://www.zillow.com/homedetails/7732-Ivanhoe-Ave-La-Jolla-CA-92037/119939171_zpid/""}","https://www.zillow.com/homedetails/7732-Ivanhoe-Ave-La-Jolla-CA-92037/119939171_zpid/","7732 Ivanhoe Ave, La Jolla, CA 92037","$2.78M","- Sold","3","bds","4","ba","2,249","sqft","Sold 03/25/2022","https://www.zillow.com/homedetails/7732-Ivanhoe-Ave-La-Jolla-CA-92037/119939171_zpid/","https://photos.zillowstatic.com/fp/6b54965d10adb0c0b69dffefbf4d71e7-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7871 Eads Ave, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,957""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7871 Eads Ave"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.84579,""longitude"":-117.277565},""url"":""https://www.zillow.com/homedetails/7871-Eads-Ave-La-Jolla-CA-92037/16847898_zpid/""}","https://www.zillow.com/homedetails/7871-Eads-Ave-La-Jolla-CA-92037/16847898_zpid/","7871 Eads Ave, La Jolla, CA 92037","$2.77M","- Sold","3","bds","2","ba","1,957","sqft","Sold 06/21/2021","https://www.zillow.com/homedetails/7871-Eads-Ave-La-Jolla-CA-92037/16847898_zpid/","https://photos.zillowstatic.com/fp/8275f7ecdaf618f24556a9e1fff25d60-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5537 Bellevue Ave, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,818""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5537 Bellevue Ave"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8141,""longitude"":-117.26425},""url"":""https://www.zillow.com/homedetails/5537-Bellevue-Ave-La-Jolla-CA-92037/140184270_zpid/""}","https://www.zillow.com/homedetails/5537-Bellevue-Ave-La-Jolla-CA-92037/140184270_zpid/","5537 Bellevue Ave, La Jolla, CA 92037","$2.73M","- Sold","3","bds","3","ba","1,818","sqft","Sold 05/06/2022","https://www.zillow.com/homedetails/5537-Bellevue-Ave-La-Jolla-CA-92037/140184270_zpid/","https://photos.zillowstatic.com/fp/2ae2bb65adacc0c18be212e8afc44f80-p_e.jpg","Save this home","WILLIS ALLEN REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1006 Newkirk Dr, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,438""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1006 Newkirk Dr"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.825024,""longitude"":-117.268234},""url"":""https://www.zillow.com/homedetails/1006-Newkirk-Dr-La-Jolla-CA-92037/16854818_zpid/""}","https://www.zillow.com/homedetails/1006-Newkirk-Dr-La-Jolla-CA-92037/16854818_zpid/","1006 Newkirk Dr, La Jolla, CA 92037","$2.73M","- Sold","3","bds","4","ba","2,438","sqft","Sold 07/02/2020","https://www.zillow.com/homedetails/1006-Newkirk-Dr-La-Jolla-CA-92037/16854818_zpid/","https://photos.zillowstatic.com/fp/55757588aa636f1d2a6aec0e3cbf51df-p_e.jpg","Save this home","DOUGLAS ELLIMAN OF CALIFORNIA"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""939 Coast Blvd #21hj, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,286""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""939 Coast Blvd #21HJ"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.847897,""longitude"":-117.2762},""url"":""https://www.zillow.com/homedetails/939-Coast-Blvd-21HJ-La-Jolla-CA-92037/2076708968_zpid/""}","https://www.zillow.com/homedetails/939-Coast-Blvd-21HJ-La-Jolla-CA-92037/2076708968_zpid/","939 Coast Blvd #21HJ, La Jolla, CA 92037","$2.73M","- Sold","3","bds","3","ba","2,286","sqft","Sold 04/16/2021","https://www.zillow.com/homedetails/939-Coast-Blvd-21HJ-La-Jolla-CA-92037/2076708968_zpid/","https://photos.zillowstatic.com/fp/ebdcde2134527e8f8f4ad54f7fbe6e13-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8166 Paseo Del Ocaso, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,775""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8166 Paseo Del Ocaso"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.855145,""longitude"":-117.25494},""url"":""https://www.zillow.com/homedetails/8166-Paseo-Del-Ocaso-La-Jolla-CA-92037/16838904_zpid/""}","https://www.zillow.com/homedetails/8166-Paseo-Del-Ocaso-La-Jolla-CA-92037/16838904_zpid/","8166 Paseo Del Ocaso, La Jolla, CA 92037","$2.70M","- Sold","3","bds","2","ba","1,775","sqft","Sold 08/01/2022","https://www.zillow.com/homedetails/8166-Paseo-Del-Ocaso-La-Jolla-CA-92037/16838904_zpid/","https://photos.zillowstatic.com/fp/718dca8e479fae2b7303dcc9fb49fe0b-p_e.jpg","Save this home","SHAFRAN REALTY GROUP"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1236 Park Row, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,546""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1236 Park Row"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.846344,""longitude"":-117.27058},""url"":""https://www.zillow.com/homedetails/1236-Park-Row-La-Jolla-CA-92037/16848169_zpid/""}","https://www.zillow.com/homedetails/1236-Park-Row-La-Jolla-CA-92037/16848169_zpid/","1236 Park Row, La Jolla, CA 92037","$2.70M","- Sold","3","bds","3","ba","2,546","sqft","Sold 08/31/2020","https://www.zillow.com/homedetails/1236-Park-Row-La-Jolla-CA-92037/16848169_zpid/","https://photos.zillowstatic.com/fp/183fd6822e06236bb95cd05e82b88a5c-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1441 Al Bahr Dr, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,778""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1441 Al Bahr Dr"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.844486,""longitude"":-117.26572},""url"":""https://www.zillow.com/homedetails/1441-Al-Bahr-Dr-La-Jolla-CA-92037/16848800_zpid/""}","https://www.zillow.com/homedetails/1441-Al-Bahr-Dr-La-Jolla-CA-92037/16848800_zpid/","1441 Al Bahr Dr, La Jolla, CA 92037","$2.70M","- Sold","3","bds","2","ba","1,778","sqft","Sold 09/28/2022","https://www.zillow.com/homedetails/1441-Al-Bahr-Dr-La-Jolla-CA-92037/16848800_zpid/","https://photos.zillowstatic.com/fp/6cd84c3295b203011881c0761cdbdc9a-p_e.jpg","Save this home","JACOB KIENBAUM, BROKER"
