"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""976 Finch St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,414""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""976 Finch St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.808098,""longitude"":-116.982735},""url"":""https://www.zillow.com/homedetails/976-Finch-St-El-Cajon-CA-92020/17019249_zpid/""}","https://www.zillow.com/homedetails/976-Finch-St-El-Cajon-CA-92020/17019249_zpid/","976 Finch St, El Cajon, CA 92020","COMPASS","$750,000","- Sold","3","bds","2","ba","1,414","sqft","Sold 07/21/2022","https://www.zillow.com/homedetails/976-Finch-St-El-Cajon-CA-92020/17019249_zpid/","https://photos.zillowstatic.com/fp/2e38d321b5ec453a98a40f1a96c615f0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2366 Charles Way, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,368""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2366 Charles Way"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79704,""longitude"":-116.99494},""url"":""https://www.zillow.com/homedetails/2366-Charles-Way-El-Cajon-CA-92020/17023713_zpid/""}","https://www.zillow.com/homedetails/2366-Charles-Way-El-Cajon-CA-92020/17023713_zpid/","2366 Charles Way, El Cajon, CA 92020","FATHOM REALTY GROUP, INC","$750,000","- Sold","3","bds","2","ba","1,368","sqft","Sold 11/07/2022","https://www.zillow.com/homedetails/2366-Charles-Way-El-Cajon-CA-92020/17023713_zpid/","https://photos.zillowstatic.com/fp/91d09270dea185ada1d7f44a46160260-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1703 Primrose Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,850""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1703 Primrose Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.788464,""longitude"":-116.98644},""url"":""https://www.zillow.com/homedetails/1703-Primrose-Dr-El-Cajon-CA-92020/17024662_zpid/""}","https://www.zillow.com/homedetails/1703-Primrose-Dr-El-Cajon-CA-92020/17024662_zpid/","1703 Primrose Dr, El Cajon, CA 92020","SJS ELITE PROPERTIES","$750,000","- Sold","3","bds","2","ba","1,850","sqft","Sold 10/30/2020","https://www.zillow.com/homedetails/1703-Primrose-Dr-El-Cajon-CA-92020/17024662_zpid/","https://photos.zillowstatic.com/fp/4a8a2112a9601e870d8eeb0d42bbfa6c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""686 Ecken Rd, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,314""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""686 Ecken Rd"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.783558,""longitude"":-116.969765},""url"":""https://www.zillow.com/homedetails/686-Ecken-Rd-El-Cajon-CA-92020/17030722_zpid/""}","https://www.zillow.com/homedetails/686-Ecken-Rd-El-Cajon-CA-92020/17030722_zpid/","686 Ecken Rd, El Cajon, CA 92020","KELLER WILLIAMS REALTY","$750,000","- Sold","3","bds","2","ba","1,314","sqft","Sold 03/09/2022","https://www.zillow.com/homedetails/686-Ecken-Rd-El-Cajon-CA-92020/17030722_zpid/","https://photos.zillowstatic.com/fp/c0381df1affee6266463afd963a250cf-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1192 Merritt Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,204""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1192 Merritt Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784225,""longitude"":-116.941895},""url"":""https://www.zillow.com/homedetails/1192-Merritt-Dr-El-Cajon-CA-92020/17032031_zpid/""}","https://www.zillow.com/homedetails/1192-Merritt-Dr-El-Cajon-CA-92020/17032031_zpid/","1192 Merritt Dr, El Cajon, CA 92020","HORIZON REAL ESTATE","$750,000","- Sold","3","bds","3","ba","2,204","sqft","Sold 06/08/2022","https://www.zillow.com/homedetails/1192-Merritt-Dr-El-Cajon-CA-92020/17032031_zpid/","https://photos.zillowstatic.com/fp/067bb47e981da27e50cb76d198854d37-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1314 Finch St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,114""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1314 Finch St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.812958,""longitude"":-116.98277},""url"":""https://www.zillow.com/homedetails/1314-Finch-St-El-Cajon-CA-92020/17019090_zpid/""}","https://www.zillow.com/homedetails/1314-Finch-St-El-Cajon-CA-92020/17019090_zpid/","1314 Finch St, El Cajon, CA 92020","JASON MITCHELL REAL ESTATE CA","$749,000","- Sold","3","bds","2","ba","1,114","sqft","Sold 08/25/2022","https://www.zillow.com/homedetails/1314-Finch-St-El-Cajon-CA-92020/17019090_zpid/","https://photos.zillowstatic.com/fp/04b0a220d854fc738c52cf935ea3ab39-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2610 Seattle Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,922""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2610 Seattle Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.808086,""longitude"":-117.00089},""url"":""https://www.zillow.com/homedetails/2610-Seattle-Dr-El-Cajon-CA-92020/17019012_zpid/""}","https://www.zillow.com/homedetails/2610-Seattle-Dr-El-Cajon-CA-92020/17019012_zpid/","2610 Seattle Dr, El Cajon, CA 92020","PLATINUM REALTY & HOME LOANS","$745,000","- Sold","3","bds","3","ba","1,922","sqft","Sold 02/06/2023","https://www.zillow.com/homedetails/2610-Seattle-Dr-El-Cajon-CA-92020/17019012_zpid/","https://photos.zillowstatic.com/fp/865cc06a1d5232e6f6181ab178e15fed-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""630 Grant Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,186""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""630 Grant Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.786125,""longitude"":-116.96939},""url"":""https://www.zillow.com/homedetails/630-Grant-Ave-El-Cajon-CA-92020/17030269_zpid/""}","https://www.zillow.com/homedetails/630-Grant-Ave-El-Cajon-CA-92020/17030269_zpid/","630 Grant Ave, El Cajon, CA 92020","COLDWELL BANKER WEST","$745,000","- Sold","3","bds","2","ba","1,186","sqft","Sold 05/23/2022","https://www.zillow.com/homedetails/630-Grant-Ave-El-Cajon-CA-92020/17030269_zpid/","https://photos.zillowstatic.com/fp/a91fd5774a649e6e752152fc603de47c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""946 S Lincoln Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""946 S Lincoln Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.783123,""longitude"":-116.95393},""url"":""https://www.zillow.com/homedetails/946-S-Lincoln-Ave-El-Cajon-CA-92020/17032190_zpid/""}","https://www.zillow.com/homedetails/946-S-Lincoln-Ave-El-Cajon-CA-92020/17032190_zpid/","946 S Lincoln Ave, El Cajon, CA 92020","","$745,000","- Sold","3","bds","2","ba","1,232","sqft","Sold 03/28/2022","","","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""946 S Lincoln Ave S, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,232""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""946 S Lincoln Ave S"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/946-S-Lincoln-Ave-S-El-Cajon-CA-92020/2065767867_zpid/""}","https://www.zillow.com/homedetails/946-S-Lincoln-Ave-S-El-Cajon-CA-92020/2065767867_zpid/","946 S Lincoln Ave S, El Cajon, CA 92020","BIG BLOCK REALTY, INC.","$745,000","- Sold","3","bds","2","ba","1,232","sqft","Sold 03/28/2022","https://www.zillow.com/homedetails/946-S-Lincoln-Ave-S-El-Cajon-CA-92020/2065767867_zpid/","https://photos.zillowstatic.com/fp/d446f57b1279d44cd723b48c2a0f25ad-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""631 Patricia Ln, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,481""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""631 Patricia Ln"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.786533,""longitude"":-116.969604},""url"":""https://www.zillow.com/homedetails/631-Patricia-Ln-El-Cajon-CA-92020/295358389_zpid/""}","https://www.zillow.com/homedetails/631-Patricia-Ln-El-Cajon-CA-92020/295358389_zpid/","631 Patricia Ln, El Cajon, CA 92020","COLDWELL BANKER WEST","$742,000","- Sold","3","bds","2","ba","1,481","sqft","Sold 06/25/2021","https://www.zillow.com/homedetails/631-Patricia-Ln-El-Cajon-CA-92020/295358389_zpid/","https://photos.zillowstatic.com/fp/ec08822e9745f1cd6c8ff61f7910f8b9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1946 Willis Rd, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,473""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1946 Willis Rd"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.800434,""longitude"":-116.99026},""url"":""https://www.zillow.com/homedetails/1946-Willis-Rd-El-Cajon-CA-92020/17018770_zpid/""}","https://www.zillow.com/homedetails/1946-Willis-Rd-El-Cajon-CA-92020/17018770_zpid/","1946 Willis Rd, El Cajon, CA 92020","BEST HOMES TEAM","$740,000","- Sold","3","bds","2","ba","1,473","sqft","Sold 02/22/2021","https://www.zillow.com/homedetails/1946-Willis-Rd-El-Cajon-CA-92020/17018770_zpid/","https://photos.zillowstatic.com/fp/9cb3b9c8260c9c9024aa368638f4f7e9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""921 Grouse St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,676""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""921 Grouse St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.807617,""longitude"":-116.98124},""url"":""https://www.zillow.com/homedetails/921-Grouse-St-El-Cajon-CA-92020/17019262_zpid/""}","https://www.zillow.com/homedetails/921-Grouse-St-El-Cajon-CA-92020/17019262_zpid/","921 Grouse St, El Cajon, CA 92020","ACROPOLIS ENTERPRISE","$740,000","- Sold","3","bds","2","ba","1,676","sqft","Sold 11/10/2022","https://www.zillow.com/homedetails/921-Grouse-St-El-Cajon-CA-92020/17019262_zpid/","https://photos.zillowstatic.com/fp/2296f8c4dfecb1148c9ba2d2ad72bfbb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2668 Ferdinand Rd, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2668 Ferdinand Rd"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.795914,""longitude"":-117.00131},""url"":""https://www.zillow.com/homedetails/2668-Ferdinand-Rd-El-Cajon-CA-92020/17023496_zpid/""}","https://www.zillow.com/homedetails/2668-Ferdinand-Rd-El-Cajon-CA-92020/17023496_zpid/","2668 Ferdinand Rd, El Cajon, CA 92020","EXP REALTY OF CALIFORNIA INC","$740,000","- Sold","3","bds","2","ba","1,100","sqft","Sold 09/14/2021","https://www.zillow.com/homedetails/2668-Ferdinand-Rd-El-Cajon-CA-92020/17023496_zpid/","https://photos.zillowstatic.com/fp/6b65cfd27faf723402de51e9be749792-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1278 El Mio Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,860""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1278 El Mio Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79179,""longitude"":-116.979904},""url"":""https://www.zillow.com/homedetails/1278-El-Mio-Dr-El-Cajon-CA-92020/17026524_zpid/""}","https://www.zillow.com/homedetails/1278-El-Mio-Dr-El-Cajon-CA-92020/17026524_zpid/","1278 El Mio Dr, El Cajon, CA 92020","EXP REALTY","$740,000","- Sold","3","bds","2","ba","1,860","sqft","Sold 07/09/2020","https://www.zillow.com/homedetails/1278-El-Mio-Dr-El-Cajon-CA-92020/17026524_zpid/","https://photos.zillowstatic.com/fp/a3c33c825a6ff35e42cbd715fdaf9aa8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""117 Minnesota Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,184""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""117 Minnesota Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784737,""longitude"":-116.961784},""url"":""https://www.zillow.com/homedetails/117-Minnesota-Ave-El-Cajon-CA-92020/17030482_zpid/""}","https://www.zillow.com/homedetails/117-Minnesota-Ave-El-Cajon-CA-92020/17030482_zpid/","117 Minnesota Ave, El Cajon, CA 92020","REALTY EXECUTIVES DILLON","$739,000","- Sold","3","bds","2","ba","1,184","sqft","Sold 03/22/2022","https://www.zillow.com/homedetails/117-Minnesota-Ave-El-Cajon-CA-92020/17030482_zpid/","https://photos.zillowstatic.com/fp/6ba0bcb3c4b20664e6be425b3b295609-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""560 Hawthorne Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,451""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""560 Hawthorne Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78916,""longitude"":-116.983505},""url"":""https://www.zillow.com/homedetails/560-Hawthorne-Ave-El-Cajon-CA-92020/17026375_zpid/""}","https://www.zillow.com/homedetails/560-Hawthorne-Ave-El-Cajon-CA-92020/17026375_zpid/","560 Hawthorne Ave, El Cajon, CA 92020","COMPASS","$736,000","- Sold","3","bds","2","ba","1,451","sqft","Sold 11/30/2022","https://www.zillow.com/homedetails/560-Hawthorne-Ave-El-Cajon-CA-92020/17026375_zpid/","https://photos.zillowstatic.com/fp/3f909bd74ebdd3e01c56b538a0b97a50-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""484 Silvery Ln, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,308""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""484 Silvery Ln"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80062,""longitude"":-116.99301},""url"":""https://www.zillow.com/homedetails/484-Silvery-Ln-El-Cajon-CA-92020/17023836_zpid/""}","https://www.zillow.com/homedetails/484-Silvery-Ln-El-Cajon-CA-92020/17023836_zpid/","484 Silvery Ln, El Cajon, CA 92020","KELLER WILLIAMS REALTY","$730,000","- Sold","3","bds","2","ba","1,308","sqft","Sold 08/02/2021","https://www.zillow.com/homedetails/484-Silvery-Ln-El-Cajon-CA-92020/17023836_zpid/","https://photos.zillowstatic.com/fp/9ccc00012296c12df887f90bc3559865-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""471 N Cuyamaca St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,549""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""471 N Cuyamaca St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.800434,""longitude"":-116.97923},""url"":""https://www.zillow.com/homedetails/471-N-Cuyamaca-St-El-Cajon-CA-92020/17025649_zpid/""}","https://www.zillow.com/homedetails/471-N-Cuyamaca-St-El-Cajon-CA-92020/17025649_zpid/","471 N Cuyamaca St, El Cajon, CA 92020","SENTRY RESIDENTIAL INC.","$730,000","- Sold","3","bds","2","ba","1,549","sqft","Sold 11/29/2021","https://www.zillow.com/homedetails/471-N-Cuyamaca-St-El-Cajon-CA-92020/17025649_zpid/","https://photos.zillowstatic.com/fp/007969145af2e8447259c520b102fe94-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""930 S Johnson Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,339""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""930 S Johnson Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78379,""longitude"":-116.971115},""url"":""https://www.zillow.com/homedetails/930-S-Johnson-Ave-El-Cajon-CA-92020/17030655_zpid/""}","https://www.zillow.com/homedetails/930-S-Johnson-Ave-El-Cajon-CA-92020/17030655_zpid/","930 S Johnson Ave, El Cajon, CA 92020","CENTURY 21 AWARD","$730,000","- Sold","3","bds","2","ba","1,339","sqft","Sold 06/03/2022","https://www.zillow.com/homedetails/930-S-Johnson-Ave-El-Cajon-CA-92020/17030655_zpid/","https://photos.zillowstatic.com/fp/04d27728474f30ba4838e14c6ef532d0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""217 E Renette Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,664""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""217 E Renette Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78389,""longitude"":-116.95959},""url"":""https://www.zillow.com/homedetails/217-E-Renette-Ave-El-Cajon-CA-92020/17032038_zpid/""}","https://www.zillow.com/homedetails/217-E-Renette-Ave-El-Cajon-CA-92020/17032038_zpid/","217 E Renette Ave, El Cajon, CA 92020","BIG BLOCK REALTY, INC.","$730,000","- Sold","3","bds","2","ba","1,664","sqft","Sold 12/13/2021","https://www.zillow.com/homedetails/217-E-Renette-Ave-El-Cajon-CA-92020/17032038_zpid/","https://photos.zillowstatic.com/fp/138ac40d771b0f24d521a8d3f8dbff31-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2431 Nielsen St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,726""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2431 Nielsen St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.82883,""longitude"":-116.997444},""url"":""https://www.zillow.com/homedetails/2431-Nielsen-St-El-Cajon-CA-92020/16890934_zpid/""}","https://www.zillow.com/homedetails/2431-Nielsen-St-El-Cajon-CA-92020/16890934_zpid/","2431 Nielsen St, El Cajon, CA 92020","REALTY ONE GROUP PACIFIC","$725,000","- Sold","3","bds","3","ba","1,726","sqft","Sold 11/29/2022","https://www.zillow.com/homedetails/2431-Nielsen-St-El-Cajon-CA-92020/16890934_zpid/","https://photos.zillowstatic.com/fp/ba1a985701e53bcb4c4e7013f9ffdc62-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""764 Hacienda Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,563""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""764 Hacienda Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80456,""longitude"":-116.99303},""url"":""https://www.zillow.com/homedetails/764-Hacienda-Dr-El-Cajon-CA-92020/17018348_zpid/""}","https://www.zillow.com/homedetails/764-Hacienda-Dr-El-Cajon-CA-92020/17018348_zpid/","764 Hacienda Dr, El Cajon, CA 92020","BERKSHIRE HATHAWAY HOMESERVICE","$725,000","- Sold","3","bds","2","ba","1,563","sqft","Sold 12/31/2020","https://www.zillow.com/homedetails/764-Hacienda-Dr-El-Cajon-CA-92020/17018348_zpid/","https://photos.zillowstatic.com/fp/c7af8fbc53cf028b5b0494e36306ffdf-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1386 Swallow Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,111""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1386 Swallow Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.81457,""longitude"":-116.98128},""url"":""https://www.zillow.com/homedetails/1386-Swallow-Dr-El-Cajon-CA-92020/17019040_zpid/""}","https://www.zillow.com/homedetails/1386-Swallow-Dr-El-Cajon-CA-92020/17019040_zpid/","1386 Swallow Dr, El Cajon, CA 92020","ORELLANA REAL ESTATE","$725,000","- Sold","3","bds","2","ba","1,111","sqft","Sold 08/22/2022","https://www.zillow.com/homedetails/1386-Swallow-Dr-El-Cajon-CA-92020/17019040_zpid/","https://photos.zillowstatic.com/fp/0fef86fcd1a6bcc41def431e80667921-p_e.jpg","Save this home"
