"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13754 Mango Dr Unit 205, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13754 Mango Dr UNIT 205"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949257,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-205-Del-Mar-CA-92014/16764290_zpid/""}","https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-205-Del-Mar-CA-92014/16764290_zpid/","13754 Mango Dr UNIT 205, Del Mar, CA 92014","HOME SOLUTIONS GROUP","$725,000","- Sold","2","bds","2","ba","804","sqft","Sold 05/12/2022","https://photos.zillowstatic.com/fp/5e28be04cd35e6e62848c8d40172c754-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""235 27th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""936""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""235 27th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.970936,""longitude"":-117.267296},""url"":""https://www.zillow.com/homedetails/235-27th-St-Del-Mar-CA-92014/16762022_zpid/""}","https://www.zillow.com/homedetails/235-27th-St-Del-Mar-CA-92014/16762022_zpid/","235 27th St, Del Mar, CA 92014","COMPASS","$3.20M","- Sold","2","bds","2","ba","936","sqft","Sold 05/02/2022","https://photos.zillowstatic.com/fp/2327b536ecf4616b36d235d51f922223-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14728 Caminito Vista Estrellado, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,057""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14728 Caminito Vista Estrellado"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.983463,""longitude"":-117.241936},""url"":""https://www.zillow.com/homedetails/14728-Caminito-Vista-Estrellado-Del-Mar-CA-92014/16761848_zpid/""}","https://www.zillow.com/homedetails/14728-Caminito-Vista-Estrellado-Del-Mar-CA-92014/16761848_zpid/","14728 Caminito Vista Estrellado, Del Mar, CA 92014","EXP REALTY OF CALIFORNIA, INC","$2.00M","- Sold","2","bds","3","ba","2,057","sqft","Sold 04/29/2022","https://photos.zillowstatic.com/fp/6a8f5d1642e50fc7bdeaabe55c03210d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13661 Ruette Le Parc Unit A, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,164""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13661 Ruette Le Parc UNIT A"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.947906,""longitude"":-117.24474},""url"":""https://www.zillow.com/homedetails/13661-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765600_zpid/""}","https://www.zillow.com/homedetails/13661-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765600_zpid/","13661 Ruette Le Parc UNIT A, Del Mar, CA 92014","CORCORAN GLOBAL LIVING","$700,000","- Sold","2","bds","2","ba","1,164","sqft","Sold 04/27/2022","https://photos.zillowstatic.com/fp/2201c42af7b4f9336876c997a33cb7b5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12824 Caminito De Las Olas #75, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12824 Caminito De Las Olas #75"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.934975,""longitude"":-117.25211},""url"":""https://www.zillow.com/homedetails/12824-Caminito-De-Las-Olas-75-Del-Mar-CA-92014/16766263_zpid/""}","https://www.zillow.com/homedetails/12824-Caminito-De-Las-Olas-75-Del-Mar-CA-92014/16766263_zpid/","12824 Caminito De Las Olas #75, Del Mar, CA 92014","CENTURY 21 AWARD","$2.13M","- Sold","2","bds","3","ba","1,668","sqft","Sold 04/14/2022","https://photos.zillowstatic.com/fp/c288df5bfaa4336f6eee62ae627e131e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12824 Caminito De Las Olas #75, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12824 Caminito De Las Olas #75"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/12824-Caminito-De-Las-Olas-75-Del-Mar-CA-92014/2064290286_zpid/""}","https://www.zillow.com/homedetails/12824-Caminito-De-Las-Olas-75-Del-Mar-CA-92014/2064290286_zpid/","12824 Caminito De Las Olas #75, Del Mar, CA 92014","CENTURY 21 AWARD","$2.13M","- Sold","2","bds","3","ba","1,668","sqft","Sold 04/14/2022","https://photos.zillowstatic.com/fp/fb98d2587caa42a154cc4ab788f89935-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12996 Caminito Del Canto, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,446""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12996 Caminito Del Canto"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.935436,""longitude"":-117.25418},""url"":""https://www.zillow.com/homedetails/12996-Caminito-Del-Canto-Del-Mar-CA-92014/16766021_zpid/""}","https://www.zillow.com/homedetails/12996-Caminito-Del-Canto-Del-Mar-CA-92014/16766021_zpid/","12996 Caminito Del Canto, Del Mar, CA 92014","EXP REALTY OF CALIFORNIA INC","$1.50M","- Sold","2","bds","3","ba","1,446","sqft","Sold 04/07/2022","https://photos.zillowstatic.com/fp/47b171453c0cb7969890a574334cda1f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2010 Carmel Valley Rd, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,426""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2010 Carmel Valley Rd"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93724,""longitude"":-117.2563},""url"":""https://www.zillow.com/homedetails/2010-Carmel-Valley-Rd-Del-Mar-CA-92014/16765901_zpid/""}","https://www.zillow.com/homedetails/2010-Carmel-Valley-Rd-Del-Mar-CA-92014/16765901_zpid/","2010 Carmel Valley Rd, Del Mar, CA 92014","SEASIDE EXECUTIVES","$1.25M","- Sold","2","bds","3","ba","1,426","sqft","Sold 03/10/2022","https://photos.zillowstatic.com/fp/84421f007c6a909d314a678c0fb4fc36-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""460 Camino Del Mar Apt 13, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""829""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""460 Camino Del Mar APT 13"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949005,""longitude"":-117.26186},""url"":""https://www.zillow.com/homedetails/460-Camino-Del-Mar-APT-13-Del-Mar-CA-92014/16763726_zpid/""}","https://www.zillow.com/homedetails/460-Camino-Del-Mar-APT-13-Del-Mar-CA-92014/16763726_zpid/","460 Camino Del Mar APT 13, Del Mar, CA 92014","WINDERMERE HOMES & ESTATES","$887,250","- Sold","2","bds","1","ba","829","sqft","Sold 03/03/2022","https://photos.zillowstatic.com/fp/39975855a3b05e776fd3a52be7561b26-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13707 Ruette Le Parc Unit A, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,164""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13707 Ruette Le Parc UNIT A"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.947906,""longitude"":-117.24474},""url"":""https://www.zillow.com/homedetails/13707-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765654_zpid/""}","https://www.zillow.com/homedetails/13707-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765654_zpid/","13707 Ruette Le Parc UNIT A, Del Mar, CA 92014","ACTIVE REALTY","$678,000","- Sold","2","bds","2","ba","1,164","sqft","Sold 02/18/2022","https://photos.zillowstatic.com/fp/d1b61db8320072b05b37ff9c7735bef9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""329-31 9th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""914""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""329-31 9th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953297,""longitude"":-117.26199},""url"":""https://www.zillow.com/homedetails/329-31-9th-St-Del-Mar-CA-92014/16763191_zpid/""}","https://www.zillow.com/homedetails/329-31-9th-St-Del-Mar-CA-92014/16763191_zpid/","329-31 9th St, Del Mar, CA 92014","","$2.88M","- Sold","2","bds","1","ba","914","sqft","Sold 02/14/2022","https://photos.zillowstatic.com/fp/73d50672dcabd2321e52fd1ca3c50059-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""467 15th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,196""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""467 15th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.960136,""longitude"":-117.2626},""url"":""https://www.zillow.com/homedetails/467-15th-St-Del-Mar-CA-92014/16762753_zpid/""}","https://www.zillow.com/homedetails/467-15th-St-Del-Mar-CA-92014/16762753_zpid/","467 15th St, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$4.00M","- Sold","2","bds","2","ba","1,196","sqft","Sold 02/01/2022","https://photos.zillowstatic.com/fp/cc93178e69391106f35a6c24399d367c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2252 Via Aprilia Unit 4, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""812""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2252 Via Aprilia UNIT 4"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.934605,""longitude"":-117.25432},""url"":""https://www.zillow.com/homedetails/2252-Via-Aprilia-UNIT-4-Del-Mar-CA-92014/16765079_zpid/""}","https://www.zillow.com/homedetails/2252-Via-Aprilia-UNIT-4-Del-Mar-CA-92014/16765079_zpid/","2252 Via Aprilia UNIT 4, Del Mar, CA 92014","PARK GROUP REAL ESTATE","$730,000","- Sold","2","bds","1","ba","812","sqft","Sold 02/01/2022","https://photos.zillowstatic.com/fp/26d2eace98d5107524aa27ff406f3c95-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1037 Clipper Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,023""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1037 Clipper Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.985306,""longitude"":-117.25274},""url"":""https://www.zillow.com/homedetails/1037-Clipper-Ct-Del-Mar-CA-92014/16760627_zpid/""}","https://www.zillow.com/homedetails/1037-Clipper-Ct-Del-Mar-CA-92014/16760627_zpid/","1037 Clipper Ct, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$1.61M","- Sold","2","bds","3","ba","2,023","sqft","Sold 01/03/2022","https://photos.zillowstatic.com/fp/06feb52ce92315e29ef6917606dca00e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13742 Ruette Le Parc Unit A, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,164""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13742 Ruette Le Parc UNIT A"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948532,""longitude"":-117.24529},""url"":""https://www.zillow.com/homedetails/13742-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765682_zpid/""}","https://www.zillow.com/homedetails/13742-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765682_zpid/","13742 Ruette Le Parc UNIT A, Del Mar, CA 92014","COMPASS","$675,000","- Sold","2","bds","2","ba","1,164","sqft","Sold 12/30/2021","https://photos.zillowstatic.com/fp/6e2eb531b677b76c752c9b17375eb5a9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12851 Caminito Del Canto, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,446""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12851 Caminito Del Canto"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.935436,""longitude"":-117.25418},""url"":""https://www.zillow.com/homedetails/12851-Caminito-Del-Canto-Del-Mar-CA-92014/16766056_zpid/""}","https://www.zillow.com/homedetails/12851-Caminito-Del-Canto-Del-Mar-CA-92014/16766056_zpid/","12851 Caminito Del Canto, Del Mar, CA 92014","COMPASS","$1.38M","- Sold","2","bds","2","ba","1,446","sqft","Sold 12/17/2021","https://photos.zillowstatic.com/fp/203cfc3762262fd2f1bd6ee665587a69-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""837 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,208""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""837 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982334,""longitude"":-117.25232},""url"":""https://www.zillow.com/homedetails/837-America-Way-Del-Mar-CA-92014/16760549_zpid/""}","https://www.zillow.com/homedetails/837-America-Way-Del-Mar-CA-92014/16760549_zpid/","837 America Way, Del Mar, CA 92014","COMPASS","$885,000","- Sold","2","bds","3","ba","1,208","sqft","Sold 12/14/2021","https://photos.zillowstatic.com/fp/466bd5562f8a5c105b8b0573e90c36dd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1060 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,691""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1060 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.98453,""longitude"":-117.25276},""url"":""https://www.zillow.com/homedetails/1060-America-Way-Del-Mar-CA-92014/16760602_zpid/""}","https://www.zillow.com/homedetails/1060-America-Way-Del-Mar-CA-92014/16760602_zpid/","1060 America Way, Del Mar, CA 92014","HARCOURTS AVANTI","$1.32M","- Sold","2","bds","3","ba","1,691","sqft","Sold 12/10/2021","https://photos.zillowstatic.com/fp/1f6f932aff8c82b64e847ffb808381dd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13040 Caminito Mar Villa, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13040 Caminito Mar Villa"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.937134,""longitude"":-117.254326},""url"":""https://www.zillow.com/homedetails/13040-Caminito-Mar-Villa-Del-Mar-CA-92014/16766301_zpid/""}","https://www.zillow.com/homedetails/13040-Caminito-Mar-Villa-Del-Mar-CA-92014/16766301_zpid/","13040 Caminito Mar Villa, Del Mar, CA 92014","PURDY HOMES","$1.56M","- Sold","2","bds","3","ba","1,668","sqft","Sold 12/03/2021","https://photos.zillowstatic.com/fp/0b1709628f51c4caa0b8ae99fd69c40a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""424 Stratford Ct Unit A30, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,278""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""424 Stratford Ct UNIT A30"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948303,""longitude"":-117.26306},""url"":""https://www.zillow.com/homedetails/424-Stratford-Ct-UNIT-A30-Del-Mar-CA-92014/16763750_zpid/""}","https://www.zillow.com/homedetails/424-Stratford-Ct-UNIT-A30-Del-Mar-CA-92014/16763750_zpid/","424 Stratford Ct UNIT A30, Del Mar, CA 92014","","$975,000","- Sold","2","bds","2","ba","1,278","sqft","Sold 11/16/2021","https://photos.zillowstatic.com/fp/6f8e8a7cc186790779e6675b896c96b1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""269 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,330""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""269 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94684,""longitude"":-117.261314},""url"":""https://www.zillow.com/homedetails/269-Stratford-Ct-Del-Mar-CA-92014/16763812_zpid/""}","https://www.zillow.com/homedetails/269-Stratford-Ct-Del-Mar-CA-92014/16763812_zpid/","269 Stratford Ct, Del Mar, CA 92014","DEL MAR REALTY ASSOC.,INC","$1.43M","- Sold","2","bds","2","ba","1,330","sqft","Sold 11/15/2021","https://photos.zillowstatic.com/fp/d9758b307330d722f1a2d0efb81fc3a6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""220 4th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,349""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""220 4th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948284,""longitude"":-117.26187},""url"":""https://www.zillow.com/homedetails/220-4th-St-Del-Mar-CA-92014/16763919_zpid/""}","https://www.zillow.com/homedetails/220-4th-St-Del-Mar-CA-92014/16763919_zpid/","220 4th St, Del Mar, CA 92014","BLUE DIAMOND SALES & RENTALS","$1.40M","- Sold","2","bds","2","ba","1,349","sqft","Sold 10/27/2021","https://photos.zillowstatic.com/fp/afe2e0e23d60799cf0b6bb48a9dc952f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""835 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,326""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""835 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982334,""longitude"":-117.25232},""url"":""https://www.zillow.com/homedetails/835-America-Way-Del-Mar-CA-92014/16760550_zpid/""}","https://www.zillow.com/homedetails/835-America-Way-Del-Mar-CA-92014/16760550_zpid/","835 America Way, Del Mar, CA 92014","BOWES HOME TEAM","$832,000","- Sold","2","bds","3","ba","1,326","sqft","Sold 10/20/2021","https://photos.zillowstatic.com/fp/c4118622651d8f8ed868e9d93d55046e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13742 Ruette Le Parc Unit F, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13742 Ruette Le Parc UNIT F"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948532,""longitude"":-117.24529},""url"":""https://www.zillow.com/homedetails/13742-Ruette-Le-Parc-UNIT-F-Del-Mar-CA-92014/16765687_zpid/""}","https://www.zillow.com/homedetails/13742-Ruette-Le-Parc-UNIT-F-Del-Mar-CA-92014/16765687_zpid/","13742 Ruette Le Parc UNIT F, Del Mar, CA 92014","","$14,597","- Sold","2","bds","1","ba","800","sqft","Sold 10/18/2021","https://photos.zillowstatic.com/fp/635bb53a1f6e69eec0d338b96f1a1a33-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""295 Sea Forest Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,308""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""295 Sea Forest Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94684,""longitude"":-117.261314},""url"":""https://www.zillow.com/homedetails/295-Sea-Forest-Ct-Del-Mar-CA-92014/16763829_zpid/""}","https://www.zillow.com/homedetails/295-Sea-Forest-Ct-Del-Mar-CA-92014/16763829_zpid/","295 Sea Forest Ct, Del Mar, CA 92014","COLDWELL BANKER WEST","$1.20M","- Sold","2","bds","2","ba","1,308","sqft","Sold 10/13/2021","https://photos.zillowstatic.com/fp/3130c5d3c18d355c4a17cc4f6b324981-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13724 Ruette Le Parc E #del, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""936""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13724 Ruette Le Parc E #DEL"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/13724-Ruette-Le-Parc-E-DEL-Del-Mar-CA-92014/2078534841_zpid/""}","https://www.zillow.com/homedetails/13724-Ruette-Le-Parc-E-DEL-Del-Mar-CA-92014/2078534841_zpid/","13724 Ruette Le Parc E #DEL, Del Mar, CA 92014","COLDWELL BANKER REALTY","$609,950","- Sold","2","bds","1","ba","936","sqft","Sold 10/07/2021","https://photos.zillowstatic.com/fp/f1100e115a14106c03eccbb8c625ac04-p_e.jpg","Save this home"
