"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4029 Delta St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""868""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4029 Delta St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.688538,""longitude"":-117.10741},""url"":""https://www.zillow.com/homedetails/4029-Delta-St-San-Diego-CA-92113/17093143_zpid/""}","https://www.zillow.com/homedetails/4029-Delta-St-San-Diego-CA-92113/17093143_zpid/","4029 Delta St, San Diego, CA 92113","$670,000","- Sold","3","bds","2","ba","868","sqft","Sold 01/18/2023","https://www.zillow.com/homedetails/4029-Delta-St-San-Diego-CA-92113/17093143_zpid/","https://photos.zillowstatic.com/fp/28473664117201f0c678054328c2375a-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3858-60 Logan Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,474""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3858-60 Logan Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.697365,""longitude"":-117.11115},""url"":""https://www.zillow.com/homedetails/3858-60-Logan-Ave-San-Diego-CA-92113/295362797_zpid/""}","https://www.zillow.com/homedetails/3858-60-Logan-Ave-San-Diego-CA-92113/295362797_zpid/","3858-60 Logan Ave, San Diego, CA 92113","$670,000","- Sold","3","bds","2","ba","1,474","sqft","Sold 06/01/2022","https://www.zillow.com/homedetails/3858-60-Logan-Ave-San-Diego-CA-92113/295362797_zpid/","https://photos.zillowstatic.com/fp/e1e10994639e514d5aa620921cd7ac7d-p_e.jpg","Save this home","EXECUTIVE REALTY GROUP"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""611 Olivewood Ter, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,067""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""611 Olivewood Ter"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699528,""longitude"":-117.11604},""url"":""https://www.zillow.com/homedetails/611-Olivewood-Ter-San-Diego-CA-92113/17086421_zpid/""}","https://www.zillow.com/homedetails/611-Olivewood-Ter-San-Diego-CA-92113/17086421_zpid/","611 Olivewood Ter, San Diego, CA 92113","$666,000","- Sold","3","bds","2","ba","1,067","sqft","Sold 01/27/2021","https://www.zillow.com/homedetails/611-Olivewood-Ter-San-Diego-CA-92113/17086421_zpid/","https://photos.zillowstatic.com/fp/bf2bba3ebda10c6889d2f9b6b23675dc-p_e.jpg","Save this home","ACROPOLIS ENTERPRISE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3445 Ocean View Blvd, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,512""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3445 Ocean View Blvd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700935,""longitude"":-117.119896},""url"":""https://www.zillow.com/homedetails/3445-Ocean-View-Blvd-San-Diego-CA-92113/17085424_zpid/""}","https://www.zillow.com/homedetails/3445-Ocean-View-Blvd-San-Diego-CA-92113/17085424_zpid/","3445 Ocean View Blvd, San Diego, CA 92113","$665,000","- Sold","3","bds","3","ba","2,512","sqft","Sold 10/07/2021","https://www.zillow.com/homedetails/3445-Ocean-View-Blvd-San-Diego-CA-92113/17085424_zpid/","https://photos.zillowstatic.com/fp/550d3e1c1770e61d075fd90fe4f1ae23-p_e.jpg","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""620 S 37th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,330""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""620 S 37th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699383,""longitude"":-117.11489},""url"":""https://www.zillow.com/homedetails/620-S-37th-St-San-Diego-CA-92113/17086438_zpid/""}","https://www.zillow.com/homedetails/620-S-37th-St-San-Diego-CA-92113/17086438_zpid/","620 S 37th St, San Diego, CA 92113","$665,000","- Sold","3","bds","2","ba","1,330","sqft","Sold 09/07/2022","https://www.zillow.com/homedetails/620-S-37th-St-San-Diego-CA-92113/17086438_zpid/","https://photos.zillowstatic.com/fp/b40bcae6692295d4a1ca7d2d17383591-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4950 Solola Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,355""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4950 Solola Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.693916,""longitude"":-117.088295},""url"":""https://www.zillow.com/homedetails/4950-Solola-Ave-San-Diego-CA-92113/17094057_zpid/""}","https://www.zillow.com/homedetails/4950-Solola-Ave-San-Diego-CA-92113/17094057_zpid/","4950 Solola Ave, San Diego, CA 92113","$665,000","- Sold","3","bds","2","ba","1,355","sqft","Sold 05/09/2022","https://www.zillow.com/homedetails/4950-Solola-Ave-San-Diego-CA-92113/17094057_zpid/","https://photos.zillowstatic.com/fp/52f3390ef708c0b2c8616853871088d8-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3973-75 Hemlock St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,304""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3973-75 Hemlock St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69937,""longitude"":-117.10869},""url"":""https://www.zillow.com/homedetails/3973-75-Hemlock-St-San-Diego-CA-92113/295362314_zpid/""}","https://www.zillow.com/homedetails/3973-75-Hemlock-St-San-Diego-CA-92113/295362314_zpid/","3973-75 Hemlock St, San Diego, CA 92113","$665,000","- Sold","3","bds","2","ba","1,304","sqft","Sold 01/25/2022","https://www.zillow.com/homedetails/3973-75-Hemlock-St-San-Diego-CA-92113/295362314_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.699371337890625,-117.10868835449219&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=sLZ-KtDYatYJm9H9xeMjH0J2M0s=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""406 S 33rd St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,235""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""406 S 33rd St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.702312,""longitude"":-117.12298},""url"":""https://www.zillow.com/homedetails/406-S-33rd-St-San-Diego-CA-92113/17085266_zpid/""}","https://www.zillow.com/homedetails/406-S-33rd-St-San-Diego-CA-92113/17085266_zpid/","406 S 33rd St, San Diego, CA 92113","$660,000","- Sold","3","bds","2","ba","1,235","sqft","Sold 11/19/2021","https://www.zillow.com/homedetails/406-S-33rd-St-San-Diego-CA-92113/17085266_zpid/","https://photos.zillowstatic.com/fp/0e235a87d7b6d36ff0947c4923d8a130-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4300 Newton Ave Unit 81, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,288""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4300 Newton Ave UNIT 81"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69535,""longitude"":-117.100525},""url"":""https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-81-San-Diego-CA-92113/79569968_zpid/""}","https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-81-San-Diego-CA-92113/79569968_zpid/","4300 Newton Ave UNIT 81, San Diego, CA 92113","$660,000","- Sold","3","bds","3","ba","1,288","sqft","Sold 04/11/2022","https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-81-San-Diego-CA-92113/79569968_zpid/","https://photos.zillowstatic.com/fp/25c0f23ad78f3bda7250d8637ebc2702-p_e.jpg","Save this home","CENTURY 21 AWARD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""544 S 36th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,237""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""544 S 36th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700348,""longitude"":-117.11711},""url"":""https://www.zillow.com/homedetails/544-S-36th-St-San-Diego-CA-92113/17086186_zpid/""}","https://www.zillow.com/homedetails/544-S-36th-St-San-Diego-CA-92113/17086186_zpid/","544 S 36th St, San Diego, CA 92113","$650,000","- Sold","3","bds","1","ba","1,237","sqft","Sold 04/30/2021","https://www.zillow.com/homedetails/544-S-36th-St-San-Diego-CA-92113/17086186_zpid/","https://photos.zillowstatic.com/fp/55c0f79c351da9dbcd9b19bab37fe7d3-p_e.jpg","Save this home","INVEST SD"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4300 Newton Ave Unit 7, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,288""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4300 Newton Ave UNIT 7"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69535,""longitude"":-117.100525},""url"":""https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-7-San-Diego-CA-92113/79572062_zpid/""}","https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-7-San-Diego-CA-92113/79572062_zpid/","4300 Newton Ave UNIT 7, San Diego, CA 92113","$650,000","- Sold","3","bds","3","ba","1,288","sqft","Sold 04/13/2022","https://www.zillow.com/homedetails/4300-Newton-Ave-UNIT-7-San-Diego-CA-92113/79572062_zpid/","https://photos.zillowstatic.com/fp/7ab525990dd0092cdd667e1e4b6041ca-p_e.jpg","Save this home","CAL STATE REALTY SERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4460 Ocean View Blvd #1, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,478""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4460 Ocean View Blvd #1"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700848,""longitude"":-117.09882},""url"":""https://www.zillow.com/homedetails/4460-Ocean-View-Blvd-1-San-Diego-CA-92113/333879449_zpid/""}","https://www.zillow.com/homedetails/4460-Ocean-View-Blvd-1-San-Diego-CA-92113/333879449_zpid/","4460 Ocean View Blvd #1, San Diego, CA 92113","$650,000","- Sold","3","bds","3","ba","1,478","sqft","Sold 03/24/2022","https://www.zillow.com/homedetails/4460-Ocean-View-Blvd-1-San-Diego-CA-92113/333879449_zpid/","https://photos.zillowstatic.com/fp/06b87a9b755d782099e8394be719a80c-p_e.jpg","Save this home","REAL ESTATE 365, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4183 Gamma St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,722""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4183 Gamma St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689507,""longitude"":-117.10414},""url"":""https://www.zillow.com/homedetails/4183-Gamma-St-San-Diego-CA-92113/17092990_zpid/""}","https://www.zillow.com/homedetails/4183-Gamma-St-San-Diego-CA-92113/17092990_zpid/","4183 Gamma St, San Diego, CA 92113","$649,000","- Sold","3","bds","3","ba","1,722","sqft","Sold 08/12/2022","https://www.zillow.com/homedetails/4183-Gamma-St-San-Diego-CA-92113/17092990_zpid/","https://photos.zillowstatic.com/fp/096033f30d4576c788fc1fdddf197b92-p_e.jpg","Save this home","A TEAM REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3155 Valle Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,006""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3155 Valle Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69984,""longitude"":-117.12609},""url"":""https://www.zillow.com/homedetails/3155-Valle-Ave-San-Diego-CA-92113/17085343_zpid/""}","https://www.zillow.com/homedetails/3155-Valle-Ave-San-Diego-CA-92113/17085343_zpid/","3155 Valle Ave, San Diego, CA 92113","$645,000","- Sold","3","bds","2","ba","1,006","sqft","Sold 07/15/2022","https://www.zillow.com/homedetails/3155-Valle-Ave-San-Diego-CA-92113/17085343_zpid/","https://photos.zillowstatic.com/fp/a2bc051e139b737b079fe4f196a8d001-p_e.jpg","Save this home","ACROPOLIS ENTERPRISE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""619 S 30th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""988""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""619 S 30th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699703,""longitude"":-117.12921},""url"":""https://www.zillow.com/homedetails/619-S-30th-St-San-Diego-CA-92113/17085314_zpid/""}","https://www.zillow.com/homedetails/619-S-30th-St-San-Diego-CA-92113/17085314_zpid/","619 S 30th St, San Diego, CA 92113","$640,000","- Sold","3","bds","2","ba","988","sqft","Sold 12/05/2022","https://www.zillow.com/homedetails/619-S-30th-St-San-Diego-CA-92113/17085314_zpid/","https://photos.zillowstatic.com/fp/131a99749a34bcf42052323a46c25e7d-p_e.jpg","Save this home","TIDAL REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1530-1534 S 39th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1530-1534 S 39th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/1530-1534-S-39th-St-San-Diego-CA-92113/2063193579_zpid/""}","https://www.zillow.com/homedetails/1530-1534-S-39th-St-San-Diego-CA-92113/2063193579_zpid/","1530-1534 S 39th St, San Diego, CA 92113","$635,000","- Sold","3","bds","2","ba","--","sqft","Sold 08/19/2022","https://www.zillow.com/homedetails/1530-1534-S-39th-St-San-Diego-CA-92113/2063193579_zpid/","https://photos.zillowstatic.com/fp/4571c7a3220a4608f638002da42596ec-p_e.jpg","Save this home","RE/MAX CONNECTIONS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4464 Ocean View Blvd #3, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,460""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4464 Ocean View Blvd #3"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700943,""longitude"":-117.09886},""url"":""https://www.zillow.com/homedetails/4464-Ocean-View-Blvd-3-San-Diego-CA-92113/333879199_zpid/""}","https://www.zillow.com/homedetails/4464-Ocean-View-Blvd-3-San-Diego-CA-92113/333879199_zpid/","4464 Ocean View Blvd #3, San Diego, CA 92113","$634,000","- Sold","3","bds","3","ba","1,460","sqft","Sold 01/07/2022","https://www.zillow.com/homedetails/4464-Ocean-View-Blvd-3-San-Diego-CA-92113/333879199_zpid/","https://photos.zillowstatic.com/fp/6a33e3995e8ab30b92313f22a3d6a455-p_e.jpg","Save this home","PACIFIC COAST SERVICES REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""723 S Gregory St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,240""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""723 S Gregory St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699036,""longitude"":-117.121475},""url"":""https://www.zillow.com/homedetails/723-S-Gregory-St-San-Diego-CA-92113/17085569_zpid/""}","https://www.zillow.com/homedetails/723-S-Gregory-St-San-Diego-CA-92113/17085569_zpid/","723 S Gregory St, San Diego, CA 92113","$630,000","- Sold","3","bds","2","ba","1,240","sqft","Sold 07/28/2022","https://www.zillow.com/homedetails/723-S-Gregory-St-San-Diego-CA-92113/17085569_zpid/","https://photos.zillowstatic.com/fp/58ad7d56c1e01ab9447ee60b3c08a3c3-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3742 Harding Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,979""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3742 Harding Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.703808,""longitude"":-117.113716},""url"":""https://www.zillow.com/homedetails/3742-Harding-Ave-San-Diego-CA-92113/17086051_zpid/""}","https://www.zillow.com/homedetails/3742-Harding-Ave-San-Diego-CA-92113/17086051_zpid/","3742 Harding Ave, San Diego, CA 92113","$630,000","- Sold","3","bds","3","ba","1,979","sqft","Sold 01/09/2023","https://www.zillow.com/homedetails/3742-Harding-Ave-San-Diego-CA-92113/17086051_zpid/","https://photos.zillowstatic.com/fp/f25ad69658f37433cd6dced263532951-p_e.jpg","Save this home","CALI-LAND"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""720 S 37th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""996""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""720 S 37th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.698566,""longitude"":-117.11488},""url"":""https://www.zillow.com/homedetails/720-S-37th-St-San-Diego-CA-92113/17086443_zpid/""}","https://www.zillow.com/homedetails/720-S-37th-St-San-Diego-CA-92113/17086443_zpid/","720 S 37th St, San Diego, CA 92113","$630,000","- Sold","3","bds","2","ba","996","sqft","Sold 01/23/2023","https://www.zillow.com/homedetails/720-S-37th-St-San-Diego-CA-92113/17086443_zpid/","https://photos.zillowstatic.com/fp/25a18d8726d28c14476b4039921a9626-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1548 S 43rd St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""938""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1548 S 43rd St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69008,""longitude"":-117.10273},""url"":""https://www.zillow.com/homedetails/1548-S-43rd-St-San-Diego-CA-92113/17092967_zpid/""}","https://www.zillow.com/homedetails/1548-S-43rd-St-San-Diego-CA-92113/17092967_zpid/","1548 S 43rd St, San Diego, CA 92113","$630,000","- Sold","3","bds","1","ba","938","sqft","Sold 05/05/2021","https://www.zillow.com/homedetails/1548-S-43rd-St-San-Diego-CA-92113/17092967_zpid/","https://photos.zillowstatic.com/fp/d664e7d09fb25824b755951db3779226-p_e.jpg","Save this home","EXCEL MANAGERS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1315 S 47th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,221""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1315 S 47th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.692955,""longitude"":-117.09329},""url"":""https://www.zillow.com/homedetails/1315-S-47th-St-San-Diego-CA-92113/17094193_zpid/""}","https://www.zillow.com/homedetails/1315-S-47th-St-San-Diego-CA-92113/17094193_zpid/","1315 S 47th St, San Diego, CA 92113","$630,000","- Sold","3","bds","2","ba","1,221","sqft","Sold 12/29/2021","https://www.zillow.com/homedetails/1315-S-47th-St-San-Diego-CA-92113/17094193_zpid/","https://photos.zillowstatic.com/fp/dc544918dbb98843a2e2cef34ea9d2b0-p_e.jpg","Save this home","THE JAKE MAY TEAM, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4150 Marine View Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,676""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4150 Marine View Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68469,""longitude"":-117.10465},""url"":""https://www.zillow.com/homedetails/4150-Marine-View-Ave-San-Diego-CA-92113/81962174_zpid/""}","https://www.zillow.com/homedetails/4150-Marine-View-Ave-San-Diego-CA-92113/81962174_zpid/","4150 Marine View Ave, San Diego, CA 92113","$630,000","- Sold","3","bds","3","ba","1,676","sqft","Sold 04/23/2021","https://www.zillow.com/homedetails/4150-Marine-View-Ave-San-Diego-CA-92113/81962174_zpid/","https://photos.zillowstatic.com/fp/4c7ad66a6b4569dcf49c412d4b9c7722-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3867-69 T St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,500""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3867-69 T St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.698647,""longitude"":-117.111},""url"":""https://www.zillow.com/homedetails/3867-69-T-St-San-Diego-CA-92113/17086593_zpid/""}","https://www.zillow.com/homedetails/3867-69-T-St-San-Diego-CA-92113/17086593_zpid/","3867-69 T St, San Diego, CA 92113","$627,500","- Sold","3","bds","1","ba","1,500","sqft","Sold 11/09/2022","https://www.zillow.com/homedetails/3867-69-T-St-San-Diego-CA-92113/17086593_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.698646545410156,-117.11100006103516&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UT8w1Pk9GR3SpMg8JzuIhExyjr4=","Save this home",""
