"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8607 Reagan Cir, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,397""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8607 Reagan Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.9081,""longitude"":-117.14191},""url"":""https://www.zillow.com/homedetails/8607-Reagan-Cir-San-Diego-CA-92126/16786024_zpid/""}","https://www.zillow.com/homedetails/8607-Reagan-Cir-San-Diego-CA-92126/16786024_zpid/","8607 Reagan Cir, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$975,000","- Sold","3","bds","2","ba","1,397","sqft","Sold 05/19/2022","https://www.zillow.com/homedetails/8607-Reagan-Cir-San-Diego-CA-92126/16786024_zpid/","https://photos.zillowstatic.com/fp/5f61bb9ef1bca2eaca17fc83b0c8ada5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8405 Ivory Coast Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,354""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8405 Ivory Coast Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.907127,""longitude"":-117.14261},""url"":""https://www.zillow.com/homedetails/8405-Ivory-Coast-Dr-San-Diego-CA-92126/16786048_zpid/""}","https://www.zillow.com/homedetails/8405-Ivory-Coast-Dr-San-Diego-CA-92126/16786048_zpid/","8405 Ivory Coast Dr, San Diego, CA 92126","REDFIN CORPORATION","$975,000","- Sold","3","bds","2","ba","1,354","sqft","Sold 04/18/2022","https://www.zillow.com/homedetails/8405-Ivory-Coast-Dr-San-Diego-CA-92126/16786048_zpid/","https://photos.zillowstatic.com/fp/b054d44c1941fd2dc30683eb45bb7dd6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10575 Matson Way, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,600""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10575 Matson Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.908405,""longitude"":-117.16062},""url"":""https://www.zillow.com/homedetails/10575-Matson-Way-San-Diego-CA-92126/16789855_zpid/""}","https://www.zillow.com/homedetails/10575-Matson-Way-San-Diego-CA-92126/16789855_zpid/","10575 Matson Way, San Diego, CA 92126","REAL BROKER","$975,000","- Sold","3","bds","2","ba","1,600","sqft","Sold 06/22/2022","https://www.zillow.com/homedetails/10575-Matson-Way-San-Diego-CA-92126/16789855_zpid/","https://photos.zillowstatic.com/fp/18bc739eadbe4ce3974f8953fbde548d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8862 Duncan Rd, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,134""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8862 Duncan Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.918102,""longitude"":-117.134445},""url"":""https://www.zillow.com/homedetails/8862-Duncan-Rd-San-Diego-CA-92126/16817016_zpid/""}","https://www.zillow.com/homedetails/8862-Duncan-Rd-San-Diego-CA-92126/16817016_zpid/","8862 Duncan Rd, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$975,000","- Sold","3","bds","2","ba","1,134","sqft","Sold 06/14/2022","https://www.zillow.com/homedetails/8862-Duncan-Rd-San-Diego-CA-92126/16817016_zpid/","https://photos.zillowstatic.com/fp/e0e8ab8b2cbb42ddd6c96a01839a7497-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8924 Alphecca Way, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,405""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8924 Alphecca Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.923683,""longitude"":-117.13197},""url"":""https://www.zillow.com/homedetails/8924-Alphecca-Way-San-Diego-CA-92126/16817246_zpid/""}","https://www.zillow.com/homedetails/8924-Alphecca-Way-San-Diego-CA-92126/16817246_zpid/","8924 Alphecca Way, San Diego, CA 92126","HOMESMART REALTY WEST","$975,000","- Sold","3","bds","2","ba","1,405","sqft","Sold 01/26/2022","https://www.zillow.com/homedetails/8924-Alphecca-Way-San-Diego-CA-92126/16817246_zpid/","https://photos.zillowstatic.com/fp/8ea7453eb69edeaeb2d80cfa06d85581-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11474 Bootes St, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,614""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11474 Bootes St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93241,""longitude"":-117.13417},""url"":""https://www.zillow.com/homedetails/11474-Bootes-St-San-Diego-CA-92126/16817622_zpid/""}","https://www.zillow.com/homedetails/11474-Bootes-St-San-Diego-CA-92126/16817622_zpid/","11474 Bootes St, San Diego, CA 92126","VANI BOBBA, BROKER","$975,000","- Sold","3","bds","2","ba","1,614","sqft","Sold 11/18/2021","https://www.zillow.com/homedetails/11474-Bootes-St-San-Diego-CA-92126/16817622_zpid/","https://photos.zillowstatic.com/fp/86486900cdc736fa86e681f41b650745-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10925 Polaris Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,594""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10925 Polaris Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91814,""longitude"":-117.13137},""url"":""https://www.zillow.com/homedetails/10925-Polaris-Dr-San-Diego-CA-92126/16817080_zpid/""}","https://www.zillow.com/homedetails/10925-Polaris-Dr-San-Diego-CA-92126/16817080_zpid/","10925 Polaris Dr, San Diego, CA 92126","ACTIVE REALTY","$974,200","- Sold","3","bds","2","ba","1,594","sqft","Sold 09/29/2021","https://www.zillow.com/homedetails/10925-Polaris-Dr-San-Diego-CA-92126/16817080_zpid/","https://photos.zillowstatic.com/fp/d23e34cb853b3de455f2619c9ef498a6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11076 Pegasus Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,405""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11076 Pegasus Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.9222,""longitude"":-117.12786},""url"":""https://www.zillow.com/homedetails/11076-Pegasus-Ave-San-Diego-CA-92126/16818115_zpid/""}","https://www.zillow.com/homedetails/11076-Pegasus-Ave-San-Diego-CA-92126/16818115_zpid/","11076 Pegasus Ave, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$974,000","- Sold","3","bds","2","ba","1,405","sqft","Sold 06/16/2022","https://www.zillow.com/homedetails/11076-Pegasus-Ave-San-Diego-CA-92126/16818115_zpid/","https://photos.zillowstatic.com/fp/4ba8a6730fd70d158af1f429bb940173-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9422 Compass Point Dr S Unit 2, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,321""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9422 Compass Point Dr S UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92774,""longitude"":-117.122894},""url"":""https://www.zillow.com/homedetails/9422-Compass-Point-Dr-S-UNIT-2-San-Diego-CA-92126/16820372_zpid/""}","https://www.zillow.com/homedetails/9422-Compass-Point-Dr-S-UNIT-2-San-Diego-CA-92126/16820372_zpid/","9422 Compass Point Dr S UNIT 2, San Diego, CA 92126","","$970,000","- Sold","3","bds","2.5","ba","1,321","sqft","Sold 02/24/2022","https://www.zillow.com/homedetails/9422-Compass-Point-Dr-S-UNIT-2-San-Diego-CA-92126/16820372_zpid/","https://photos.zillowstatic.com/fp/b95a992bf4a62fdb628617baefa75ad1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10295 Thanksgiving Ln, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,420""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10295 Thanksgiving Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.903694,""longitude"":-117.12632},""url"":""https://www.zillow.com/homedetails/10295-Thanksgiving-Ln-San-Diego-CA-92126/16832870_zpid/""}","https://www.zillow.com/homedetails/10295-Thanksgiving-Ln-San-Diego-CA-92126/16832870_zpid/","10295 Thanksgiving Ln, San Diego, CA 92126","COMPASS","$970,000","- Sold","3","bds","2","ba","1,420","sqft","Sold 08/29/2022","https://www.zillow.com/homedetails/10295-Thanksgiving-Ln-San-Diego-CA-92126/16832870_zpid/","https://photos.zillowstatic.com/fp/db0c829217f67f4c2a36441daff92578-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9422 Compass Point Dr S Unit S-2, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,321""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9422 Compass Point Dr S UNIT S-2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/9422-Compass-Point-Dr-S-UNIT-S-2-San-Diego-CA-92126/2066870512_zpid/""}","https://www.zillow.com/homedetails/9422-Compass-Point-Dr-S-UNIT-S-2-San-Diego-CA-92126/2066870512_zpid/","9422 Compass Point Dr S UNIT S-2, San Diego, CA 92126","PREMIER REALTY ASSOCIATES","$970,000","- Sold","3","bds","3","ba","1,321","sqft","Sold 02/24/2022","https://www.zillow.com/homedetails/9422-Compass-Point-Dr-S-UNIT-S-2-San-Diego-CA-92126/2066870512_zpid/","https://photos.zillowstatic.com/fp/1f69483c8134943f942658441df847e7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7682 Northrup Pl, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,851""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7682 Northrup Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.90215,""longitude"":-117.15784},""url"":""https://www.zillow.com/homedetails/7682-Northrup-Pl-San-Diego-CA-92126/16833244_zpid/""}","https://www.zillow.com/homedetails/7682-Northrup-Pl-San-Diego-CA-92126/16833244_zpid/","7682 Northrup Pl, San Diego, CA 92126","HOMESMART REALTY WEST","$966,000","- Sold","3","bds","3","ba","1,851","sqft","Sold 03/19/2021","https://www.zillow.com/homedetails/7682-Northrup-Pl-San-Diego-CA-92126/16833244_zpid/","https://photos.zillowstatic.com/fp/fe0b65e95c810ec0d96a39c2fecfde95-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8631 Lepus Rd, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,040""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8631 Lepus Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.929016,""longitude"":-117.13805},""url"":""https://www.zillow.com/homedetails/8631-Lepus-Rd-San-Diego-CA-92126/16780409_zpid/""}","https://www.zillow.com/homedetails/8631-Lepus-Rd-San-Diego-CA-92126/16780409_zpid/","8631 Lepus Rd, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$961,000","- Sold","3","bds","2","ba","1,040","sqft","Sold 05/13/2022","https://www.zillow.com/homedetails/8631-Lepus-Rd-San-Diego-CA-92126/16780409_zpid/","https://photos.zillowstatic.com/fp/bde227489e348a6238e7b29eb86eaa1b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11995 Thomas Hayes Ln, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,680""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11995 Thomas Hayes Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.933228,""longitude"":-117.15675},""url"":""https://www.zillow.com/homedetails/11995-Thomas-Hayes-Ln-San-Diego-CA-92126/16784942_zpid/""}","https://www.zillow.com/homedetails/11995-Thomas-Hayes-Ln-San-Diego-CA-92126/16784942_zpid/","11995 Thomas Hayes Ln, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$960,000","- Sold","3","bds","2","ba","1,680","sqft","Sold 08/16/2021","https://www.zillow.com/homedetails/11995-Thomas-Hayes-Ln-San-Diego-CA-92126/16784942_zpid/","https://photos.zillowstatic.com/fp/fbac42f4b7e019ef1dd5dd1026e73ea4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8193 Jade Coast Rd, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,250""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8193 Jade Coast Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.901836,""longitude"":-117.14718},""url"":""https://www.zillow.com/homedetails/8193-Jade-Coast-Rd-San-Diego-CA-92126/16831679_zpid/""}","https://www.zillow.com/homedetails/8193-Jade-Coast-Rd-San-Diego-CA-92126/16831679_zpid/","8193 Jade Coast Rd, San Diego, CA 92126","ACTIVE REALTY INC.","$959,000","- Sold","3","bds","2","ba","1,250","sqft","Sold 09/19/2022","https://www.zillow.com/homedetails/8193-Jade-Coast-Rd-San-Diego-CA-92126/16831679_zpid/","https://photos.zillowstatic.com/fp/d682d67e6761ee7d58c1fddfb36ead89-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10979 Worthing Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,670""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10979 Worthing Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.919334,""longitude"":-117.14489},""url"":""https://www.zillow.com/homedetails/10979-Worthing-Ave-San-Diego-CA-92126/16787023_zpid/""}","https://www.zillow.com/homedetails/10979-Worthing-Ave-San-Diego-CA-92126/16787023_zpid/","10979 Worthing Ave, San Diego, CA 92126","EXP REALTY OF CALIFORNIA INC","$955,000","- Sold","3","bds","2","ba","1,670","sqft","Sold 10/01/2021","https://www.zillow.com/homedetails/10979-Worthing-Ave-San-Diego-CA-92126/16787023_zpid/","https://photos.zillowstatic.com/fp/aca6b74ecd757b60ed8d1af7cb09845f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10726 Westonhill Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,452""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10726 Westonhill Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.91333,""longitude"":-117.136284},""url"":""https://www.zillow.com/homedetails/10726-Westonhill-Dr-San-Diego-CA-92126/16788453_zpid/""}","https://www.zillow.com/homedetails/10726-Westonhill-Dr-San-Diego-CA-92126/16788453_zpid/","10726 Westonhill Dr, San Diego, CA 92126","THE GREENHOUSE GROUP INC.","$952,000","- Sold","3","bds","3","ba","1,452","sqft","Sold 06/21/2022","https://www.zillow.com/homedetails/10726-Westonhill-Dr-San-Diego-CA-92126/16788453_zpid/","https://photos.zillowstatic.com/fp/844a712f7e18a9b5cbe0dc2bbad9c57d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8836 Arcturus Way, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,653""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8836 Arcturus Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.927334,""longitude"":-117.13363},""url"":""https://www.zillow.com/homedetails/8836-Arcturus-Way-San-Diego-CA-92126/16817896_zpid/""}","https://www.zillow.com/homedetails/8836-Arcturus-Way-San-Diego-CA-92126/16817896_zpid/","8836 Arcturus Way, San Diego, CA 92126","ACROPOLIS ENTERPRISE","$951,000","- Sold","3","bds","2","ba","1,653","sqft","Sold 12/03/2021","https://www.zillow.com/homedetails/8836-Arcturus-Way-San-Diego-CA-92126/16817896_zpid/","https://photos.zillowstatic.com/fp/860a55c4212acba233088bf9a1572026-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11231 Caminito Inocenta, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,737""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11231 Caminito Inocenta"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.922543,""longitude"":-117.170006},""url"":""https://www.zillow.com/homedetails/11231-Caminito-Inocenta-San-Diego-CA-92126/16779264_zpid/""}","https://www.zillow.com/homedetails/11231-Caminito-Inocenta-San-Diego-CA-92126/16779264_zpid/","11231 Caminito Inocenta, San Diego, CA 92126","BERKSHIRE HATHAWAY HOMESERVICE","$950,000","- Sold","3","bds","3","ba","1,737","sqft","Sold 06/14/2021","https://www.zillow.com/homedetails/11231-Caminito-Inocenta-San-Diego-CA-92126/16779264_zpid/","https://photos.zillowstatic.com/fp/7e00ffe30f3dc89c6262173def1d7fbb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11042 Avenida Del Gato, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,389""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11042 Avenida Del Gato"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.921375,""longitude"":-117.14796},""url"":""https://www.zillow.com/homedetails/11042-Avenida-Del-Gato-San-Diego-CA-92126/16780121_zpid/""}","https://www.zillow.com/homedetails/11042-Avenida-Del-Gato-San-Diego-CA-92126/16780121_zpid/","11042 Avenida Del Gato, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$950,000","- Sold","3","bds","2","ba","1,389","sqft","Sold 07/15/2022","https://www.zillow.com/homedetails/11042-Avenida-Del-Gato-San-Diego-CA-92126/16780121_zpid/","https://photos.zillowstatic.com/fp/2b7d3c91719e28d2ebb69f24824760eb-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11342 Acrux Dr, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,040""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11342 Acrux Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.931408,""longitude"":-117.139946},""url"":""https://www.zillow.com/homedetails/11342-Acrux-Dr-San-Diego-CA-92126/16780670_zpid/""}","https://www.zillow.com/homedetails/11342-Acrux-Dr-San-Diego-CA-92126/16780670_zpid/","11342 Acrux Dr, San Diego, CA 92126","RC REALTY OF SAN DIEGO","$950,000","- Sold","3","bds","1","ba","1,040","sqft","Sold 03/14/2022","https://www.zillow.com/homedetails/11342-Acrux-Dr-San-Diego-CA-92126/16780670_zpid/","https://photos.zillowstatic.com/fp/ee627b8c8bee8c561ad7c61786c3fa6d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10826 Parkdale Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,374""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10826 Parkdale Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.913967,""longitude"":-117.15649},""url"":""https://www.zillow.com/homedetails/10826-Parkdale-Ave-San-Diego-CA-92126/16788541_zpid/""}","https://www.zillow.com/homedetails/10826-Parkdale-Ave-San-Diego-CA-92126/16788541_zpid/","10826 Parkdale Ave, San Diego, CA 92126","DAMICO REALTY GROUP","$950,000","- Sold","3","bds","2","ba","1,374","sqft","Sold 06/04/2021","https://www.zillow.com/homedetails/10826-Parkdale-Ave-San-Diego-CA-92126/16788541_zpid/","https://photos.zillowstatic.com/fp/4e746330b5b8ab0a6972a0aa9f3d57e2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10811 Buckhurst Ave, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,329""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10811 Buckhurst Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.914387,""longitude"":-117.13449},""url"":""https://www.zillow.com/homedetails/10811-Buckhurst-Ave-San-Diego-CA-92126/16816396_zpid/""}","https://www.zillow.com/homedetails/10811-Buckhurst-Ave-San-Diego-CA-92126/16816396_zpid/","10811 Buckhurst Ave, San Diego, CA 92126","EQUITY CA R.E. NATIONAL CITY","$950,000","- Sold","3","bds","2","ba","1,329","sqft","Sold 03/18/2022","https://www.zillow.com/homedetails/10811-Buckhurst-Ave-San-Diego-CA-92126/16816396_zpid/","https://photos.zillowstatic.com/fp/029c2ecdab7499936f1485fcd5db94b7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8218 Calle Minas, San Diego, CA 92126"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,568""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8218 Calle Minas"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92126""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.922836,""longitude"":-117.14667},""url"":""https://www.zillow.com/homedetails/8218-Calle-Minas-San-Diego-CA-92126/16780296_zpid/""}","https://www.zillow.com/homedetails/8218-Calle-Minas-San-Diego-CA-92126/16780296_zpid/","8218 Calle Minas, San Diego, CA 92126","REDFIN CORPORATION","$945,000","- Sold","3","bds","2","ba","1,568","sqft","Sold 06/22/2021","https://www.zillow.com/homedetails/8218-Calle-Minas-San-Diego-CA-92126/16780296_zpid/","https://photos.zillowstatic.com/fp/c7c308c029bf965976ab5cd02918e0ad-p_e.jpg","Save this home"
